Lat,Long,Geoid2016,BLF55,BLF55_NZVD2016
-47.46666667,167.5333333,0.652,0.2785,-0.3735
-47.46666667,167.5666667,0.639,0.2784,-0.3606
-47.46666667,167.6,0.63,0.2783,-0.3517
-47.46666667,167.6333333,0.627,0.2783,-0.3487
-47.46666667,167.6666667,0.624,0.2782,-0.3458
-47.46666667,167.7,0.623,0.2781,-0.3449
-47.46666667,167.7333333,0.628,0.278,-0.35
-47.46666667,167.7666667,0.641,0.2778,-0.3632
-47.46666667,167.8,0.655,0.2777,-0.3773
-47.46666667,167.8333333,0.679,0.2775,-0.4015
-47.46666667,167.8666667,0.709,0.2774,-0.4316
-47.46666667,167.9,0.744,0.2772,-0.4668
-47.46666667,167.9333333,0.781,0.277,-0.504
-47.46666667,167.9666667,0.817,0.2768,-0.5402
-47.46666667,168,0.856,0.2765,-0.5795
-47.46666667,168.0333333,0.897,0.2763,-0.6207
-47.46666667,168.0666667,0.941,0.276,-0.665
-47.46666667,168.1,0.987,0.2757,-0.7113
-47.46666667,168.1333333,1.034,0.2754,-0.7586
-47.46666667,168.1666667,1.08,0.275,-0.805
-47.46666667,168.2,1.123,0.2746,-0.8484
-47.46666667,168.2333333,1.165,0.2743,-0.8907
-47.46666667,168.2666667,1.206,0.2739,-0.9321
-47.46666667,168.3,1.247,0.2734,-0.9736
-47.46666667,168.3333333,1.29,0.273,-1.017
-47.46666667,168.3666667,1.335,0.2725,-1.0625
-47.46666667,168.4,1.379,0.2721,-1.1069
-47.46666667,168.4333333,1.425,0.2716,-1.1534
-47.46666667,168.4666667,1.466,0.2711,-1.1949
-47.46666667,168.5,1.511,0.2706,-1.2404
-47.46666667,168.5333333,1.554,0.2701,-1.2839
-47.46666667,168.5666667,1.596,0.2697,-1.3263
-47.46666667,168.6,1.639,0.2692,-1.3698
-47.46666667,168.6333333,1.683,0.2687,-1.4143
-47.46666667,168.6666667,1.727,0.2682,-1.4588
-47.46666667,168.7,1.773,0.2677,-1.5053
-47.46666667,168.7333333,1.82,0.2673,-1.5527
-47.46666667,168.7666667,1.868,0.2668,-1.6012
-47.46666667,168.8,1.914,0.2664,-1.6476
-47.46666667,168.8333333,1.957,0.266,-1.691
-47.46666667,168.8666667,1.996,0.2656,-1.7304
-47.46666667,168.9,2.034,0.2652,-1.7688
-47.46666667,168.9333333,2.072,0.2648,-1.8072
-47.46666667,168.9666667,2.114,0.2645,-1.8495
-47.46666667,169,2.159,0.2642,-1.8948
-47.46666667,169.0333333,2.211,0.2638,-1.9472
-47.46666667,169.0666667,2.263,0.2635,-1.9995
-47.46666667,169.1,2.316,0.2633,-2.0527
-47.46666667,169.1333333,2.366,0.263,-2.103
-47.46666667,169.1666667,2.41,0.2628,-2.1472
-47.46666667,169.2,2.443,0.2625,-2.1805
-47.46666667,169.2333333,2.468,0.2623,-2.2057
-47.46666667,169.2666667,2.482,0.2621,-2.2199
-47.46666667,169.3,2.485,0.2619,-2.2231
-47.46666667,169.3333333,2.486,0.2617,-2.2243
-47.46666667,169.3666667,2.482,0.2616,-2.2204
-47.46666667,169.4,2.473,0.2614,-2.2116
-47.46666667,169.4333333,2.462,0.2613,-2.2007
-47.46666667,169.4666667,2.455,0.2612,-2.1938
-47.46666667,169.5,2.45,0.261,-2.189
-47.46666667,169.5333333,2.45,0.2609,-2.1891
-47.46666667,169.5666667,2.457,0.2608,-2.1962
-47.46666667,169.6,2.469,0.2607,-2.2083
-47.46666667,169.6333333,2.486,0.2606,-2.2254
-47.46666667,169.6666667,2.508,0.2606,-2.2474
-47.46666667,169.7,2.535,0.2605,-2.2745
-47.46666667,169.7333333,2.563,0.2604,-2.3026
-47.46666667,169.7666667,2.594,0.2604,-2.3336
-47.46666667,169.8,2.627,0.2603,-2.3667
-47.46666667,169.8333333,2.666,0.2602,-2.4058
-47.46666667,169.8666667,2.708,0.2602,-2.4478
-47.46666667,169.9,2.751,0.2602,-2.4908
-47.46666667,169.9333333,2.797,0.2601,-2.5369
-47.46666667,169.9666667,2.845,0.2601,-2.5849
-47.46666667,170,2.891,0.2601,-2.6309
-47.46666667,170.0333333,2.936,0.26,-2.676
-47.46666667,170.0666667,2.977,0.26,-2.717
-47.46666667,170.1,3.017,0.26,-2.757
-47.46666667,170.1333333,3.057,0.26,-2.797
-47.46666667,170.1666667,3.096,0.26,-2.836
-47.46666667,170.2,3.132,0.26,-2.872
-47.43333333,166.8666667,2.33,0.2789,-2.0511
-47.43333333,166.9,2.154,0.2789,-1.8751
-47.43333333,166.9333333,1.986,0.2789,-1.7071
-47.43333333,166.9666667,1.806,0.2788,-1.5272
-47.43333333,167,1.643,0.2788,-1.3642
-47.43333333,167.0333333,1.492,0.2788,-1.2132
-47.43333333,167.0666667,1.342,0.2788,-1.0632
-47.43333333,167.1,1.231,0.2788,-0.9522
-47.43333333,167.1333333,1.115,0.2788,-0.8362
-47.43333333,167.1666667,1.022,0.2788,-0.7432
-47.43333333,167.2,0.946,0.2788,-0.6672
-47.43333333,167.2333333,0.877,0.2788,-0.5982
-47.43333333,167.2666667,0.821,0.2788,-0.5422
-47.43333333,167.3,0.765,0.2788,-0.4862
-47.43333333,167.3333333,0.714,0.2787,-0.4353
-47.43333333,167.3666667,0.665,0.2787,-0.3863
-47.43333333,167.4,0.621,0.2787,-0.3423
-47.43333333,167.4333333,0.584,0.2786,-0.3054
-47.43333333,167.4666667,0.551,0.2786,-0.2724
-47.43333333,167.5,0.526,0.2786,-0.2474
-47.43333333,167.5333333,0.511,0.2785,-0.2325
-47.43333333,167.5666667,0.497,0.2785,-0.2185
-47.43333333,167.6,0.487,0.2784,-0.2086
-47.43333333,167.6333333,0.476,0.2783,-0.1977
-47.43333333,167.6666667,0.466,0.2782,-0.1878
-47.43333333,167.7,0.457,0.2781,-0.1789
-47.43333333,167.7333333,0.454,0.278,-0.176
-47.43333333,167.7666667,0.45,0.2779,-0.1721
-47.43333333,167.8,0.46,0.2778,-0.1822
-47.43333333,167.8333333,0.476,0.2776,-0.1984
-47.43333333,167.8666667,0.503,0.2775,-0.2255
-47.43333333,167.9,0.534,0.2773,-0.2567
-47.43333333,167.9333333,0.567,0.2771,-0.2899
-47.43333333,167.9666667,0.602,0.2769,-0.3251
-47.43333333,168,0.637,0.2766,-0.3604
-47.43333333,168.0333333,0.673,0.2764,-0.3966
-47.43333333,168.0666667,0.715,0.2761,-0.4389
-47.43333333,168.1,0.754,0.2758,-0.4782
-47.43333333,168.1333333,0.8,0.2755,-0.5245
-47.43333333,168.1666667,0.843,0.2751,-0.5679
-47.43333333,168.2,0.886,0.2747,-0.6113
-47.43333333,168.2333333,0.927,0.2744,-0.6526
-47.43333333,168.2666667,0.971,0.2739,-0.6971
-47.43333333,168.3,1.015,0.2735,-0.7415
-47.43333333,168.3333333,1.059,0.2731,-0.7859
-47.43333333,168.3666667,1.109,0.2726,-0.8364
-47.43333333,168.4,1.16,0.2721,-0.8879
-47.43333333,168.4333333,1.206,0.2716,-0.9344
-47.43333333,168.4666667,1.256,0.2712,-0.9848
-47.43333333,168.5,1.306,0.2707,-1.0353
-47.43333333,168.5333333,1.352,0.2701,-1.0819
-47.43333333,168.5666667,1.399,0.2696,-1.1294
-47.43333333,168.6,1.444,0.2691,-1.1749
-47.43333333,168.6333333,1.488,0.2686,-1.2194
-47.43333333,168.6666667,1.533,0.2682,-1.2648
-47.43333333,168.7,1.579,0.2677,-1.3113
-47.43333333,168.7333333,1.628,0.2672,-1.3608
-47.43333333,168.7666667,1.678,0.2668,-1.4112
-47.43333333,168.8,1.727,0.2663,-1.4607
-47.43333333,168.8333333,1.774,0.2659,-1.5081
-47.43333333,168.8666667,1.814,0.2655,-1.5485
-47.43333333,168.9,1.851,0.2651,-1.5859
-47.43333333,168.9333333,1.886,0.2647,-1.6213
-47.43333333,168.9666667,1.926,0.2644,-1.6616
-47.43333333,169,1.966,0.2641,-1.7019
-47.43333333,169.0333333,2.013,0.2637,-1.7493
-47.43333333,169.0666667,2.06,0.2635,-1.7965
-47.43333333,169.1,2.111,0.2632,-1.8478
-47.43333333,169.1333333,2.159,0.2629,-1.8961
-47.43333333,169.1666667,2.203,0.2627,-1.9403
-47.43333333,169.2,2.241,0.2624,-1.9786
-47.43333333,169.2333333,2.269,0.2622,-2.0068
-47.43333333,169.2666667,2.293,0.262,-2.031
-47.43333333,169.3,2.307,0.2618,-2.0452
-47.43333333,169.3333333,2.313,0.2617,-2.0513
-47.43333333,169.3666667,2.313,0.2615,-2.0515
-47.43333333,169.4,2.31,0.2614,-2.0486
-47.43333333,169.4333333,2.307,0.2612,-2.0458
-47.43333333,169.4666667,2.302,0.2611,-2.0409
-47.43333333,169.5,2.298,0.261,-2.037
-47.43333333,169.5333333,2.299,0.2609,-2.0381
-47.43333333,169.5666667,2.305,0.2608,-2.0442
-47.43333333,169.6,2.318,0.2607,-2.0573
-47.43333333,169.6333333,2.336,0.2606,-2.0754
-47.43333333,169.6666667,2.361,0.2605,-2.1005
-47.43333333,169.7,2.392,0.2604,-2.1316
-47.43333333,169.7333333,2.425,0.2604,-2.1646
-47.43333333,169.7666667,2.458,0.2603,-2.1977
-47.43333333,169.8,2.496,0.2603,-2.2357
-47.43333333,169.8333333,2.536,0.2602,-2.2758
-47.43333333,169.8666667,2.579,0.2602,-2.3188
-47.43333333,169.9,2.625,0.2601,-2.3649
-47.43333333,169.9333333,2.672,0.2601,-2.4119
-47.43333333,169.9666667,2.721,0.2601,-2.4609
-47.43333333,170,2.769,0.26,-2.509
-47.43333333,170.0333333,2.815,0.26,-2.555
-47.43333333,170.0666667,2.857,0.26,-2.597
-47.43333333,170.1,2.899,0.26,-2.639
-47.43333333,170.1333333,2.937,0.26,-2.677
-47.43333333,170.1666667,2.974,0.26,-2.714
-47.43333333,170.2,3.009,0.26,-2.749
-47.4,166.8666667,2.306,0.2789,-2.0271
-47.4,166.9,2.13,0.2789,-1.8511
-47.4,166.9333333,1.946,0.2789,-1.6671
-47.4,166.9666667,1.757,0.2789,-1.4781
-47.4,167,1.571,0.2789,-1.2921
-47.4,167.0333333,1.399,0.2789,-1.1201
-47.4,167.0666667,1.242,0.2788,-0.9632
-47.4,167.1,1.099,0.2788,-0.8202
-47.4,167.1333333,0.976,0.2788,-0.6972
-47.4,167.1666667,0.874,0.2788,-0.5952
-47.4,167.2,0.795,0.2788,-0.5162
-47.4,167.2333333,0.728,0.2788,-0.4492
-47.4,167.2666667,0.668,0.2788,-0.3892
-47.4,167.3,0.613,0.2788,-0.3342
-47.4,167.3333333,0.561,0.2788,-0.2822
-47.4,167.3666667,0.512,0.2787,-0.2333
-47.4,167.4,0.468,0.2787,-0.1893
-47.4,167.4333333,0.431,0.2787,-0.1523
-47.4,167.4666667,0.402,0.2787,-0.1233
-47.4,167.5,0.38,0.2786,-0.1014
-47.4,167.5333333,0.366,0.2786,-0.0874
-47.4,167.5666667,0.355,0.2785,-0.0765
-47.4,167.6,0.346,0.2785,-0.0675
-47.4,167.6333333,0.335,0.2784,-0.0566
-47.4,167.6666667,0.32,0.2783,-0.0417
-47.4,167.7,0.303,0.2782,-0.0248
-47.4,167.7333333,0.29,0.2781,-0.0119
-47.4,167.7666667,0.28,0.278,-0.002
-47.4,167.8,0.282,0.2779,-0.0041
-47.4,167.8333333,0.293,0.2777,-0.0153
-47.4,167.8666667,0.314,0.2776,-0.0364
-47.4,167.9,0.34,0.2774,-0.0626
-47.4,167.9333333,0.369,0.2772,-0.0918
-47.4,167.9666667,0.401,0.277,-0.124
-47.4,168,0.432,0.2768,-0.1552
-47.4,168.0333333,0.465,0.2765,-0.1885
-47.4,168.0666667,0.496,0.2762,-0.2198
-47.4,168.1,0.537,0.2759,-0.2611
-47.4,168.1333333,0.573,0.2756,-0.2974
-47.4,168.1666667,0.614,0.2752,-0.3388
-47.4,168.2,0.655,0.2749,-0.3801
-47.4,168.2333333,0.696,0.2745,-0.4215
-47.4,168.2666667,0.739,0.2741,-0.4649
-47.4,168.3,0.784,0.2736,-0.5104
-47.4,168.3333333,0.829,0.2732,-0.5558
-47.4,168.3666667,0.879,0.2727,-0.6063
-47.4,168.4,0.929,0.2722,-0.6568
-47.4,168.4333333,0.98,0.2717,-0.7083
-47.4,168.4666667,1.033,0.2712,-0.7618
-47.4,168.5,1.086,0.2707,-0.8153
-47.4,168.5333333,1.136,0.2702,-0.8658
-47.4,168.5666667,1.186,0.2696,-0.9164
-47.4,168.6,1.235,0.2691,-0.9659
-47.4,168.6333333,1.28,0.2686,-1.0114
-47.4,168.6666667,1.327,0.2681,-1.0589
-47.4,168.7,1.375,0.2676,-1.1074
-47.4,168.7333333,1.425,0.2671,-1.1579
-47.4,168.7666667,1.476,0.2667,-1.2093
-47.4,168.8,1.528,0.2662,-1.2618
-47.4,168.8333333,1.575,0.2658,-1.3092
-47.4,168.8666667,1.617,0.2654,-1.3516
-47.4,168.9,1.657,0.265,-1.392
-47.4,168.9333333,1.694,0.2646,-1.4294
-47.4,168.9666667,1.73,0.2643,-1.4657
-47.4,169,1.769,0.264,-1.505
-47.4,169.0333333,1.811,0.2636,-1.5474
-47.4,169.0666667,1.855,0.2633,-1.5917
-47.4,169.1,1.901,0.2631,-1.6379
-47.4,169.1333333,1.946,0.2628,-1.6832
-47.4,169.1666667,1.991,0.2626,-1.7284
-47.4,169.2,2.032,0.2623,-1.7697
-47.4,169.2333333,2.069,0.2621,-1.8069
-47.4,169.2666667,2.097,0.2619,-1.8351
-47.4,169.3,2.123,0.2618,-1.8612
-47.4,169.3333333,2.141,0.2616,-1.8794
-47.4,169.3666667,2.152,0.2614,-1.8906
-47.4,169.4,2.153,0.2613,-1.8917
-47.4,169.4333333,2.158,0.2612,-1.8968
-47.4,169.4666667,2.154,0.261,-1.893
-47.4,169.5,2.151,0.2609,-1.8901
-47.4,169.5333333,2.151,0.2608,-1.8902
-47.4,169.5666667,2.157,0.2607,-1.8963
-47.4,169.6,2.171,0.2606,-1.9104
-47.4,169.6333333,2.191,0.2605,-1.9305
-47.4,169.6666667,2.215,0.2605,-1.9545
-47.4,169.7,2.248,0.2604,-1.9876
-47.4,169.7333333,2.284,0.2603,-2.0237
-47.4,169.7666667,2.322,0.2603,-2.0617
-47.4,169.8,2.363,0.2602,-2.1028
-47.4,169.8333333,2.405,0.2602,-2.1448
-47.4,169.8666667,2.45,0.2601,-2.1899
-47.4,169.9,2.496,0.2601,-2.2359
-47.4,169.9333333,2.545,0.2601,-2.2849
-47.4,169.9666667,2.594,0.26,-2.334
-47.4,170,2.641,0.26,-2.381
-47.4,170.0333333,2.686,0.26,-2.426
-47.4,170.0666667,2.73,0.26,-2.47
-47.4,170.1,2.771,0.26,-2.511
-47.4,170.1333333,2.811,0.2599,-2.5511
-47.4,170.1666667,2.849,0.2599,-2.5891
-47.4,170.2,2.883,0.2599,-2.6231
-47.36666667,166.8666667,2.255,0.2789,-1.9761
-47.36666667,166.9,2.075,0.2789,-1.7961
-47.36666667,166.9333333,1.883,0.2789,-1.6041
-47.36666667,166.9666667,1.685,0.2789,-1.4061
-47.36666667,167,1.488,0.2789,-1.2091
-47.36666667,167.0333333,1.296,0.2789,-1.0171
-47.36666667,167.0666667,1.121,0.2789,-0.8421
-47.36666667,167.1,0.968,0.2789,-0.6891
-47.36666667,167.1333333,0.838,0.2789,-0.5591
-47.36666667,167.1666667,0.732,0.2788,-0.4532
-47.36666667,167.2,0.651,0.2788,-0.3722
-47.36666667,167.2333333,0.582,0.2788,-0.3032
-47.36666667,167.2666667,0.518,0.2788,-0.2392
-47.36666667,167.3,0.465,0.2788,-0.1862
-47.36666667,167.3333333,0.411,0.2788,-0.1322
-47.36666667,167.3666667,0.359,0.2788,-0.0802
-47.36666667,167.4,0.314,0.2788,-0.0352
-47.36666667,167.4333333,0.275,0.2787,0.0037
-47.36666667,167.4666667,0.246,0.2787,0.0327
-47.36666667,167.5,0.225,0.2787,0.0537
-47.36666667,167.5333333,0.216,0.2786,0.0626
-47.36666667,167.5666667,0.209,0.2786,0.0696
-47.36666667,167.6,0.201,0.2785,0.0775
-47.36666667,167.6333333,0.195,0.2785,0.0835
-47.36666667,167.6666667,0.18,0.2784,0.0984
-47.36666667,167.7,0.162,0.2783,0.1163
-47.36666667,167.7333333,0.148,0.2782,0.1302
-47.36666667,167.7666667,0.136,0.2781,0.1421
-47.36666667,167.8,0.132,0.278,0.146
-47.36666667,167.8333333,0.137,0.2779,0.1409
-47.36666667,167.8666667,0.153,0.2777,0.1247
-47.36666667,167.9,0.174,0.2775,0.1035
-47.36666667,167.9333333,0.199,0.2773,0.0783
-47.36666667,167.9666667,0.225,0.2771,0.0521
-47.36666667,168,0.252,0.2769,0.0249
-47.36666667,168.0333333,0.28,0.2767,-0.0033
-47.36666667,168.0666667,0.308,0.2764,-0.0316
-47.36666667,168.1,0.34,0.2761,-0.0639
-47.36666667,168.1333333,0.374,0.2757,-0.0983
-47.36666667,168.1666667,0.411,0.2754,-0.1356
-47.36666667,168.2,0.449,0.275,-0.174
-47.36666667,168.2333333,0.489,0.2746,-0.2144
-47.36666667,168.2666667,0.531,0.2742,-0.2568
-47.36666667,168.3,0.573,0.2737,-0.2993
-47.36666667,168.3333333,0.616,0.2733,-0.3427
-47.36666667,168.3666667,0.661,0.2728,-0.3882
-47.36666667,168.4,0.708,0.2723,-0.4357
-47.36666667,168.4333333,0.757,0.2718,-0.4852
-47.36666667,168.4666667,0.808,0.2712,-0.5368
-47.36666667,168.5,0.861,0.2707,-0.5903
-47.36666667,168.5333333,0.914,0.2702,-0.6438
-47.36666667,168.5666667,0.966,0.2696,-0.6964
-47.36666667,168.6,1.016,0.2691,-0.7469
-47.36666667,168.6333333,1.064,0.2686,-0.7954
-47.36666667,168.6666667,1.112,0.268,-0.844
-47.36666667,168.7,1.161,0.2675,-0.8935
-47.36666667,168.7333333,1.212,0.2671,-0.9449
-47.36666667,168.7666667,1.263,0.2666,-0.9964
-47.36666667,168.8,1.313,0.2661,-1.0469
-47.36666667,168.8333333,1.363,0.2657,-1.0973
-47.36666667,168.8666667,1.408,0.2653,-1.1427
-47.36666667,168.9,1.45,0.2649,-1.1851
-47.36666667,168.9333333,1.491,0.2645,-1.2265
-47.36666667,168.9666667,1.531,0.2642,-1.2668
-47.36666667,169,1.569,0.2638,-1.3052
-47.36666667,169.0333333,1.609,0.2635,-1.3455
-47.36666667,169.0666667,1.649,0.2632,-1.3858
-47.36666667,169.1,1.691,0.2629,-1.4281
-47.36666667,169.1333333,1.733,0.2627,-1.4703
-47.36666667,169.1666667,1.776,0.2625,-1.5135
-47.36666667,169.2,1.818,0.2622,-1.5558
-47.36666667,169.2333333,1.86,0.262,-1.598
-47.36666667,169.2666667,1.9,0.2618,-1.6382
-47.36666667,169.3,1.938,0.2617,-1.6763
-47.36666667,169.3333333,1.965,0.2615,-1.7035
-47.36666667,169.3666667,1.985,0.2613,-1.7237
-47.36666667,169.4,1.997,0.2612,-1.7358
-47.36666667,169.4333333,2.006,0.2611,-1.7449
-47.36666667,169.4666667,2.007,0.261,-1.746
-47.36666667,169.5,2.008,0.2609,-1.7471
-47.36666667,169.5333333,2.01,0.2608,-1.7492
-47.36666667,169.5666667,2.017,0.2607,-1.7563
-47.36666667,169.6,2.028,0.2606,-1.7674
-47.36666667,169.6333333,2.047,0.2605,-1.7865
-47.36666667,169.6666667,2.073,0.2604,-1.8126
-47.36666667,169.7,2.106,0.2604,-1.8456
-47.36666667,169.7333333,2.142,0.2603,-1.8817
-47.36666667,169.7666667,2.183,0.2602,-1.9228
-47.36666667,169.8,2.225,0.2602,-1.9648
-47.36666667,169.8333333,2.27,0.2601,-2.0099
-47.36666667,169.8666667,2.318,0.2601,-2.0579
-47.36666667,169.9,2.365,0.2601,-2.1049
-47.36666667,169.9333333,2.413,0.26,-2.153
-47.36666667,169.9666667,2.46,0.26,-2.2
-47.36666667,170,2.506,0.26,-2.246
-47.36666667,170.0333333,2.55,0.26,-2.29
-47.36666667,170.0666667,2.594,0.2599,-2.3341
-47.36666667,170.1,2.635,0.2599,-2.3751
-47.36666667,170.1333333,2.677,0.2599,-2.4171
-47.36666667,170.1666667,2.716,0.2599,-2.4561
-47.36666667,170.2,2.751,0.2599,-2.4911
-47.33333333,166.8666667,2.188,0.2789,-1.9091
-47.33333333,166.9,2.005,0.2789,-1.7261
-47.33333333,166.9333333,1.812,0.2789,-1.5331
-47.33333333,166.9666667,1.609,0.2789,-1.3301
-47.33333333,167,1.4,0.2789,-1.1211
-47.33333333,167.0333333,1.197,0.2789,-0.9181
-47.33333333,167.0666667,1.012,0.2789,-0.7331
-47.33333333,167.1,0.851,0.2789,-0.5721
-47.33333333,167.1333333,0.716,0.2789,-0.4371
-47.33333333,167.1666667,0.608,0.2789,-0.3291
-47.33333333,167.2,0.525,0.2789,-0.2461
-47.33333333,167.2333333,0.454,0.2789,-0.1751
-47.33333333,167.2666667,0.389,0.2788,-0.1102
-47.33333333,167.3,0.326,0.2788,-0.0472
-47.33333333,167.3333333,0.264,0.2788,0.0148
-47.33333333,167.3666667,0.205,0.2788,0.0738
-47.33333333,167.4,0.151,0.2788,0.1278
-47.33333333,167.4333333,0.106,0.2788,0.1728
-47.33333333,167.4666667,0.071,0.2787,0.2077
-47.33333333,167.5,0.049,0.2787,0.2297
-47.33333333,167.5333333,0.042,0.2787,0.2367
-47.33333333,167.5666667,0.042,0.2786,0.2366
-47.33333333,167.6,0.044,0.2786,0.2346
-47.33333333,167.6333333,0.045,0.2785,0.2335
-47.33333333,167.6666667,0.04,0.2785,0.2385
-47.33333333,167.7,0.031,0.2784,0.2474
-47.33333333,167.7333333,0.021,0.2783,0.2573
-47.33333333,167.7666667,0.014,0.2782,0.2642
-47.33333333,167.8,0.01,0.2781,0.2681
-47.33333333,167.8333333,0.013,0.278,0.265
-47.33333333,167.8666667,0.025,0.2778,0.2528
-47.33333333,167.9,0.04,0.2777,0.2377
-47.33333333,167.9333333,0.059,0.2775,0.2185
-47.33333333,167.9666667,0.079,0.2773,0.1983
-47.33333333,168,0.103,0.2771,0.1741
-47.33333333,168.0333333,0.126,0.2768,0.1508
-47.33333333,168.0666667,0.152,0.2766,0.1246
-47.33333333,168.1,0.18,0.2763,0.0963
-47.33333333,168.1333333,0.211,0.2759,0.0649
-47.33333333,168.1666667,0.245,0.2756,0.0306
-47.33333333,168.2,0.281,0.2752,-0.0058
-47.33333333,168.2333333,0.32,0.2748,-0.0452
-47.33333333,168.2666667,0.358,0.2743,-0.0837
-47.33333333,168.3,0.396,0.2739,-0.1221
-47.33333333,168.3333333,0.434,0.2734,-0.1606
-47.33333333,168.3666667,0.473,0.2729,-0.2001
-47.33333333,168.4,0.513,0.2724,-0.2406
-47.33333333,168.4333333,0.558,0.2718,-0.2862
-47.33333333,168.4666667,0.604,0.2713,-0.3327
-47.33333333,168.5,0.653,0.2707,-0.3823
-47.33333333,168.5333333,0.702,0.2702,-0.4318
-47.33333333,168.5666667,0.752,0.2696,-0.4824
-47.33333333,168.6,0.8,0.269,-0.531
-47.33333333,168.6333333,0.848,0.2685,-0.5795
-47.33333333,168.6666667,0.896,0.268,-0.628
-47.33333333,168.7,0.944,0.2674,-0.6766
-47.33333333,168.7333333,0.993,0.2669,-0.7261
-47.33333333,168.7666667,1.043,0.2665,-0.7765
-47.33333333,168.8,1.092,0.266,-0.826
-47.33333333,168.8333333,1.142,0.2656,-0.8764
-47.33333333,168.8666667,1.19,0.2651,-0.9249
-47.33333333,168.9,1.237,0.2647,-0.9723
-47.33333333,168.9333333,1.283,0.2644,-1.0186
-47.33333333,168.9666667,1.328,0.264,-1.064
-47.33333333,169,1.37,0.2637,-1.1063
-47.33333333,169.0333333,1.41,0.2634,-1.1466
-47.33333333,169.0666667,1.449,0.2631,-1.1859
-47.33333333,169.1,1.487,0.2628,-1.2242
-47.33333333,169.1333333,1.526,0.2626,-1.2634
-47.33333333,169.1666667,1.567,0.2623,-1.3047
-47.33333333,169.2,1.61,0.2621,-1.3479
-47.33333333,169.2333333,1.655,0.2619,-1.3931
-47.33333333,169.2666667,1.702,0.2617,-1.4403
-47.33333333,169.3,1.745,0.2616,-1.4834
-47.33333333,169.3333333,1.783,0.2614,-1.5216
-47.33333333,169.3666667,1.813,0.2613,-1.5517
-47.33333333,169.4,1.835,0.2611,-1.5739
-47.33333333,169.4333333,1.851,0.261,-1.59
-47.33333333,169.4666667,1.86,0.2609,-1.5991
-47.33333333,169.5,1.865,0.2608,-1.6042
-47.33333333,169.5333333,1.871,0.2607,-1.6103
-47.33333333,169.5666667,1.879,0.2606,-1.6184
-47.33333333,169.6,1.891,0.2605,-1.6305
-47.33333333,169.6333333,1.909,0.2604,-1.6486
-47.33333333,169.6666667,1.933,0.2604,-1.6726
-47.33333333,169.7,1.964,0.2603,-1.7037
-47.33333333,169.7333333,2,0.2602,-1.7398
-47.33333333,169.7666667,2.04,0.2602,-1.7798
-47.33333333,169.8,2.083,0.2601,-1.8229
-47.33333333,169.8333333,2.13,0.2601,-1.8699
-47.33333333,169.8666667,2.177,0.2601,-1.9169
-47.33333333,169.9,2.226,0.26,-1.966
-47.33333333,169.9333333,2.273,0.26,-2.013
-47.33333333,169.9666667,2.32,0.26,-2.06
-47.33333333,170,2.365,0.2599,-2.1051
-47.33333333,170.0333333,2.408,0.2599,-2.1481
-47.33333333,170.0666667,2.451,0.2599,-2.1911
-47.33333333,170.1,2.494,0.2599,-2.2341
-47.33333333,170.1333333,2.535,0.2599,-2.2751
-47.33333333,170.1666667,2.577,0.2599,-2.3171
-47.33333333,170.2,2.613,0.2599,-2.3531
-47.3,166.8666667,2.121,0.2789,-1.8421
-47.3,166.9,1.937,0.2789,-1.6581
-47.3,166.9333333,1.742,0.2789,-1.4631
-47.3,166.9666667,1.536,0.2789,-1.2571
-47.3,167,1.318,0.2789,-1.0391
-47.3,167.0333333,1.109,0.2789,-0.8301
-47.3,167.0666667,0.92,0.2789,-0.6411
-47.3,167.1,0.756,0.2789,-0.4771
-47.3,167.1333333,0.621,0.2789,-0.3421
-47.3,167.1666667,0.515,0.2789,-0.2361
-47.3,167.2,0.432,0.2789,-0.1531
-47.3,167.2333333,0.359,0.2789,-0.0801
-47.3,167.2666667,0.289,0.2789,-0.0101
-47.3,167.3,0.217,0.2789,0.0619
-47.3,167.3333333,0.139,0.2789,0.1399
-47.3,167.3666667,0.062,0.2788,0.2168
-47.3,167.4,-0.001,0.2788,0.2798
-47.3,167.4333333,-0.061,0.2788,0.3398
-47.3,167.4666667,-0.107,0.2788,0.3858
-47.3,167.5,-0.139,0.2788,0.4178
-47.3,167.5333333,-0.147,0.2788,0.4258
-47.3,167.5666667,-0.14,0.2787,0.4187
-47.3,167.6,-0.128,0.2787,0.4067
-47.3,167.6333333,-0.118,0.2786,0.3966
-47.3,167.6666667,-0.11,0.2786,0.3886
-47.3,167.7,-0.108,0.2785,0.3865
-47.3,167.7333333,-0.106,0.2784,0.3844
-47.3,167.7666667,-0.106,0.2784,0.3844
-47.3,167.8,-0.102,0.2783,0.3803
-47.3,167.8333333,-0.098,0.2781,0.3761
-47.3,167.8666667,-0.086,0.278,0.364
-47.3,167.9,-0.075,0.2779,0.3529
-47.3,167.9333333,-0.059,0.2777,0.3367
-47.3,167.9666667,-0.041,0.2775,0.3185
-47.3,168,-0.021,0.2773,0.2983
-47.3,168.0333333,0.002,0.277,0.275
-47.3,168.0666667,0.027,0.2768,0.2498
-47.3,168.1,0.055,0.2765,0.2215
-47.3,168.1333333,0.083,0.2761,0.1931
-47.3,168.1666667,0.115,0.2758,0.1608
-47.3,168.2,0.149,0.2754,0.1264
-47.3,168.2333333,0.184,0.275,0.091
-47.3,168.2666667,0.215,0.2745,0.0595
-47.3,168.3,0.249,0.274,0.025
