Lat,Long,Geoid2016,DBL60,BDL60_NZVD2016
-47.33333333,169.0333333,1.41,0.2769,-1.1331
-47.33333333,169.0666667,1.449,0.2776,-1.1714
-47.33333333,169.1,1.487,0.2784,-1.2086
-47.33333333,169.1333333,1.526,0.2791,-1.2469
-47.33333333,169.1666667,1.567,0.2798,-1.2872
-47.33333333,169.2,1.61,0.2805,-1.3295
-47.33333333,169.2333333,1.655,0.2812,-1.3738
-47.33333333,169.2666667,1.702,0.2819,-1.4201
-47.33333333,169.3,1.745,0.2825,-1.4625
-47.33333333,169.3333333,1.783,0.2832,-1.4998
-47.33333333,169.3666667,1.813,0.2838,-1.5292
-47.33333333,169.4,1.835,0.2843,-1.5507
-47.33333333,169.4333333,1.851,0.2849,-1.5661
-47.33333333,169.4666667,1.86,0.2854,-1.5746
-47.33333333,169.5,1.865,0.2859,-1.5791
-47.33333333,169.5333333,1.871,0.2864,-1.5846
-47.33333333,169.5666667,1.879,0.2869,-1.5921
-47.33333333,169.6,1.891,0.2873,-1.6037
-47.33333333,169.6333333,1.909,0.2877,-1.6213
-47.33333333,169.6666667,1.933,0.2881,-1.6449
-47.33333333,169.7,1.964,0.2885,-1.6755
-47.33333333,169.7333333,2,0.2888,-1.7112
-47.33333333,169.7666667,2.04,0.2891,-1.7509
-47.33333333,169.8,2.083,0.2894,-1.7936
-47.33333333,169.8333333,2.13,0.2897,-1.8403
-47.33333333,169.8666667,2.177,0.29,-1.887
-47.33333333,169.9,2.226,0.2902,-1.9358
-47.33333333,169.9333333,2.273,0.2904,-1.9826
-47.33333333,169.9666667,2.32,0.2906,-2.0294
-47.33333333,170,2.365,0.2908,-2.0742
-47.33333333,170.0333333,2.408,0.2912,-2.1168
-47.33333333,170.0666667,2.451,0.2914,-2.1596
-47.33333333,170.1,2.494,0.2916,-2.2024
-47.33333333,170.1333333,2.535,0.2917,-2.2433
-47.33333333,170.1666667,2.577,0.2918,-2.2852
-47.33333333,170.2,2.613,0.2919,-2.3211
-47.33333333,170.2333333,2.647,0.2919,-2.3551
-47.33333333,170.2666667,2.678,0.2537,-2.4243
-47.33333333,170.3,2.706,0.2537,-2.4523
-47.33333333,170.3333333,2.734,0.2537,-2.4803
-47.33333333,170.3666667,2.76,0.2537,-2.5063
-47.33333333,170.4,2.785,0.2537,-2.5313
-47.33333333,170.4333333,2.811,0.2537,-2.5573
-47.33333333,170.4666667,2.837,0.2537,-2.5833
-47.33333333,170.5,2.865,0.2537,-2.6113
-47.33333333,170.5333333,2.895,0.2537,-2.6413
-47.33333333,170.5666667,2.926,0.2537,-2.6723
-47.33333333,170.6,2.955,0.2537,-2.7013
-47.33333333,170.6333333,2.983,0.2537,-2.7293
-47.33333333,170.6666667,3.008,0.2537,-2.7543
-47.33333333,170.7,3.029,0.2537,-2.7753
-47.33333333,170.7333333,3.048,0.2537,-2.7943
-47.33333333,170.7666667,3.066,0.2537,-2.8123
-47.33333333,170.8,3.081,0.2537,-2.8273
-47.33333333,170.8333333,3.098,0.2537,-2.8443
-47.33333333,170.8666667,3.114,0.2537,-2.8603
-47.33333333,170.9,3.128,0.2537,-2.8743
-47.33333333,170.9333333,3.14,0.2537,-2.8863
-47.33333333,170.9666667,3.151,0.2537,-2.8973
-47.33333333,171,3.16,0.2537,-2.9063
-47.33333333,171.0333333,3.165,0.2537,-2.9113
-47.33333333,171.0666667,3.167,0.2537,-2.9133
-47.33333333,171.1,3.165,0.2537,-2.9113
-47.33333333,171.1333333,3.16,0.2537,-2.9063
-47.33333333,171.1666667,3.149,0.2537,-2.8953
-47.3,166.3333333,4.262,0.2537,-4.0083
-47.3,166.3666667,4.129,0.2537,-3.8753
-47.3,166.4,3.986,0.2537,-3.7323
-47.3,166.4333333,3.834,0.2537,-3.5803
-47.3,166.4666667,3.674,0.2537,-3.4203
-47.3,166.5,3.517,0.2537,-3.2633
-47.3,166.5333333,3.376,0.2537,-3.1223
-47.3,166.5666667,3.247,0.2537,-2.9933
-47.3,166.6,3.137,0.2537,-2.8833
-47.3,166.6333333,3.032,0.2537,-2.7783
-47.3,166.6666667,2.935,0.2537,-2.6813
-47.3,166.7,2.832,0.2537,-2.5783
-47.3,166.7333333,2.715,0.2537,-2.4613
-47.3,166.7666667,2.584,0.2537,-2.3303
-47.3,166.8,2.442,0.2537,-2.1883
-47.3,166.8333333,2.289,0.2537,-2.0353
-47.3,166.8666667,2.121,0.2537,-1.8673
-47.3,166.9,1.937,0.2404,-1.6966
-47.3,166.9333333,1.742,0.2404,-1.5016
-47.3,166.9666667,1.536,0.2404,-1.2956
-47.3,167,1.318,0.2405,-1.0775
-47.3,167.0333333,1.109,0.2406,-0.8684
-47.3,167.0666667,0.92,0.2407,-0.6793
-47.3,167.1,0.756,0.2409,-0.5151
-47.3,167.1333333,0.621,0.241,-0.38
-47.3,167.1666667,0.515,0.2412,-0.2738
-47.3,167.2,0.432,0.2414,-0.1906
-47.3,167.2333333,0.359,0.2417,-0.1173
-47.3,167.2666667,0.289,0.2419,-0.0471
-47.3,167.3,0.217,0.2422,0.0252
-47.3,167.3333333,0.139,0.2425,0.1035
-47.3,167.3666667,0.062,0.2428,0.1808
-47.3,167.4,-0.001,0.2432,0.2442
-47.3,167.4333333,-0.061,0.2436,0.3046
-47.3,167.4666667,-0.107,0.2439,0.3509
-47.3,167.5,-0.139,0.2443,0.3833
-47.3,167.5333333,-0.147,0.2448,0.3918
-47.3,167.5666667,-0.14,0.2452,0.3852
-47.3,167.6,-0.128,0.2457,0.3737
-47.3,167.6333333,-0.118,0.2462,0.3642
-47.3,167.6666667,-0.11,0.2467,0.3567
-47.3,167.7,-0.108,0.2472,0.3552
-47.3,167.7333333,-0.106,0.2477,0.3537
-47.3,167.7666667,-0.106,0.2483,0.3543
-47.3,167.8,-0.102,0.2489,0.3509
-47.3,167.8333333,-0.098,0.2495,0.3475
-47.3,167.8666667,-0.086,0.2501,0.3361
-47.3,167.9,-0.075,0.2507,0.3257
-47.3,167.9333333,-0.059,0.2513,0.3103
-47.3,167.9666667,-0.041,0.252,0.293
-47.3,168,-0.021,0.2527,0.2737
-47.3,168.0333333,0.002,0.2533,0.2513
-47.3,168.0666667,0.027,0.254,0.227
-47.3,168.1,0.055,0.2548,0.1998
-47.3,168.1333333,0.083,0.2555,0.1725
-47.3,168.1666667,0.115,0.2562,0.1412
-47.3,168.2,0.149,0.2569,0.1079
-47.3,168.2333333,0.184,0.2577,0.0737
-47.3,168.2666667,0.215,0.2585,0.0435
-47.3,168.3,0.249,0.2592,0.0102
-47.3,168.3333333,0.282,0.26,-0.022
-47.3,168.3666667,0.315,0.2608,-0.0542
-47.3,168.4,0.352,0.2616,-0.0904
-47.3,168.4333333,0.393,0.2624,-0.1306
-47.3,168.4666667,0.436,0.2632,-0.1728
-47.3,168.5,0.48,0.264,-0.216
-47.3,168.5333333,0.524,0.2648,-0.2592
-47.3,168.5666667,0.567,0.2656,-0.3014
-47.3,168.6,0.609,0.2664,-0.3426
-47.3,168.6333333,0.653,0.2672,-0.3858
-47.3,168.6666667,0.697,0.2681,-0.4289
-47.3,168.7,0.744,0.2689,-0.4751
-47.3,168.7333333,0.791,0.2697,-0.5213
-47.3,168.7666667,0.838,0.2705,-0.5675
-47.3,168.8,0.886,0.2713,-0.6147
-47.3,168.8333333,0.932,0.2722,-0.6598
-47.3,168.8666667,0.981,0.273,-0.708
-47.3,168.9,1.031,0.2738,-0.7572
-47.3,168.9333333,1.08,0.2746,-0.8054
-47.3,168.9666667,1.129,0.2754,-0.8536
-47.3,169,1.176,0.2761,-0.8999
-47.3,169.0333333,1.218,0.2769,-0.9411
-47.3,169.0666667,1.257,0.2777,-0.9793
-47.3,169.1,1.295,0.2784,-1.0166
-47.3,169.1333333,1.33,0.2792,-1.0508
-47.3,169.1666667,1.368,0.2799,-1.0881
-47.3,169.2,1.409,0.2806,-1.1284
-47.3,169.2333333,1.453,0.2813,-1.1717
-47.3,169.2666667,1.5,0.282,-1.218
-47.3,169.3,1.547,0.2826,-1.2644
-47.3,169.3333333,1.591,0.2832,-1.3078
-47.3,169.3666667,1.63,0.2838,-1.3462
-47.3,169.4,1.664,0.2844,-1.3796
-47.3,169.4333333,1.685,0.285,-1.4
-47.3,169.4666667,1.705,0.2855,-1.4195
-47.3,169.5,1.718,0.286,-1.432
-47.3,169.5333333,1.728,0.2865,-1.4415
-47.3,169.5666667,1.739,0.287,-1.452
-47.3,169.6,1.753,0.2874,-1.4656
-47.3,169.6333333,1.771,0.2878,-1.4832
-47.3,169.6666667,1.793,0.2882,-1.5048
-47.3,169.7,1.822,0.2886,-1.5334
-47.3,169.7333333,1.857,0.2889,-1.5681
-47.3,169.7666667,1.895,0.2892,-1.6058
-47.3,169.8,1.938,0.2895,-1.6485
-47.3,169.8333333,1.983,0.2898,-1.6932
-47.3,169.8666667,2.031,0.2901,-1.7409
-47.3,169.9,2.079,0.2903,-1.7887
-47.3,169.9333333,2.127,0.2905,-1.8365
-47.3,169.9666667,2.173,0.2908,-1.8822
-47.3,170,2.219,0.291,-1.928
-47.3,170.0333333,2.264,0.2912,-1.9728
-47.3,170.0666667,2.307,0.2914,-2.0156
-47.3,170.1,2.35,0.2916,-2.0584
-47.3,170.1333333,2.392,0.2917,-2.1003
-47.3,170.1666667,2.434,0.2918,-2.1422
-47.3,170.2,2.472,0.2919,-2.1801
-47.3,170.2333333,2.508,0.292,-2.216
-47.3,170.2666667,2.543,0.2537,-2.2893
-47.3,170.3,2.575,0.2537,-2.3213
-47.3,170.3333333,2.606,0.2537,-2.3523
-47.3,170.3666667,2.635,0.2537,-2.3813
-47.3,170.4,2.664,0.2537,-2.4103
-47.3,170.4333333,2.692,0.2537,-2.4383
-47.3,170.4666667,2.719,0.2537,-2.4653
-47.3,170.5,2.747,0.2537,-2.4933
-47.3,170.5333333,2.776,0.2537,-2.5223
-47.3,170.5666667,2.806,0.2537,-2.5523
-47.3,170.6,2.837,0.2537,-2.5833
-47.3,170.6333333,2.866,0.2537,-2.6123
-47.3,170.6666667,2.892,0.2537,-2.6383
-47.3,170.7,2.914,0.2537,-2.6603
-47.3,170.7333333,2.933,0.2537,-2.6793
-47.3,170.7666667,2.949,0.2537,-2.6953
-47.3,170.8,2.964,0.2537,-2.7103
-47.3,170.8333333,2.98,0.2537,-2.7263
-47.3,170.8666667,2.996,0.2537,-2.7423
-47.3,170.9,3.011,0.2537,-2.7573
-47.3,170.9333333,3.025,0.2537,-2.7713
-47.3,170.9666667,3.038,0.2537,-2.7843
-47.3,171,3.048,0.2537,-2.7943
-47.3,171.0333333,3.053,0.2537,-2.7993
-47.3,171.0666667,3.053,0.2537,-2.7993
-47.3,171.1,3.05,0.2537,-2.7963
-47.3,171.1333333,3.04,0.2537,-2.7863
-47.3,171.1666667,3.026,0.2537,-2.7723
-47.26666667,166.3333333,4.129,0.2537,-3.8753
-47.26666667,166.3666667,3.993,0.2537,-3.7393
-47.26666667,166.4,3.844,0.2537,-3.5903
-47.26666667,166.4333333,3.69,0.2537,-3.4363
-47.26666667,166.4666667,3.532,0.2537,-3.2783
-47.26666667,166.5,3.38,0.2537,-3.1263
-47.26666667,166.5333333,3.243,0.2537,-2.9893
-47.26666667,166.5666667,3.127,0.2537,-2.8733
-47.26666667,166.6,3.017,0.2537,-2.7633
-47.26666667,166.6333333,2.926,0.2537,-2.6723
-47.26666667,166.6666667,2.834,0.2537,-2.5803
-47.26666667,166.7,2.737,0.2537,-2.4833
-47.26666667,166.7333333,2.626,0.2537,-2.3723
-47.26666667,166.7666667,2.508,0.2537,-2.2543
-47.26666667,166.8,2.373,0.2537,-2.1193
-47.26666667,166.8333333,2.225,0.2537,-1.9713
-47.26666667,166.8666667,2.059,0.2537,-1.8053
-47.26666667,166.9,1.88,0.2402,-1.6398
-47.26666667,166.9333333,1.685,0.2403,-1.4447
-47.26666667,166.9666667,1.473,0.2403,-1.2327
-47.26666667,167,1.254,0.2404,-1.0136
-47.26666667,167.0333333,1.04,0.2405,-0.7995
-47.26666667,167.0666667,0.847,0.2406,-0.6064
-47.26666667,167.1,0.682,0.2408,-0.4412
-47.26666667,167.1333333,0.548,0.2409,-0.3071
-47.26666667,167.1666667,0.443,0.2411,-0.2019
-47.26666667,167.2,0.361,0.2413,-0.1197
-47.26666667,167.2333333,0.284,0.2416,-0.0424
-47.26666667,167.2666667,0.207,0.2418,0.0348
-47.26666667,167.3,0.124,0.2421,0.1181
-47.26666667,167.3333333,0.037,0.2424,0.2054
-47.26666667,167.3666667,-0.052,0.2427,0.2947
-47.26666667,167.4,-0.135,0.2431,0.3781
-47.26666667,167.4333333,-0.207,0.2435,0.4505
-47.26666667,167.4666667,-0.29,0.2438,0.5338
-47.26666667,167.5,-0.345,0.2443,0.5893
-47.26666667,167.5333333,-0.367,0.2447,0.6117
-47.26666667,167.5666667,-0.332,0.2451,0.5771
-47.26666667,167.6,-0.302,0.2456,0.5476
-47.26666667,167.6333333,-0.288,0.2461,0.5341
-47.26666667,167.6666667,-0.271,0.2466,0.5176
-47.26666667,167.7,-0.259,0.2471,0.5061
-47.26666667,167.7333333,-0.25,0.2477,0.4977
-47.26666667,167.7666667,-0.238,0.2482,0.4862
-47.26666667,167.8,-0.233,0.2488,0.4818
-47.26666667,167.8333333,-0.223,0.2494,0.4724
-47.26666667,167.8666667,-0.212,0.25,0.462
-47.26666667,167.9,-0.196,0.2506,0.4466
-47.26666667,167.9333333,-0.186,0.2513,0.4373
-47.26666667,167.9666667,-0.167,0.2519,0.4189
-47.26666667,168,-0.145,0.2526,0.3976
-47.26666667,168.0333333,-0.124,0.2533,0.3773
-47.26666667,168.0666667,-0.098,0.254,0.352
-47.26666667,168.1,-0.07,0.2547,0.3247
-47.26666667,168.1333333,-0.045,0.2554,0.3004
-47.26666667,168.1666667,-0.016,0.2562,0.2722
-47.26666667,168.2,0.012,0.2569,0.2449
-47.26666667,168.2333333,0.041,0.2577,0.2167
-47.26666667,168.2666667,0.074,0.2584,0.1844
-47.26666667,168.3,0.1,0.2592,0.1592
-47.26666667,168.3333333,0.129,0.26,0.131
-47.26666667,168.3666667,0.163,0.2608,0.0978
-47.26666667,168.4,0.199,0.2616,0.0626
-47.26666667,168.4333333,0.242,0.2624,0.0204
-47.26666667,168.4666667,0.284,0.2632,-0.0208
-47.26666667,168.5,0.326,0.264,-0.062
-47.26666667,168.5333333,0.366,0.2648,-0.1012
-47.26666667,168.5666667,0.405,0.2656,-0.1394
-47.26666667,168.6,0.443,0.2664,-0.1766
-47.26666667,168.6333333,0.481,0.2672,-0.2138
-47.26666667,168.6666667,0.522,0.2681,-0.2539
-47.26666667,168.7,0.566,0.2689,-0.2971
-47.26666667,168.7333333,0.608,0.2697,-0.3383
-47.26666667,168.7666667,0.657,0.2705,-0.3865
-47.26666667,168.8,0.699,0.2714,-0.4276
-47.26666667,168.8333333,0.743,0.2722,-0.4708
-47.26666667,168.8666667,0.79,0.273,-0.517
-47.26666667,168.9,0.837,0.2738,-0.5632
-47.26666667,168.9333333,0.887,0.2746,-0.6124
-47.26666667,168.9666667,0.938,0.2754,-0.6626
-47.26666667,169,0.986,0.2762,-0.7098
-47.26666667,169.0333333,1.031,0.277,-0.754
-47.26666667,169.0666667,1.071,0.2777,-0.7933
-47.26666667,169.1,1.108,0.2785,-0.8295
-47.26666667,169.1333333,1.144,0.2792,-0.8648
-47.26666667,169.1666667,1.181,0.28,-0.901
-47.26666667,169.2,1.219,0.2807,-0.9383
-47.26666667,169.2333333,1.26,0.2814,-0.9786
-47.26666667,169.2666667,1.305,0.282,-1.023
-47.26666667,169.3,1.353,0.2827,-1.0703
-47.26666667,169.3333333,1.4,0.2833,-1.1167
-47.26666667,169.3666667,1.444,0.2839,-1.1601
-47.26666667,169.4,1.481,0.2845,-1.1965
-47.26666667,169.4333333,1.518,0.2851,-1.2329
-47.26666667,169.4666667,1.541,0.2856,-1.2554
-47.26666667,169.5,1.564,0.2861,-1.2779
-47.26666667,169.5333333,1.581,0.2866,-1.2944
-47.26666667,169.5666667,1.596,0.2871,-1.3089
-47.26666667,169.6,1.609,0.2875,-1.3215
-47.26666667,169.6333333,1.627,0.2879,-1.3391
-47.26666667,169.6666667,1.65,0.2883,-1.3617
-47.26666667,169.7,1.679,0.2887,-1.3903
-47.26666667,169.7333333,1.713,0.289,-1.424
-47.26666667,169.7666667,1.752,0.2894,-1.4626
-47.26666667,169.8,1.794,0.2897,-1.5043
-47.26666667,169.8333333,1.839,0.2899,-1.5491
-47.26666667,169.8666667,1.886,0.2902,-1.5958
-47.26666667,169.9,1.933,0.2904,-1.6426
-47.26666667,169.9333333,1.98,0.2907,-1.6893
-47.26666667,169.9666667,2.026,0.2909,-1.7351
-47.26666667,170,2.073,0.2911,-1.7819
-47.26666667,170.0333333,2.119,0.2913,-1.8277
-47.26666667,170.0666667,2.163,0.2915,-1.8715
-47.26666667,170.1,2.206,0.2916,-1.9144
-47.26666667,170.1333333,2.249,0.2918,-1.9572
-47.26666667,170.1666667,2.29,0.2919,-1.9981
-47.26666667,170.2,2.329,0.292,-2.037
-47.26666667,170.2333333,2.368,0.2921,-2.0759
-47.26666667,170.2666667,2.405,0.2922,-2.1128
-47.26666667,170.3,2.443,0.2923,-2.1507
-47.26666667,170.3333333,2.478,0.2924,-2.1856
-47.26666667,170.3666667,2.511,0.2925,-2.2185
-47.26666667,170.4,2.541,0.2925,-2.2485
-47.26666667,170.4333333,2.572,0.2925,-2.2795
-47.26666667,170.4666667,2.6,0.2925,-2.3075
-47.26666667,170.5,2.629,0.2925,-2.3365
-47.26666667,170.5333333,2.657,0.2925,-2.3645
-47.26666667,170.5666667,2.687,0.2925,-2.3945
-47.26666667,170.6,2.717,0.2925,-2.4245
-47.26666667,170.6333333,2.746,0.2925,-2.4535
-47.26666667,170.6666667,2.773,0.2925,-2.4805
-47.26666667,170.7,2.795,0.2925,-2.5025
-47.26666667,170.7333333,2.815,0.2925,-2.5225
-47.26666667,170.7666667,2.831,0.2925,-2.5385
-47.26666667,170.8,2.846,0.2924,-2.5536
-47.26666667,170.8333333,2.861,0.2924,-2.5686
-47.26666667,170.8666667,2.876,0.2924,-2.5836
-47.26666667,170.9,2.892,0.2924,-2.5996
-47.26666667,170.9333333,2.906,0.2924,-2.6136
-47.26666667,170.9666667,2.917,0.2924,-2.6246
-47.26666667,171,2.925,0.2924,-2.6326
-47.26666667,171.0333333,2.93,0.2923,-2.6377
-47.26666667,171.0666667,2.929,0.2923,-2.6367
-47.26666667,171.1,2.923,0.2923,-2.6307
-47.26666667,171.1333333,2.913,0.2923,-2.6207
-47.26666667,171.1666667,2.898,0.2923,-2.6057
-47.23333333,166.3333333,3.981,0.2537,-3.7273
-47.23333333,166.3666667,3.841,0.2537,-3.5873
-47.23333333,166.4,3.695,0.2537,-3.4413
-47.23333333,166.4333333,3.541,0.2537,-3.2873
-47.23333333,166.4666667,3.39,0.2537,-3.1363
-47.23333333,166.5,3.247,0.2537,-2.9933
-47.23333333,166.5333333,3.121,0.2537,-2.8673
-47.23333333,166.5666667,3.009,0.2537,-2.7553
-47.23333333,166.6,2.91,0.2537,-2.6563
-47.23333333,166.6333333,2.818,0.2537,-2.5643
-47.23333333,166.6666667,2.732,0.2537,-2.4783
-47.23333333,166.7,2.639,0.2537,-2.3853
-47.23333333,166.7333333,2.539,0.2537,-2.2853
-47.23333333,166.7666667,2.42,0.2537,-2.1663
-47.23333333,166.8,2.296,0.2537,-2.0423
-47.23333333,166.8333333,2.16,0.2537,-1.9063
-47.23333333,166.8666667,2.002,0.2537,-1.7483
-47.23333333,166.9,1.831,0.2401,-1.5909
-47.23333333,166.9333333,1.64,0.2401,-1.3999
-47.23333333,166.9666667,1.429,0.2402,-1.1888
-47.23333333,167,1.209,0.2402,-0.9688
-47.23333333,167.0333333,0.994,0.2403,-0.7537
-47.23333333,167.0666667,0.797,0.2405,-0.5565
-47.23333333,167.1,0.632,0.2406,-0.3914
-47.23333333,167.1333333,0.494,0.2408,-0.2532
-47.23333333,167.1666667,0.39,0.241,-0.149
-47.23333333,167.2,0.309,0.2412,-0.0678
-47.23333333,167.2333333,0.229,0.2415,0.0125
-47.23333333,167.2666667,0.148,0.2417,0.0937
-47.23333333,167.3,0.06,0.242,0.182
-47.23333333,167.3333333,-0.037,0.2423,0.2793
-47.23333333,167.3666667,-0.137,0.2426,0.3796
-47.23333333,167.4,-0.236,0.243,0.479
-47.23333333,167.4333333,-0.322,0.2433,0.5653
-47.23333333,167.4666667,-0.398,0.2437,0.6417
-47.23333333,167.5,-0.481,0.2441,0.7251
-47.23333333,167.5333333,-0.517,0.2446,0.7616
-47.23333333,167.5666667,-0.476,0.245,0.721
-47.23333333,167.6,-0.464,0.2455,0.7095
-47.23333333,167.6333333,-0.453,0.246,0.699
-47.23333333,167.6666667,-0.438,0.2465,0.6845
-47.23333333,167.7,-0.425,0.247,0.672
-47.23333333,167.7333333,-0.41,0.2476,0.6576
-47.23333333,167.7666667,-0.399,0.2481,0.6471
-47.23333333,167.8,-0.388,0.2487,0.6367
-47.23333333,167.8333333,-0.378,0.2493,0.6273
-47.23333333,167.8666667,-0.364,0.2499,0.6139
-47.23333333,167.9,-0.35,0.2505,0.6005
-47.23333333,167.9333333,-0.328,0.2512,0.5792
-47.23333333,167.9666667,-0.311,0.2519,0.5629
-47.23333333,168,-0.287,0.2525,0.5395
-47.23333333,168.0333333,-0.264,0.2532,0.5172
-47.23333333,168.0666667,-0.241,0.2539,0.4949
-47.23333333,168.1,-0.215,0.2546,0.4696
-47.23333333,168.1333333,-0.185,0.2554,0.4404
-47.23333333,168.1666667,-0.161,0.2561,0.4171
-47.23333333,168.2,-0.133,0.2569,0.3899
-47.23333333,168.2333333,-0.113,0.2576,0.3706
-47.23333333,168.2666667,-0.088,0.2584,0.3464
-47.23333333,168.3,-0.063,0.2592,0.3222
-47.23333333,168.3333333,-0.035,0.2599,0.2949
-47.23333333,168.3666667,0,0.2607,0.2607
-47.23333333,168.4,0.041,0.2615,0.2205
-47.23333333,168.4333333,0.082,0.2623,0.1803
-47.23333333,168.4666667,0.131,0.2631,0.1321
-47.23333333,168.5,0.176,0.2639,0.0879
-47.23333333,168.5333333,0.216,0.2648,0.0488
-47.23333333,168.5666667,0.253,0.2656,0.0126
-47.23333333,168.6,0.288,0.2664,-0.0216
-47.23333333,168.6333333,0.324,0.2672,-0.0568
-47.23333333,168.6666667,0.363,0.2681,-0.0949
-47.23333333,168.7,0.405,0.2689,-0.1361
-47.23333333,168.7333333,0.446,0.2697,-0.1763
-47.23333333,168.7666667,0.487,0.2705,-0.2165
-47.23333333,168.8,0.53,0.2714,-0.2586
-47.23333333,168.8333333,0.569,0.2722,-0.2968
-47.23333333,168.8666667,0.609,0.273,-0.336
-47.23333333,168.9,0.654,0.2738,-0.3802
-47.23333333,168.9333333,0.7,0.2746,-0.4254
-47.23333333,168.9666667,0.748,0.2754,-0.4726
-47.23333333,169,0.796,0.2762,-0.5198
-47.23333333,169.0333333,0.841,0.277,-0.564
-47.23333333,169.0666667,0.884,0.2778,-0.6062
-47.23333333,169.1,0.922,0.2786,-0.6434
-47.23333333,169.1333333,0.959,0.2793,-0.6797
-47.23333333,169.1666667,0.996,0.28,-0.716
-47.23333333,169.2,1.033,0.2808,-0.7522
-47.23333333,169.2333333,1.073,0.2815,-0.7915
-47.23333333,169.2666667,1.115,0.2821,-0.8329
-47.23333333,169.3,1.16,0.2828,-0.8772
-47.23333333,169.3333333,1.206,0.2834,-0.9226
-47.23333333,169.3666667,1.252,0.2841,-0.9679
-47.23333333,169.4,1.299,0.2846,-1.0144
-47.23333333,169.4333333,1.339,0.2852,-1.0538
-47.23333333,169.4666667,1.373,0.2858,-1.0872
-47.23333333,169.5,1.4,0.2863,-1.1137
-47.23333333,169.5333333,1.421,0.2868,-1.1342
-47.23333333,169.5666667,1.442,0.2872,-1.1548
-47.23333333,169.6,1.46,0.2877,-1.1723
-47.23333333,169.6333333,1.479,0.2881,-1.1909
-47.23333333,169.6666667,1.502,0.2885,-1.2135
-47.23333333,169.7,1.533,0.2888,-1.2442
-47.23333333,169.7333333,1.568,0.2892,-1.2788
-47.23333333,169.7666667,1.606,0.2895,-1.3165
-47.23333333,169.8,1.649,0.2898,-1.3592
-47.23333333,169.8333333,1.694,0.2901,-1.4039
-47.23333333,169.8666667,1.741,0.2903,-1.4507
-47.23333333,169.9,1.786,0.2906,-1.4954
-47.23333333,169.9333333,1.832,0.2908,-1.5412
-47.23333333,169.9666667,1.879,0.291,-1.588
-47.23333333,170,1.927,0.2912,-1.6358
-47.23333333,170.0333333,1.973,0.2914,-1.6816
-47.23333333,170.0666667,2.018,0.2916,-1.7264
-47.23333333,170.1,2.063,0.2917,-1.7713
-47.23333333,170.1333333,2.104,0.2918,-1.8122
-47.23333333,170.1666667,2.147,0.292,-1.855
-47.23333333,170.2,2.188,0.2921,-1.8959
-47.23333333,170.2333333,2.231,0.2922,-1.9388
-47.23333333,170.2666667,2.271,0.2923,-1.9787
-47.23333333,170.3,2.312,0.2924,-2.0196
-47.23333333,170.3333333,2.349,0.2924,-2.0566
-47.23333333,170.3666667,2.385,0.2925,-2.0925
-47.23333333,170.4,2.417,0.2925,-2.1245
-47.23333333,170.4333333,2.449,0.2925,-2.1565
-47.23333333,170.4666667,2.48,0.2925,-2.1875
-47.23333333,170.5,2.509,0.2925,-2.2165
-47.23333333,170.5333333,2.539,0.2925,-2.2465
-47.23333333,170.5666667,2.568,0.2925,-2.2755
-47.23333333,170.6,2.596,0.2925,-2.3035
-47.23333333,170.6333333,2.624,0.2925,-2.3315
-47.23333333,170.6666667,2.651,0.2925,-2.3585
-47.23333333,170.7,2.674,0.2925,-2.3815
-47.23333333,170.7333333,2.693,0.2925,-2.4005
-47.23333333,170.7666667,2.71,0.2925,-2.4175
-47.23333333,170.8,2.726,0.2924,-2.4336
-47.23333333,170.8333333,2.739,0.2924,-2.4466
-47.23333333,170.8666667,2.753,0.2924,-2.4606
-47.23333333,170.9,2.766,0.2924,-2.4736
-47.23333333,170.9333333,2.777,0.2924,-2.4846
-47.23333333,170.9666667,2.786,0.2924,-2.4936
-47.23333333,171,2.792,0.2924,-2.4996
-47.23333333,171.0333333,2.794,0.2923,-2.5017
-47.23333333,171.0666667,2.793,0.2923,-2.5007
-47.23333333,171.1,2.788,0.2923,-2.4957
-47.23333333,171.1333333,2.778,0.2923,-2.4857
-47.23333333,171.1666667,2.766,0.2923,-2.4737
-47.2,166.3333333,3.82,0.2537,-3.5663
-47.2,166.3666667,3.68,0.2537,-3.4263
-47.2,166.4,3.539,0.2537,-3.2853
-47.2,166.4333333,3.393,0.2537,-3.1393
-47.2,166.4666667,3.258,0.2537,-3.0043
-47.2,166.5,3.122,0.2537,-2.8683
-47.2,166.5333333,3.001,0.2537,-2.7473
-47.2,166.5666667,2.897,0.2537,-2.6433
-47.2,166.6,2.802,0.2537,-2.5483
-47.2,166.6333333,2.713,0.2537,-2.4593
-47.2,166.6666667,2.627,0.2537,-2.3733
-47.2,166.7,2.536,0.2537,-2.2823
-47.2,166.7333333,2.44,0.2537,-2.1863
-47.2,166.7666667,2.333,0.2537,-2.0793
-47.2,166.8,2.221,0.2537,-1.9673
-47.2,166.8333333,2.092,0.2537,-1.8383
-47.2,166.8666667,1.947,0.2537,-1.6933
-47.2,166.9,1.786,0.2399,-1.5461
-47.2,166.9333333,1.601,0.2399,-1.3611
-47.2,166.9666667,1.408,0.24,-1.168
-47.2,167,1.192,0.2401,-0.9519
-47.2,167.0333333,0.98,0.2402,-0.7398
-47.2,167.0666667,0.783,0.2403,-0.5427
-47.2,167.1,0.61,0.2405,-0.3695
-47.2,167.1333333,0.471,0.2406,-0.2304
