Lat,Long,Geoid2016,OTP64,OTP64_NZVD16
-34.76666667,174.7333333,-38.881,0.0681,38.9491
-34.76666667,174.7666667,-38.855,0.0685,38.9235
-34.76666667,174.8,-38.841,0.0689,38.9099
-34.76666667,174.8333333,-38.834,0.0693,38.9033
-34.76666667,174.8666667,-38.83,0.0697,38.8997
-34.76666667,174.9,-38.832,0.07,38.902
-34.76666667,174.9333333,-38.826,0.0703,38.8963
-34.76666667,174.9666667,-38.825,0.0706,38.8956
-34.76666667,175,-38.823,0.0709,38.8939
-34.76666667,175.0333333,-38.816,0.0712,38.8872
-34.76666667,175.0666667,-38.799,0.0715,38.8705
-34.76666667,175.1,-38.77,0.0717,38.8417
-34.76666667,175.1333333,-38.733,0.072,38.805
-34.76666667,175.1666667,-38.688,0.0722,38.7602
-34.76666667,175.2,-38.646,0.0725,38.7185
-34.76666667,175.2333333,-38.611,0.0727,38.6837
-34.76666667,175.2666667,-38.586,0.0729,38.6589
-34.76666667,175.3,-38.568,0.0731,38.6411
-34.76666667,175.3333333,-38.556,0.0733,38.6293
-34.76666667,175.3666667,-38.55,0.0735,38.6235
-34.76666667,175.4,-38.545,0.0737,38.6187
-34.76666667,175.4333333,-38.545,0.0739,38.6189
-34.76666667,175.4666667,-38.549,0.0741,38.6231
-34.76666667,175.5,-38.553,0.0742,38.6272
-34.76666667,175.5333333,-38.552,0.0744,38.6264
-34.76666667,175.5666667,-38.545,0.0746,38.6196
-34.76666667,175.6,-38.535,0.0747,38.6097
-34.76666667,175.6333333,-38.521,0.0749,38.5959
-34.76666667,175.6666667,-38.507,0.075,38.582
-34.76666667,175.7,-38.496,0.0752,38.5712
-34.76666667,175.7333333,-38.485,0.0753,38.5603
-34.76666667,175.7666667,-38.477,0.0755,38.5525
-34.76666667,175.8,-38.473,0.0756,38.5486
-34.76666667,175.8333333,-38.47,0.0773,38.5473
-34.76666667,175.8666667,-38.469,0.0773,38.5463
-34.76666667,175.9,-38.468,0.0773,38.5453
-34.76666667,175.9333333,-38.466,0.0773,38.5433
-34.76666667,175.9666667,-38.462,0.0773,38.5393
-34.73333333,171.7333333,-35.27,0.0395,35.3095
-34.73333333,171.7666667,-35.354,0.0395,35.3935
-34.73333333,171.8,-35.461,0.0395,35.5005
-34.73333333,171.8333333,-35.571,0.0394,35.6104
-34.73333333,171.8666667,-35.703,0.0394,35.7424
-34.73333333,171.9,-35.84,0.0393,35.8793
-34.73333333,171.9333333,-35.982,0.0393,36.0213
-34.73333333,171.9666667,-36.125,0.0392,36.1642
-34.73333333,172,-36.27,0.0391,36.3091
-34.73333333,172.0333333,-36.416,0.039,36.455
-34.73333333,172.0666667,-36.562,0.0389,36.6009
-34.73333333,172.1,-36.709,0.0388,36.7478
-34.73333333,172.1333333,-36.854,0.0386,36.8926
-34.73333333,172.1666667,-36.998,0.0385,37.0365
-34.73333333,172.2,-37.139,0.0383,37.1773
-34.73333333,172.2333333,-37.269,0.0381,37.3071
-34.73333333,172.2666667,-37.401,0.0379,37.4389
-34.73333333,172.3,-37.519,0.0377,37.5567
-34.73333333,172.3333333,-37.633,0.0374,37.6704
-34.73333333,172.3666667,-37.739,0.0372,37.7762
-34.73333333,172.4,-37.839,0.0369,37.8759
-34.73333333,172.4333333,-37.923,0.0366,37.9596
-34.73333333,172.4666667,-38.011,0.0363,38.0473
-34.73333333,172.5,-38.088,0.036,38.124
-34.73333333,172.5333333,-38.162,0.0356,38.1976
-34.73333333,172.5666667,-38.237,0.0352,38.2722
-34.73333333,172.6,-38.311,0.0348,38.3458
-34.73333333,172.6333333,-38.39,0.0344,38.4244
-34.73333333,172.6666667,-38.465,0.0339,38.4989
-34.73333333,172.7,-38.542,0.0335,38.5755
-34.73333333,172.7333333,-38.623,0.033,38.656
-34.73333333,172.7666667,-38.708,0.0324,38.7404
-34.73333333,172.8,-38.799,0.0319,38.8309
-34.73333333,172.8333333,-38.891,0.0313,38.9223
-34.73333333,172.8666667,-38.981,0.0308,39.0118
-34.73333333,172.9,-39.065,0.0302,39.0952
-34.73333333,172.9333333,-39.152,0.0296,39.1816
-34.73333333,172.9666667,-39.236,0.029,39.265
-34.73333333,173,-39.316,0.0284,39.3444
-34.73333333,173.0333333,-39.381,0.0278,39.4088
-34.73333333,173.0666667,-39.43,0.0273,39.4573
-34.73333333,173.1,-39.479,0.0268,39.5058
-34.73333333,173.1333333,-39.519,0.0264,39.5454
-34.73333333,173.1666667,-39.551,0.0261,39.5771
-34.73333333,173.2,-39.575,0.0259,39.6009
-34.73333333,173.2333333,-39.592,0.0258,39.6178
-34.73333333,173.2666667,-39.598,0.026,39.624
-34.73333333,173.3,-39.591,0.0263,39.6173
-34.73333333,173.3333333,-39.566,0.0269,39.5929
-34.73333333,173.3666667,-39.524,0.0275,39.5515
-34.73333333,173.4,-39.465,0.0282,39.4932
-34.73333333,173.4333333,-39.413,0.0289,39.4419
-34.73333333,173.4666667,-39.365,0.0295,39.3945
-34.73333333,173.5,-39.335,0.0302,39.3652
-34.73333333,173.5333333,-39.333,0.0309,39.3639
-34.73333333,173.5666667,-39.348,0.0317,39.3797
-34.73333333,173.6,-39.376,0.0327,39.4087
-34.73333333,173.6333333,-39.406,0.0338,39.4398
-34.73333333,173.6666667,-39.429,0.035,39.464
-34.73333333,173.7,-39.443,0.0365,39.4795
-34.73333333,173.7333333,-39.447,0.038,39.485
-34.73333333,173.7666667,-39.452,0.0397,39.4917
-34.73333333,173.8,-39.458,0.0414,39.4994
-34.73333333,173.8333333,-39.465,0.0431,39.5081
-34.73333333,173.8666667,-39.467,0.0447,39.5117
-34.73333333,173.9,-39.457,0.0463,39.5033
-34.73333333,173.9333333,-39.437,0.0479,39.4849
-34.73333333,173.9666667,-39.4,0.0493,39.4493
-34.73333333,174,-39.359,0.0507,39.4097
-34.73333333,174.0333333,-39.319,0.052,39.371
-34.73333333,174.0666667,-39.29,0.0532,39.3432
-34.73333333,174.1,-39.268,0.0544,39.3224
-34.73333333,174.1333333,-39.255,0.0554,39.3104
-34.73333333,174.1666667,-39.248,0.0565,39.3045
-34.73333333,174.2,-39.239,0.0574,39.2964
-34.73333333,174.2333333,-39.225,0.0583,39.2833
-34.73333333,174.2666667,-39.216,0.0592,39.2752
-34.73333333,174.3,-39.204,0.06,39.264
-34.73333333,174.3333333,-39.199,0.0608,39.2598
-34.73333333,174.3666667,-39.195,0.0615,39.2565
-34.73333333,174.4,-39.194,0.0622,39.2562
-34.73333333,174.4333333,-39.181,0.0629,39.2439
-34.73333333,174.4666667,-39.168,0.0635,39.2315
-34.73333333,174.5,-39.153,0.0641,39.2171
-34.73333333,174.5333333,-39.135,0.0647,39.1997
-34.73333333,174.5666667,-39.114,0.0653,39.1793
-34.73333333,174.6,-39.088,0.0658,39.1538
-34.73333333,174.6333333,-39.053,0.0663,39.1193
-34.73333333,174.6666667,-39.006,0.0668,39.0728
-34.73333333,174.7,-38.958,0.0672,39.0252
-34.73333333,174.7333333,-38.917,0.0677,38.9847
-34.73333333,174.7666667,-38.887,0.0681,38.9551
-34.73333333,174.8,-38.869,0.0685,38.9375
-34.73333333,174.8333333,-38.861,0.0689,38.9299
-34.73333333,174.8666667,-38.856,0.0692,38.9252
-34.73333333,174.9,-38.847,0.0696,38.9166
-34.73333333,174.9333333,-38.829,0.0699,38.8989
-34.73333333,174.9666667,-38.818,0.0702,38.8882
-34.73333333,175,-38.805,0.0705,38.8755
-34.73333333,175.0333333,-38.797,0.0708,38.8678
-34.73333333,175.0666667,-38.784,0.0711,38.8551
-34.73333333,175.1,-38.765,0.0714,38.8364
-34.73333333,175.1333333,-38.741,0.0716,38.8126
-34.73333333,175.1666667,-38.703,0.0719,38.7749
-34.73333333,175.2,-38.666,0.0721,38.7381
-34.73333333,175.2333333,-38.63,0.0723,38.7023
-34.73333333,175.2666667,-38.605,0.0726,38.6776
-34.73333333,175.3,-38.586,0.0728,38.6588
-34.73333333,175.3333333,-38.574,0.073,38.647
-34.73333333,175.3666667,-38.567,0.0732,38.6402
-34.73333333,175.4,-38.568,0.0734,38.6414
-34.73333333,175.4333333,-38.571,0.0736,38.6446
-34.73333333,175.4666667,-38.579,0.0738,38.6528
-34.73333333,175.5,-38.586,0.0739,38.6599
-34.73333333,175.5333333,-38.587,0.0741,38.6611
-34.73333333,175.5666667,-38.58,0.0743,38.6543
-34.73333333,175.6,-38.568,0.0744,38.6424
-34.73333333,175.6333333,-38.554,0.0746,38.6286
-34.73333333,175.6666667,-38.541,0.0747,38.6157
-34.73333333,175.7,-38.533,0.0749,38.6079
-34.73333333,175.7333333,-38.53,0.0751,38.6051
-34.73333333,175.7666667,-38.535,0.0753,38.6103
-34.73333333,175.8,-38.534,0.0755,38.6095
-34.73333333,175.8333333,-38.532,0.0773,38.6093
-34.73333333,175.8666667,-38.531,0.0773,38.6083
-34.73333333,175.9,-38.53,0.0773,38.6073
-34.73333333,175.9333333,-38.527,0.0773,38.6043
-34.73333333,175.9666667,-38.523,0.0773,38.6003
-34.7,171.7333333,-35.442,0.0393,35.4813
-34.7,171.7666667,-35.553,0.0393,35.5923
-34.7,171.8,-35.677,0.0393,35.7163
-34.7,171.8333333,-35.804,0.0392,35.8432
-34.7,171.8666667,-35.943,0.0392,35.9822
-34.7,171.9,-36.089,0.0391,36.1281
-34.7,171.9333333,-36.233,0.0391,36.2721
-34.7,171.9666667,-36.375,0.039,36.414
-34.7,172,-36.518,0.0389,36.5569
-34.7,172.0333333,-36.664,0.0388,36.7028
-34.7,172.0666667,-36.811,0.0387,36.8497
-34.7,172.1,-36.96,0.0386,36.9986
-34.7,172.1333333,-37.108,0.0384,37.1464
-34.7,172.1666667,-37.252,0.0383,37.2903
-34.7,172.2,-37.386,0.0381,37.4241
-34.7,172.2333333,-37.516,0.0379,37.5539
-34.7,172.2666667,-37.628,0.0377,37.6657
-34.7,172.3,-37.741,0.0375,37.7785
-34.7,172.3333333,-37.84,0.0373,37.8773
-34.7,172.3666667,-37.93,0.037,37.967
-34.7,172.4,-38.019,0.0368,38.0558
-34.7,172.4333333,-38.095,0.0365,38.1315
-34.7,172.4666667,-38.171,0.0362,38.2072
-34.7,172.5,-38.24,0.0359,38.2759
-34.7,172.5333333,-38.309,0.0355,38.3445
-34.7,172.5666667,-38.377,0.0352,38.4122
-34.7,172.6,-38.448,0.0348,38.4828
-34.7,172.6333333,-38.517,0.0344,38.5514
-34.7,172.6666667,-38.589,0.034,38.623
-34.7,172.7,-38.665,0.0335,38.6985
-34.7,172.7333333,-38.74,0.0331,38.7731
-34.7,172.7666667,-38.823,0.0326,38.8556
-34.7,172.8,-38.91,0.0321,38.9421
-34.7,172.8333333,-38.999,0.0316,39.0306
-34.7,172.8666667,-39.086,0.0311,39.1171
-34.7,172.9,-39.168,0.0306,39.1986
-34.7,172.9333333,-39.253,0.03,39.283
-34.7,172.9666667,-39.32,0.0295,39.3495
-34.7,173,-39.389,0.029,39.418
-34.7,173.0333333,-39.439,0.0286,39.4676
-34.7,173.0666667,-39.488,0.0281,39.5161
-34.7,173.1,-39.527,0.0278,39.5548
-34.7,173.1333333,-39.561,0.0274,39.5884
-34.7,173.1666667,-39.586,0.0272,39.6132
-34.7,173.2,-39.604,0.0271,39.6311
-34.7,173.2333333,-39.614,0.0271,39.6411
-34.7,173.2666667,-39.612,0.0273,39.6393
-34.7,173.3,-39.595,0.0276,39.6226
-34.7,173.3333333,-39.568,0.028,39.596
-34.7,173.3666667,-39.521,0.0286,39.5496
-34.7,173.4,-39.467,0.0292,39.4962
-34.7,173.4333333,-39.417,0.0298,39.4468
-34.7,173.4666667,-39.374,0.0305,39.4045
-34.7,173.5,-39.352,0.0312,39.3832
-34.7,173.5333333,-39.352,0.0319,39.3839
-34.7,173.5666667,-39.369,0.0327,39.4017
-34.7,173.6,-39.39,0.0337,39.4237
-34.7,173.6333333,-39.415,0.0347,39.4497
-34.7,173.6666667,-39.428,0.0359,39.4639
-34.7,173.7,-39.436,0.0373,39.4733
-34.7,173.7333333,-39.432,0.0387,39.4707
-34.7,173.7666667,-39.434,0.0402,39.4742
-34.7,173.8,-39.435,0.0417,39.4767
-34.7,173.8333333,-39.442,0.0432,39.4852
-34.7,173.8666667,-39.44,0.0447,39.4847
-34.7,173.9,-39.426,0.0462,39.4722
-34.7,173.9333333,-39.396,0.0477,39.4437
-34.7,173.9666667,-39.358,0.049,39.407
-34.7,174,-39.312,0.0503,39.3623
-34.7,174.0333333,-39.272,0.0516,39.3236
-34.7,174.0666667,-39.243,0.0528,39.2958
-34.7,174.1,-39.223,0.0539,39.2769
-34.7,174.1333333,-39.212,0.055,39.267
-34.7,174.1666667,-39.204,0.056,39.26
-34.7,174.2,-39.197,0.0569,39.2539
-34.7,174.2333333,-39.191,0.0578,39.2488
-34.7,174.2666667,-39.187,0.0587,39.2457
-34.7,174.3,-39.188,0.0595,39.2475
-34.7,174.3333333,-39.19,0.0603,39.2503
-34.7,174.3666667,-39.194,0.061,39.255
-34.7,174.4,-39.193,0.0617,39.2547
-34.7,174.4333333,-39.188,0.0624,39.2504
-34.7,174.4666667,-39.179,0.063,39.242
-34.7,174.5,-39.17,0.0636,39.2336
-34.7,174.5333333,-39.16,0.0642,39.2242
-34.7,174.5666667,-39.147,0.0648,39.2118
-34.7,174.6,-39.123,0.0653,39.1883
-34.7,174.6333333,-39.086,0.0658,39.1518
-34.7,174.6666667,-39.037,0.0663,39.1033
-34.7,174.7,-38.984,0.0668,39.0508
-34.7,174.7333333,-38.94,0.0672,39.0072
-34.7,174.7666667,-38.91,0.0676,38.9776
-34.7,174.8,-38.892,0.068,38.96
-34.7,174.8333333,-38.882,0.0684,38.9504
-34.7,174.8666667,-38.869,0.0688,38.9378
-34.7,174.9,-38.85,0.0692,38.9192
-34.7,174.9333333,-38.827,0.0695,38.8965
-34.7,174.9666667,-38.801,0.0698,38.8708
-34.7,175,-38.781,0.0701,38.8511
-34.7,175.0333333,-38.77,0.0704,38.8404
-34.7,175.0666667,-38.764,0.0707,38.8347
-34.7,175.1,-38.757,0.071,38.828
-34.7,175.1333333,-38.746,0.0713,38.8173
-34.7,175.1666667,-38.718,0.0715,38.7895
-34.7,175.2,-38.687,0.0718,38.7588
-34.7,175.2333333,-38.656,0.072,38.728
-34.7,175.2666667,-38.632,0.0722,38.7042
-34.7,175.3,-38.614,0.0725,38.6865
-34.7,175.3333333,-38.601,0.0727,38.6737
-34.7,175.3666667,-38.594,0.0729,38.6669
-34.7,175.4,-38.595,0.0731,38.6681
-34.7,175.4333333,-38.601,0.0733,38.6743
-34.7,175.4666667,-38.611,0.0735,38.6845
-34.7,175.5,-38.618,0.0736,38.6916
-34.7,175.5333333,-38.619,0.0738,38.6928
-34.7,175.5666667,-38.612,0.074,38.686
-34.7,175.6,-38.601,0.0742,38.6752
-34.7,175.6333333,-38.587,0.0743,38.6613
-34.7,175.6666667,-38.579,0.0745,38.6535
-34.7,175.7,-38.582,0.0746,38.6566
-34.7,175.7333333,-38.593,0.0748,38.6678
-34.7,175.7666667,-38.601,0.0751,38.6761
-34.7,175.8,-38.607,0.0773,38.6843
-34.7,175.8333333,-38.606,0.0773,38.6833
-34.7,175.8666667,-38.598,0.0773,38.6753
-34.7,175.9,-38.59,0.0773,38.6673
-34.7,175.9333333,-38.587,0.0773,38.6643
-34.7,175.9666667,-38.584,0.0773,38.6613
-34.66666667,171.7333333,-35.653,0.0391,35.6921
-34.66666667,171.7666667,-35.78,0.0391,35.8191
-34.66666667,171.8,-35.916,0.0391,35.9551
-34.66666667,171.8333333,-36.061,0.039,36.1
-34.66666667,171.8666667,-36.212,0.039,36.251
-34.66666667,171.9,-36.361,0.039,36.4
-34.66666667,171.9333333,-36.507,0.0389,36.5459
-34.66666667,171.9666667,-36.649,0.0388,36.6878
-34.66666667,172,-36.789,0.0387,36.8277
-34.66666667,172.0333333,-36.932,0.0386,36.9706
-34.66666667,172.0666667,-37.078,0.0385,37.1165
-34.66666667,172.1,-37.225,0.0384,37.2634
-34.66666667,172.1333333,-37.372,0.0383,37.4103
-34.66666667,172.1666667,-37.514,0.0381,37.5521
-34.66666667,172.2,-37.643,0.038,37.681
-34.66666667,172.2333333,-37.761,0.0378,37.7988
-34.66666667,172.2666667,-37.867,0.0376,37.9046
-34.66666667,172.3,-37.96,0.0374,37.9974
-34.66666667,172.3333333,-38.044,0.0372,38.0812
-34.66666667,172.3666667,-38.118,0.0369,38.1549
-34.66666667,172.4,-38.187,0.0367,38.2237
-34.66666667,172.4333333,-38.255,0.0364,38.2914
-34.66666667,172.4666667,-38.319,0.0361,38.3551
-34.66666667,172.5,-38.381,0.0358,38.4168
-34.66666667,172.5333333,-38.445,0.0355,38.4805
-34.66666667,172.5666667,-38.51,0.0351,38.5451
-34.66666667,172.6,-38.575,0.0348,38.6098
-34.66666667,172.6333333,-38.643,0.0344,38.6774
-34.66666667,172.6666667,-38.71,0.034,38.744
-34.66666667,172.7,-38.781,0.0336,38.8146
-34.66666667,172.7333333,-38.856,0.0332,38.8892
-34.66666667,172.7666667,-38.936,0.0328,38.9688
-34.66666667,172.8,-39.02,0.0323,39.0523
-34.66666667,172.8333333,-39.106,0.0319,39.1379
-34.66666667,172.8666667,-39.189,0.0314,39.2204
-34.66666667,172.9,-39.272,0.031,39.303
-34.66666667,172.9333333,-39.342,0.0305,39.3725
-34.66666667,172.9666667,-39.397,0.0301,39.4271
-34.66666667,173,-39.442,0.0296,39.4716
-34.66666667,173.0333333,-39.482,0.0293,39.5113
-34.66666667,173.0666667,-39.518,0.0289,39.5469
-34.66666667,173.1,-39.552,0.0286,39.5806
-34.66666667,173.1333333,-39.579,0.0284,39.6074
-34.66666667,173.1666667,-39.601,0.0282,39.6292
-34.66666667,173.2,-39.615,0.0282,39.6432
-34.66666667,173.2333333,-39.62,0.0282,39.6482
-34.66666667,173.2666667,-39.612,0.0284,39.6404
-34.66666667,173.3,-39.592,0.0287,39.6207
-34.66666667,173.3333333,-39.559,0.0291,39.5881
-34.66666667,173.3666667,-39.514,0.0295,39.5435
-34.66666667,173.4,-39.468,0.0301,39.4981
-34.66666667,173.4333333,-39.426,0.0307,39.4567
-34.66666667,173.4666667,-39.395,0.0314,39.4264
-34.66666667,173.5,-39.38,0.0321,39.4121
-34.66666667,173.5333333,-39.384,0.0328,39.4168
-34.66666667,173.5666667,-39.397,0.0337,39.4307
-34.66666667,173.6,-39.415,0.0346,39.4496
-34.66666667,173.6333333,-39.428,0.0356,39.4636
-34.66666667,173.6666667,-39.433,0.0367,39.4697
-34.66666667,173.7,-39.429,0.0379,39.4669
-34.66666667,173.7333333,-39.419,0.0392,39.4582
-34.66666667,173.7666667,-39.411,0.0406,39.4516
-34.66666667,173.8,-39.408,0.042,39.45
-34.66666667,173.8333333,-39.407,0.0434,39.4504
-34.66666667,173.8666667,-39.401,0.0448,39.4458
-34.66666667,173.9,-39.38,0.0462,39.4262
-34.66666667,173.9333333,-39.346,0.0475,39.3935
-34.66666667,173.9666667,-39.302,0.0488,39.3508
-34.66666667,174,-39.254,0.0501,39.3041
-34.66666667,174.0333333,-39.213,0.0513,39.2643
-34.66666667,174.0666667,-39.183,0.0524,39.2354
-34.66666667,174.1,-39.164,0.0535,39.2175
-34.66666667,174.1333333,-39.153,0.0545,39.2075
-34.66666667,174.1666667,-39.149,0.0555,39.2045
-34.66666667,174.2,-39.147,0.0565,39.2035
-34.66666667,174.2333333,-39.147,0.0574,39.2044
-34.66666667,174.2666667,-39.149,0.0582,39.2072
-34.66666667,174.3,-39.157,0.059,39.216
-34.66666667,174.3333333,-39.167,0.0598,39.2268
-34.66666667,174.3666667,-39.178,0.0605,39.2385
-34.66666667,174.4,-39.181,0.0612,39.2422
-34.66666667,174.4333333,-39.178,0.0619,39.2399
-34.66666667,174.4666667,-39.172,0.0626,39.2346
-34.66666667,174.5,-39.168,0.0632,39.2312
-34.66666667,174.5333333,-39.163,0.0638,39.2268
-34.66666667,174.5666667,-39.152,0.0643,39.2163
-34.66666667,174.6,-39.127,0.0649,39.1919
-34.66666667,174.6333333,-39.088,0.0654,39.1534
-34.66666667,174.6666667,-39.037,0.0659,39.1029
-34.66666667,174.7,-38.986,0.0663,39.0523
-34.66666667,174.7333333,-38.944,0.0668,39.0108
-34.66666667,174.7666667,-38.916,0.0672,38.9832
-34.66666667,174.8,-38.897,0.0676,38.9646
-34.66666667,174.8333333,-38.885,0.068,38.953
-34.66666667,174.8666667,-38.868,0.0684,38.9364
-34.66666667,174.9,-38.843,0.0688,38.9118
-34.66666667,174.9333333,-38.814,0.0691,38.8831
-34.66666667,174.9666667,-38.783,0.0694,38.8524
-34.66666667,175,-38.758,0.0698,38.8278
-34.66666667,175.0333333,-38.748,0.0701,38.8181
-34.66666667,175.0666667,-38.748,0.0704,38.8184
-34.66666667,175.1,-38.749,0.0706,38.8196
-34.66666667,175.1333333,-38.745,0.0709,38.8159
-34.66666667,175.1666667,-38.731,0.0712,38.8022
-34.66666667,175.2,-38.71,0.0714,38.7814
-34.66666667,175.2333333,-38.687,0.0717,38.7587
-34.66666667,175.2666667,-38.667,0.0719,38.7389
-34.66666667,175.3,-38.651,0.0721,38.7231
-34.66666667,175.3333333,-38.639,0.0724,38.7114
-34.66666667,175.3666667,-38.632,0.0726,38.7046
-34.66666667,175.4,-38.632,0.0728,38.7048
-34.66666667,175.4333333,-38.638,0.073,38.711
-34.66666667,175.4666667,-38.644,0.0732,38.7172
-34.66666667,175.5,-38.649,0.0734,38.7224
-34.66666667,175.5333333,-38.647,0.0735,38.7205
-34.66666667,175.5666667,-38.639,0.0737,38.7127
-34.66666667,175.6,-38.629,0.0739,38.7029
-34.66666667,175.6333333,-38.622,0.074,38.696
-34.66666667,175.6666667,-38.622,0.0742,38.6962
-34.66666667,175.7,-38.639,0.0743,38.7133
-34.66666667,175.7333333,-38.663,0.0743,38.7373
-34.66666667,175.7666667,-38.685,0.0773,38.7623
-34.66666667,175.8,-38.696,0.0773,38.7733
-34.66666667,175.8333333,-38.689,0.0773,38.7663
-34.66666667,175.8666667,-38.672,0.0773,38.7493
-34.66666667,175.9,-38.656,0.0773,38.7333
-34.66666667,175.9333333,-38.646,0.0773,38.7233
-34.66666667,175.9666667,-38.642,0.0773,38.7193
-34.63333333,171.7333333,-35.909,0.0389,35.9479
-34.63333333,171.7666667,-36.044,0.0389,36.0829
-34.63333333,171.8,-36.192,0.0389,36.2309
-34.63333333,171.8333333,-36.344,0.0389,36.3829
-34.63333333,171.8666667,-36.503,0.0388,36.5418
-34.63333333,171.9,-36.655,0.0388,36.6938
-34.63333333,171.9333333,-36.804,0.0387,36.8427
-34.63333333,171.9666667,-36.947,0.0386,36.9856
-34.63333333,172,-37.086,0.0386,37.1246
-34.63333333,172.0333333,-37.223,0.0385,37.2615
-34.63333333,172.0666667,-37.362,0.0384,37.4004
-34.63333333,172.1,-37.502,0.0382,37.5402
-34.63333333,172.1333333,-37.639,0.0381,37.6771
-34.63333333,172.1666667,-37.772,0.038,37.81
-34.63333333,172.2,-37.892,0.0378,37.9298
-34.63333333,172.2333333,-37.995,0.0376,38.0326
-34.63333333,172.2666667,-38.092,0.0374,38.1294
-34.63333333,172.3,-38.165,0.0373,38.2023
-34.63333333,172.3333333,-38.232,0.037,38.269
-34.63333333,172.3666667,-38.289,0.0368,38.3258
-34.63333333,172.4,-38.344,0.0366,38.3806
-34.63333333,172.4333333,-38.397,0.0363,38.4333
-34.63333333,172.4666667,-38.455,0.036,38.491
-34.63333333,172.5,-38.511,0.0358,38.5468
-34.63333333,172.5333333,-38.57,0.0355,38.6055
-34.63333333,172.5666667,-38.631,0.0351,38.6661
-34.63333333,172.6,-38.694,0.0348,38.7288
-34.63333333,172.6333333,-38.76,0.0345,38.7945
-34.63333333,172.6666667,-38.826,0.0341,38.8601
-34.63333333,172.7,-38.894,0.0337,38.9277
-34.63333333,172.7333333,-38.97,0.0333,39.0033
-34.63333333,172.7666667,-39.044,0.0329,39.0769
-34.63333333,172.8,-39.125,0.0325,39.1575
-34.63333333,172.8333333,-39.205,0.0321,39.2371
-34.63333333,172.8666667,-39.281,0.0317,39.3127
-34.63333333,172.9,-39.358,0.0313,39.3893
-34.63333333,172.9333333,-39.409,0.0309,39.4399
-34.63333333,172.9666667,-39.454,0.0306,39.4846
-34.63333333,173,-39.487,0.0302,39.5172
-34.63333333,173.0333333,-39.509,0.0299,39.5389
-34.63333333,173.0666667,-39.544,0.0296,39.5736
-34.63333333,173.1,-39.567,0.0294,39.5964
-34.63333333,173.1333333,-39.587,0.0292,39.6162
-34.63333333,173.1666667,-39.605,0.0291,39.6341
-34.63333333,173.2,-39.617,0.0291,39.6461
-34.63333333,173.2333333,-39.618,0.0292,39.6472
-34.63333333,173.2666667,-39.608,0.0294,39.6374
-34.63333333,173.3,-39.587,0.0297,39.6167
-34.63333333,173.3333333,-39.555,0.03,39.585
-34.63333333,173.3666667,-39.517,0.0305,39.5475
-34.63333333,173.4,-39.48,0.031,39.511
-34.63333333,173.4333333,-39.451,0.0316,39.4826
-34.63333333,173.4666667,-39.435,0.0322,39.4672
-34.63333333,173.5,-39.428,0.0329,39.4609
-34.63333333,173.5333333,-39.431,0.0336,39.4646
-34.63333333,173.5666667,-39.438,0.0345,39.4725
-34.63333333,173.6,-39.446,0.0354,39.4814
-34.63333333,173.6333333,-39.454,0.0364,39.4904
-34.63333333,173.6666667,-39.441,0.0374,39.4784
-34.63333333,173.7,-39.419,0.0386,39.4576
-34.63333333,173.7333333,-39.399,0.0398,39.4388
-34.63333333,173.7666667,-39.378,0.041,39.419
-34.63333333,173.8,-39.363,0.0423,39.4053
-34.63333333,173.8333333,-39.354,0.0436,39.3976
-34.63333333,173.8666667,-39.341,0.0449,39.3859
-34.63333333,173.9,-39.319,0.0462,39.3652
-34.63333333,173.9333333,-39.285,0.0474,39.3324
-34.63333333,173.9666667,-39.241,0.0487,39.2897
-34.63333333,174,-39.194,0.0499,39.2439
-34.63333333,174.0333333,-39.156,0.051,39.207
-34.63333333,174.0666667,-39.128,0.0521,39.1801
-34.63333333,174.1,-39.111,0.0532,39.1642
-34.63333333,174.1333333,-39.104,0.0542,39.1582
-34.63333333,174.1666667,-39.101,0.0551,39.1561
-34.63333333,174.2,-39.098,0.0561,39.1541
-34.63333333,174.2333333,-39.098,0.0569,39.1549
-34.63333333,174.2666667,-39.1,0.0578,39.1578
-34.63333333,174.3,-39.108,0.0586,39.1666
-34.63333333,174.3333333,-39.12,0.0594,39.1794
-34.63333333,174.3666667,-39.132,0.0601,39.1921
-34.63333333,174.4,-39.135,0.0608,39.1958
-34.63333333,174.4333333,-39.133,0.0615,39.1945
-34.63333333,174.4666667,-39.128,0.0621,39.1901
-34.63333333,174.5,-39.125,0.0627,39.1877
-34.63333333,174.5333333,-39.12,0.0633,39.1833
-34.63333333,174.5666667,-39.108,0.0639,39.1719
-34.63333333,174.6,-39.083,0.0644,39.1474
-34.63333333,174.6333333,-39.045,0.0649,39.1099
-34.63333333,174.6666667,-38.997,0.0654,39.0624
-34.63333333,174.7,-38.952,0.0659,39.0179
-34.63333333,174.7333333,-38.916,0.0664,38.9824
-34.63333333,174.7666667,-38.892,0.0668,38.9588
-34.63333333,174.8,-38.876,0.0672,38.9432
-34.63333333,174.8333333,-38.863,0.0676,38.9306
-34.63333333,174.8666667,-38.847,0.068,38.915
-34.63333333,174.9,-38.823,0.0684,38.8914
-34.63333333,174.9333333,-38.796,0.0687,38.8647
-34.63333333,174.9666667,-38.769,0.0691,38.8381
-34.63333333,175,-38.749,0.0694,38.8184
-34.63333333,175.0333333,-38.742,0.0697,38.8117
-34.63333333,175.0666667,-38.748,0.07,38.818
-34.63333333,175.1,-38.754,0.0703,38.8243
-34.63333333,175.1333333,-38.759,0.0706,38.8296
