Lat,Long,Geoid2016,AUK46,AUCK46_NZVD2016
-35.56666667,175.4,-38.118,0.2993,38.4173
-35.56666667,175.4333333,-38.079,0.2993,38.3783
-35.56666667,175.4666667,-38.032,0.2992,38.3312
-35.56666667,175.5,-37.979,0.2992,38.2782
-35.56666667,175.5333333,-37.931,0.2992,38.2302
-35.56666667,175.5666667,-37.903,0.2992,38.2022
-35.56666667,175.6,-37.903,0.2991,38.2021
-35.56666667,175.6333333,-37.921,0.2991,38.2201
-35.56666667,175.6666667,-37.956,0.2991,38.2551
-35.56666667,175.7,-37.984,0.2991,38.2831
-35.56666667,175.7333333,-37.995,0.2991,38.2941
-35.56666667,175.7666667,-37.979,0.2991,38.2781
-35.56666667,175.8,-37.957,0.2991,38.2561
-35.56666667,175.8333333,-37.92,0.2991,38.2191
-35.56666667,175.8666667,-37.883,0.2991,38.1821
-35.56666667,175.9,-37.842,0.2991,38.1411
-35.56666667,175.9333333,-37.792,0.2991,38.0911
-35.56666667,175.9666667,-37.724,0.2991,38.0231
-35.56666667,176,-37.635,0.2991,37.9341
-35.56666667,176.0333333,-37.54,0.2991,37.8391
-35.56666667,176.0666667,-37.451,0.2991,37.7501
-35.56666667,176.1,-37.381,0.2991,37.6801
-35.56666667,176.1333333,-37.329,0.2991,37.6281
-35.56666667,176.1666667,-37.284,0.2991,37.5831
-35.56666667,176.2,-37.24,0.2991,37.5391
-35.56666667,176.2333333,-37.187,0.2991,37.4861
-35.56666667,176.2666667,-37.124,0.2919,37.4159
-35.56666667,176.3,-37.062,0.2919,37.3539
-35.56666667,176.3333333,-36.993,0.2919,37.2849
-35.56666667,176.3666667,-36.917,0.2919,37.2089
-35.56666667,176.4,-36.839,0.2919,37.1309
-35.56666667,176.4333333,-36.758,0.2919,37.0499
-35.56666667,176.4666667,-36.669,0.2919,36.9609
-35.56666667,176.5,-36.591,0.2919,36.8829
-35.56666667,176.5333333,-36.517,0.2919,36.8089
-35.56666667,176.5666667,-36.459,0.2919,36.7509
-35.56666667,176.6,-36.409,0.2919,36.7009
-35.56666667,176.6333333,-36.372,0.2919,36.6639
-35.56666667,176.6666667,-36.35,0.2919,36.6419
-35.56666667,176.7,-36.348,0.2919,36.6399
-35.56666667,176.7333333,-36.358,0.2919,36.6499
-35.56666667,176.7666667,-36.375,0.2919,36.6669
-35.56666667,176.8,-36.398,0.2919,36.6899
-35.56666667,176.8333333,-36.425,0.2919,36.7169
-35.56666667,176.8666667,-36.454,0.2919,36.7459
-35.56666667,176.9,-36.484,0.2919,36.7759
-35.56666667,176.9333333,-36.509,0.2919,36.8009
-35.56666667,176.9666667,-36.532,0.2919,36.8239
-35.56666667,177,-36.551,0.2919,36.8429
-35.56666667,177.0333333,-36.566,0.2919,36.8579
-35.56666667,177.0666667,-36.581,0.2919,36.8729
-35.56666667,177.1,-36.592,0.2919,36.8839
-35.56666667,177.1333333,-36.612,0.2919,36.9039
-35.56666667,177.1666667,-36.626,0.2919,36.9179
-35.56666667,177.2,-36.634,0.2919,36.9259
-35.56666667,177.2333333,-36.628,0.2919,36.9199
-35.56666667,177.2666667,-36.626,0.2919,36.9179
-35.56666667,177.3,-36.61,0.2919,36.9019
-35.56666667,177.3333333,-36.6,0.2919,36.8919
-35.56666667,177.3666667,-36.592,0.2919,36.8839
-35.56666667,177.4,-36.582,0.2919,36.8739
-35.56666667,177.4333333,-36.574,0.2919,36.8659
-35.53333333,172.8,-35.046,0.2982,35.3442
-35.53333333,172.8333333,-35.128,0.2982,35.4262
-35.53333333,172.8666667,-35.214,0.2982,35.5122
-35.53333333,172.9,-35.297,0.2982,35.5952
-35.53333333,172.9333333,-35.378,0.2982,35.6762
-35.53333333,172.9666667,-35.457,0.2983,35.7553
-35.53333333,173,-35.53,0.2983,35.8283
-35.53333333,173.0333333,-35.607,0.2983,35.9053
-35.53333333,173.0666667,-35.683,0.2983,35.9813
-35.53333333,173.1,-35.768,0.2984,36.0664
-35.53333333,173.1333333,-35.857,0.2984,36.1554
-35.53333333,173.1666667,-35.952,0.2984,36.2504
-35.53333333,173.2,-36.053,0.2985,36.3515
-35.53333333,173.2333333,-36.163,0.2985,36.4615
-35.53333333,173.2666667,-36.276,0.2986,36.5746
-35.53333333,173.3,-36.396,0.2986,36.6946
-35.53333333,173.3333333,-36.525,0.2986,36.8236
-35.53333333,173.3666667,-36.668,0.2987,36.9667
-35.53333333,173.4,-36.833,0.2987,37.1317
-35.53333333,173.4333333,-37.009,0.2988,37.3078
-35.53333333,173.4666667,-37.181,0.2989,37.4799
-35.53333333,173.5,-37.347,0.2989,37.6459
-35.53333333,173.5333333,-37.538,0.299,37.837
-35.53333333,173.5666667,-37.656,0.2991,37.9551
-35.53333333,173.6,-37.741,0.2991,38.0401
-35.53333333,173.6333333,-37.86,0.2992,38.1592
-35.53333333,173.6666667,-37.924,0.2993,38.2233
-35.53333333,173.7,-37.953,0.2994,38.2524
-35.53333333,173.7333333,-38.014,0.2994,38.3134
-35.53333333,173.7666667,-38.091,0.2995,38.3905
-35.53333333,173.8,-38.162,0.2996,38.4616
-35.53333333,173.8333333,-38.222,0.2997,38.5217
-35.53333333,173.8666667,-38.304,0.2998,38.6038
-35.53333333,173.9,-38.361,0.2999,38.6609
-35.53333333,173.9333333,-38.388,0.2999,38.6879
-35.53333333,173.9666667,-38.412,0.3,38.712
-35.53333333,174,-38.458,0.3001,38.7581
-35.53333333,174.0333333,-38.514,0.3002,38.8142
-35.53333333,174.0666667,-38.563,0.3003,38.8633
-35.53333333,174.1,-38.617,0.3003,38.9173
-35.53333333,174.1333333,-38.666,0.3004,38.9664
-35.53333333,174.1666667,-38.696,0.3005,38.9965
-35.53333333,174.2,-38.716,0.3006,39.0166
-35.53333333,174.2333333,-38.729,0.3006,39.0296
-35.53333333,174.2666667,-38.75,0.3007,39.0507
-35.53333333,174.3,-38.759,0.3007,39.0597
-35.53333333,174.3333333,-38.78,0.3007,39.0807
-35.53333333,174.3666667,-38.791,0.3008,39.0918
-35.53333333,174.4,-38.786,0.3008,39.0868
-35.53333333,174.4333333,-38.767,0.3008,39.0678
-35.53333333,174.4666667,-38.747,0.3008,39.0478
-35.53333333,174.5,-38.729,0.3008,39.0298
-35.53333333,174.5333333,-38.719,0.3008,39.0198
-35.53333333,174.5666667,-38.715,0.3008,39.0158
-35.53333333,174.6,-38.715,0.3007,39.0157
-35.53333333,174.6333333,-38.717,0.3007,39.0177
-35.53333333,174.6666667,-38.72,0.3007,39.0207
-35.53333333,174.7,-38.718,0.3006,39.0186
-35.53333333,174.7333333,-38.711,0.3006,39.0116
-35.53333333,174.7666667,-38.699,0.3005,38.9995
-35.53333333,174.8,-38.68,0.3004,38.9804
-35.53333333,174.8333333,-38.655,0.3004,38.9554
-35.53333333,174.8666667,-38.618,0.3003,38.9183
-35.53333333,174.9,-38.574,0.3002,38.8742
-35.53333333,174.9333333,-38.526,0.3002,38.8262
-35.53333333,174.9666667,-38.47,0.3001,38.7701
-35.53333333,175,-38.422,0.3,38.722
-35.53333333,175.0333333,-38.385,0.2999,38.6849
-35.53333333,175.0666667,-38.349,0.2999,38.6489
-35.53333333,175.1,-38.325,0.2998,38.6248
-35.53333333,175.1333333,-38.299,0.2997,38.5987
-35.53333333,175.1666667,-38.276,0.2997,38.5757
-35.53333333,175.2,-38.251,0.2996,38.5506
-35.53333333,175.2333333,-38.23,0.2995,38.5295
-35.53333333,175.2666667,-38.212,0.2995,38.5115
-35.53333333,175.3,-38.195,0.2994,38.4944
-35.53333333,175.3333333,-38.178,0.2994,38.4774
-35.53333333,175.3666667,-38.158,0.2994,38.4574
-35.53333333,175.4,-38.129,0.2993,38.4283
-35.53333333,175.4333333,-38.092,0.2993,38.3913
-35.53333333,175.4666667,-38.05,0.2993,38.3493
-35.53333333,175.5,-38,0.2992,38.2992
-35.53333333,175.5333333,-37.963,0.2992,38.2622
-35.53333333,175.5666667,-37.944,0.2992,38.2432
-35.53333333,175.6,-37.945,0.2992,38.2442
-35.53333333,175.6333333,-37.967,0.2991,38.2661
-35.53333333,175.6666667,-38.001,0.2991,38.3001
-35.53333333,175.7,-38.025,0.2991,38.3241
-35.53333333,175.7333333,-38.028,0.2991,38.3271
-35.53333333,175.7666667,-38.006,0.2991,38.3051
-35.53333333,175.8,-37.964,0.2991,38.2631
-35.53333333,175.8333333,-37.917,0.2991,38.2161
-35.53333333,175.8666667,-37.871,0.2991,38.1701
-35.53333333,175.9,-37.816,0.2991,38.1151
-35.53333333,175.9333333,-37.763,0.2991,38.0621
-35.53333333,175.9666667,-37.694,0.2991,37.9931
-35.53333333,176,-37.608,0.2991,37.9071
-35.53333333,176.0333333,-37.512,0.2991,37.8111
-35.53333333,176.0666667,-37.42,0.2991,37.7191
-35.53333333,176.1,-37.346,0.2991,37.6451
-35.53333333,176.1333333,-37.288,0.2991,37.5871
-35.53333333,176.1666667,-37.242,0.2991,37.5411
-35.53333333,176.2,-37.199,0.2991,37.4981
-35.53333333,176.2333333,-37.15,0.2991,37.4491
-35.53333333,176.2666667,-37.099,0.2919,37.3909
-35.53333333,176.3,-37.039,0.2919,37.3309
-35.53333333,176.3333333,-36.974,0.2919,37.2659
-35.53333333,176.3666667,-36.907,0.2919,37.1989
-35.53333333,176.4,-36.835,0.2919,37.1269
-35.53333333,176.4333333,-36.768,0.2919,37.0599
-35.53333333,176.4666667,-36.698,0.2919,36.9899
-35.53333333,176.5,-36.633,0.2919,36.9249
-35.53333333,176.5333333,-36.574,0.2919,36.8659
-35.53333333,176.5666667,-36.52,0.2919,36.8119
-35.53333333,176.6,-36.475,0.2919,36.7669
-35.53333333,176.6333333,-36.44,0.2919,36.7319
-35.53333333,176.6666667,-36.418,0.2919,36.7099
-35.53333333,176.7,-36.415,0.2919,36.7069
-35.53333333,176.7333333,-36.425,0.2919,36.7169
-35.53333333,176.7666667,-36.442,0.2919,36.7339
-35.53333333,176.8,-36.466,0.2919,36.7579
-35.53333333,176.8333333,-36.491,0.2919,36.7829
-35.53333333,176.8666667,-36.518,0.2919,36.8099
-35.53333333,176.9,-36.545,0.2919,36.8369
-35.53333333,176.9333333,-36.572,0.2919,36.8639
-35.53333333,176.9666667,-36.599,0.2919,36.8909
-35.53333333,177,-36.625,0.2919,36.9169
-35.53333333,177.0333333,-36.647,0.2919,36.9389
-35.53333333,177.0666667,-36.673,0.2919,36.9649
-35.53333333,177.1,-36.701,0.2919,36.9929
-35.53333333,177.1333333,-36.725,0.2919,37.0169
-35.53333333,177.1666667,-36.748,0.2919,37.0399
-35.53333333,177.2,-36.762,0.2919,37.0539
-35.53333333,177.2333333,-36.773,0.2919,37.0649
-35.53333333,177.2666667,-36.778,0.2919,37.0699
-35.53333333,177.3,-36.774,0.2919,37.0659
-35.53333333,177.3333333,-36.767,0.2919,37.0589
-35.53333333,177.3666667,-36.758,0.2919,37.0499
-35.53333333,177.4,-36.743,0.2919,37.0349
-35.53333333,177.4333333,-36.724,0.2919,37.0159
-35.5,172.8,-35.162,0.2982,35.4602
-35.5,172.8333333,-35.237,0.2982,35.5352
-35.5,172.8666667,-35.314,0.2982,35.6122
-35.5,172.9,-35.392,0.2982,35.6902
-35.5,172.9333333,-35.471,0.2982,35.7692
-35.5,172.9666667,-35.548,0.2983,35.8463
-35.5,173,-35.624,0.2983,35.9223
-35.5,173.0333333,-35.7,0.2983,35.9983
-35.5,173.0666667,-35.78,0.2984,36.0784
-35.5,173.1,-35.865,0.2984,36.1634
-35.5,173.1333333,-35.959,0.2984,36.2574
-35.5,173.1666667,-36.064,0.2985,36.3625
-35.5,173.2,-36.178,0.2985,36.4765
-35.5,173.2333333,-36.297,0.2985,36.5955
-35.5,173.2666667,-36.421,0.2986,36.7196
-35.5,173.3,-36.551,0.2986,36.8496
-35.5,173.3333333,-36.686,0.2987,36.9847
-35.5,173.3666667,-36.834,0.2987,37.1327
-35.5,173.4,-36.978,0.2988,37.2768
-35.5,173.4333333,-37.147,0.2988,37.4458
-35.5,173.4666667,-37.321,0.2989,37.6199
-35.5,173.5,-37.484,0.2989,37.7829
-35.5,173.5333333,-37.634,0.299,37.933
-35.5,173.5666667,-37.734,0.2991,38.0331
-35.5,173.6,-37.79,0.2991,38.0891
-35.5,173.6333333,-37.881,0.2992,38.1802
-35.5,173.6666667,-37.961,0.2993,38.2603
-35.5,173.7,-38.028,0.2994,38.3274
-35.5,173.7333333,-38.109,0.2994,38.4084
-35.5,173.7666667,-38.186,0.2995,38.4855
-35.5,173.8,-38.262,0.2996,38.5616
-35.5,173.8333333,-38.327,0.2997,38.6267
-35.5,173.8666667,-38.405,0.2998,38.7048
-35.5,173.9,-38.438,0.2999,38.7379
-35.5,173.9333333,-38.478,0.2999,38.7779
-35.5,173.9666667,-38.511,0.3,38.811
-35.5,174,-38.56,0.3001,38.8601
-35.5,174.0333333,-38.607,0.3002,38.9072
-35.5,174.0666667,-38.66,0.3002,38.9602
-35.5,174.1,-38.711,0.3003,39.0113
-35.5,174.1333333,-38.76,0.3004,39.0604
-35.5,174.1666667,-38.794,0.3005,39.0945
-35.5,174.2,-38.819,0.3005,39.1195
-35.5,174.2333333,-38.844,0.3006,39.1446
-35.5,174.2666667,-38.871,0.3006,39.1716
-35.5,174.3,-38.869,0.3007,39.1697
-35.5,174.3333333,-38.871,0.3007,39.1717
-35.5,174.3666667,-38.867,0.3007,39.1677
-35.5,174.4,-38.844,0.3007,39.1447
-35.5,174.4333333,-38.825,0.3008,39.1258
-35.5,174.4666667,-38.803,0.3008,39.1038
-35.5,174.5,-38.787,0.3008,39.0878
-35.5,174.5333333,-38.781,0.3007,39.0817
-35.5,174.5666667,-38.778,0.3007,39.0787
-35.5,174.6,-38.781,0.3007,39.0817
-35.5,174.6333333,-38.786,0.3007,39.0867
-35.5,174.6666667,-38.792,0.3006,39.0926
-35.5,174.7,-38.795,0.3006,39.0956
-35.5,174.7333333,-38.792,0.3005,39.0925
-35.5,174.7666667,-38.782,0.3005,39.0825
-35.5,174.8,-38.765,0.3004,39.0654
-35.5,174.8333333,-38.741,0.3003,39.0413
-35.5,174.8666667,-38.702,0.3003,39.0023
-35.5,174.9,-38.654,0.3002,38.9542
-35.5,174.9333333,-38.595,0.3001,38.8951
-35.5,174.9666667,-38.532,0.3001,38.8321
-35.5,175,-38.47,0.3,38.77
-35.5,175.0333333,-38.415,0.2999,38.7149
-35.5,175.0666667,-38.371,0.2999,38.6709
-35.5,175.1,-38.332,0.2998,38.6318
-35.5,175.1333333,-38.298,0.2997,38.5977
-35.5,175.1666667,-38.268,0.2997,38.5677
-35.5,175.2,-38.243,0.2996,38.5426
-35.5,175.2333333,-38.226,0.2996,38.5256
-35.5,175.2666667,-38.214,0.2995,38.5135
-35.5,175.3,-38.205,0.2995,38.5045
-35.5,175.3333333,-38.191,0.2994,38.4904
-35.5,175.3666667,-38.17,0.2994,38.4694
-35.5,175.4,-38.14,0.2993,38.4393
-35.5,175.4333333,-38.103,0.2993,38.4023
-35.5,175.4666667,-38.06,0.2993,38.3593
-35.5,175.5,-38.02,0.2992,38.3192
-35.5,175.5333333,-37.993,0.2992,38.2922
-35.5,175.5666667,-37.985,0.2992,38.2842
-35.5,175.6,-37.997,0.2992,38.2962
-35.5,175.6333333,-38.025,0.2992,38.3242
-35.5,175.6666667,-38.059,0.2992,38.3582
-35.5,175.7,-38.08,0.2991,38.3791
-35.5,175.7333333,-38.075,0.2991,38.3741
-35.5,175.7666667,-38.041,0.2991,38.3401
-35.5,175.8,-37.983,0.2991,38.2821
-35.5,175.8333333,-37.911,0.2991,38.2101
-35.5,175.8666667,-37.841,0.2991,38.1401
-35.5,175.9,-37.779,0.2991,38.0781
-35.5,175.9333333,-37.719,0.2991,38.0181
-35.5,175.9666667,-37.653,0.2991,37.9521
-35.5,176,-37.573,0.2991,37.8721
-35.5,176.0333333,-37.483,0.2991,37.7821
-35.5,176.0666667,-37.397,0.2991,37.6961
-35.5,176.1,-37.322,0.2991,37.6211
-35.5,176.1333333,-37.262,0.2991,37.5611
-35.5,176.1666667,-37.215,0.2991,37.5141
-35.5,176.2,-37.173,0.2991,37.4721
-35.5,176.2333333,-37.129,0.2991,37.4281
-35.5,176.2666667,-37.082,0.2919,37.3739
-35.5,176.3,-37.03,0.2919,37.3219
-35.5,176.3333333,-36.976,0.2919,37.2679
-35.5,176.3666667,-36.917,0.2919,37.2089
-35.5,176.4,-36.858,0.2919,37.1499
-35.5,176.4333333,-36.8,0.2919,37.0919
-35.5,176.4666667,-36.744,0.2919,37.0359
-35.5,176.5,-36.69,0.2919,36.9819
-35.5,176.5333333,-36.641,0.2919,36.9329
-35.5,176.5666667,-36.594,0.2919,36.8859
-35.5,176.6,-36.551,0.2919,36.8429
-35.5,176.6333333,-36.516,0.2919,36.8079
-35.5,176.6666667,-36.494,0.2919,36.7859
-35.5,176.7,-36.488,0.2919,36.7799
-35.5,176.7333333,-36.496,0.2919,36.7879
-35.5,176.7666667,-36.512,0.2919,36.8039
-35.5,176.8,-36.534,0.2919,36.8259
-35.5,176.8333333,-36.558,0.2919,36.8499
-35.5,176.8666667,-36.585,0.2919,36.8769
-35.5,176.9,-36.612,0.2919,36.9039
-35.5,176.9333333,-36.64,0.2919,36.9319
-35.5,176.9666667,-36.672,0.2919,36.9639
-35.5,177,-36.706,0.2919,36.9979
-35.5,177.0333333,-36.741,0.2919,37.0329
-35.5,177.0666667,-36.777,0.2919,37.0689
-35.5,177.1,-36.811,0.2919,37.1029
-35.5,177.1333333,-36.841,0.2919,37.1329
-35.5,177.1666667,-36.868,0.2919,37.1599
-35.5,177.2,-36.89,0.2919,37.1819
-35.5,177.2333333,-36.908,0.2919,37.1999
-35.5,177.2666667,-36.921,0.2919,37.2129
-35.5,177.3,-36.925,0.2919,37.2169
-35.5,177.3333333,-36.923,0.2919,37.2149
-35.5,177.3666667,-36.911,0.2919,37.2029
-35.5,177.4,-36.892,0.2919,37.1839
-35.5,177.4333333,-36.867,0.2919,37.1589
-35.46666667,172.8,-35.306,0.2982,35.6042
-35.46666667,172.8333333,-35.372,0.2982,35.6702
-35.46666667,172.8666667,-35.441,0.2982,35.7392
-35.46666667,172.9,-35.514,0.2982,35.8122
-35.46666667,172.9333333,-35.589,0.2982,35.8872
-35.46666667,172.9666667,-35.663,0.2983,35.9613
-35.46666667,173,-35.739,0.2983,36.0373
-35.46666667,173.0333333,-35.816,0.2984,36.1144
-35.46666667,173.0666667,-35.898,0.2984,36.1964
-35.46666667,173.1,-35.993,0.2984,36.2914
-35.46666667,173.1333333,-36.097,0.2985,36.3955
-35.46666667,173.1666667,-36.214,0.2985,36.5125
-35.46666667,173.2,-36.342,0.2985,36.6405
-35.46666667,173.2333333,-36.475,0.2986,36.7736
-35.46666667,173.2666667,-36.613,0.2986,36.9116
-35.46666667,173.3,-36.749,0.2986,37.0476
-35.46666667,173.3333333,-36.891,0.2987,37.1897
-35.46666667,173.3666667,-37.013,0.2987,37.3117
-35.46666667,173.4,-37.129,0.2988,37.4278
-35.46666667,173.4333333,-37.272,0.2988,37.5708
-35.46666667,173.4666667,-37.417,0.2989,37.7159
-35.46666667,173.5,-37.554,0.299,37.853
-35.46666667,173.5333333,-37.675,0.299,37.974
-35.46666667,173.5666667,-37.787,0.2991,38.0861
-35.46666667,173.6,-37.881,0.2992,38.1802
-35.46666667,173.6333333,-37.976,0.2992,38.2752
-35.46666667,173.6666667,-38.063,0.2993,38.3623
-35.46666667,173.7,-38.147,0.2994,38.4464
-35.46666667,173.7333333,-38.226,0.2995,38.5255
-35.46666667,173.7666667,-38.298,0.2995,38.5975
-35.46666667,173.8,-38.364,0.2996,38.6636
-35.46666667,173.8333333,-38.425,0.2997,38.7247
-35.46666667,173.8666667,-38.482,0.2998,38.7818
-35.46666667,173.9,-38.532,0.2998,38.8318
-35.46666667,173.9333333,-38.57,0.2999,38.8699
-35.46666667,173.9666667,-38.612,0.3,38.912
-35.46666667,174,-38.658,0.3001,38.9581
-35.46666667,174.0333333,-38.714,0.3002,39.0142
-35.46666667,174.0666667,-38.759,0.3002,39.0592
-35.46666667,174.1,-38.804,0.3003,39.1043
-35.46666667,174.1333333,-38.855,0.3004,39.1554
-35.46666667,174.1666667,-38.894,0.3004,39.1944
-35.46666667,174.2,-38.915,0.3005,39.2155
-35.46666667,174.2333333,-38.961,0.3005,39.2615
-35.46666667,174.2666667,-38.974,0.3006,39.2746
-35.46666667,174.3,-38.963,0.3006,39.2636
-35.46666667,174.3333333,-38.959,0.3007,39.2597
-35.46666667,174.3666667,-38.921,0.3007,39.2217
-35.46666667,174.4,-38.907,0.3007,39.2077
-35.46666667,174.4333333,-38.876,0.3007,39.1767
-35.46666667,174.4666667,-38.856,0.3007,39.1567
-35.46666667,174.5,-38.843,0.3007,39.1437
-35.46666667,174.5333333,-38.839,0.3007,39.1397
-35.46666667,174.5666667,-38.842,0.3007,39.1427
-35.46666667,174.6,-38.848,0.3007,39.1487
-35.46666667,174.6333333,-38.857,0.3006,39.1576
-35.46666667,174.6666667,-38.867,0.3006,39.1676
-35.46666667,174.7,-38.874,0.3005,39.1745
-35.46666667,174.7333333,-38.875,0.3005,39.1755
-35.46666667,174.7666667,-38.863,0.3004,39.1634
-35.46666667,174.8,-38.846,0.3004,39.1464
-35.46666667,174.8333333,-38.821,0.3003,39.1213
-35.46666667,174.8666667,-38.78,0.3003,39.0803
-35.46666667,174.9,-38.727,0.3002,39.0272
-35.46666667,174.9333333,-38.664,0.3001,38.9641
-35.46666667,174.9666667,-38.591,0.3001,38.8911
-35.46666667,175,-38.52,0.3,38.82
-35.46666667,175.0333333,-38.454,0.2999,38.7539
-35.46666667,175.0666667,-38.404,0.2999,38.7039
-35.46666667,175.1,-38.356,0.2998,38.6558
-35.46666667,175.1333333,-38.318,0.2998,38.6178
-35.46666667,175.1666667,-38.285,0.2997,38.5847
-35.46666667,175.2,-38.263,0.2996,38.5626
-35.46666667,175.2333333,-38.247,0.2996,38.5466
-35.46666667,175.2666667,-38.235,0.2995,38.5345
-35.46666667,175.3,-38.225,0.2995,38.5245
-35.46666667,175.3333333,-38.207,0.2994,38.5064
-35.46666667,175.3666667,-38.182,0.2994,38.4814
-35.46666667,175.4,-38.148,0.2994,38.4474
-35.46666667,175.4333333,-38.108,0.2993,38.4073
-35.46666667,175.4666667,-38.067,0.2993,38.3663
-35.46666667,175.5,-38.035,0.2993,38.3343
-35.46666667,175.5333333,-38.023,0.2992,38.3222
-35.46666667,175.5666667,-38.029,0.2992,38.3282
-35.46666667,175.6,-38.051,0.2992,38.3502
-35.46666667,175.6333333,-38.085,0.2992,38.3842
-35.46666667,175.6666667,-38.121,0.2992,38.4202
-35.46666667,175.7,-38.136,0.2992,38.4352
-35.46666667,175.7333333,-38.118,0.2992,38.4172
-35.46666667,175.7666667,-38.073,0.2991,38.3721
-35.46666667,175.8,-37.999,0.2991,38.2981
-35.46666667,175.8333333,-37.904,0.2991,38.2031
-35.46666667,175.8666667,-37.819,0.2991,38.1181
-35.46666667,175.9,-37.743,0.2991,38.0421
-35.46666667,175.9333333,-37.68,0.2991,37.9791
-35.46666667,175.9666667,-37.615,0.2991,37.9141
-35.46666667,176,-37.545,0.2991,37.8441
-35.46666667,176.0333333,-37.467,0.2991,37.7661
-35.46666667,176.0666667,-37.385,0.2991,37.6841
-35.46666667,176.1,-37.315,0.2991,37.6141
-35.46666667,176.1333333,-37.255,0.2991,37.5541
-35.46666667,176.1666667,-37.208,0.2991,37.5071
-35.46666667,176.2,-37.168,0.2991,37.4671
-35.46666667,176.2333333,-37.129,0.2991,37.4281
-35.46666667,176.2666667,-37.085,0.2919,37.3769
-35.46666667,176.3,-37.045,0.2919,37.3369
-35.46666667,176.3333333,-36.998,0.2919,37.2899
-35.46666667,176.3666667,-36.95,0.2919,37.2419
-35.46666667,176.4,-36.903,0.2919,37.1949
-35.46666667,176.4333333,-36.852,0.2919,37.1439
-35.46666667,176.4666667,-36.805,0.2919,37.0969
-35.46666667,176.5,-36.759,0.2919,37.0509
-35.46666667,176.5333333,-36.716,0.2919,37.0079
-35.46666667,176.5666667,-36.678,0.2919,36.9699
-35.46666667,176.6,-36.638,0.2919,36.9299
-35.46666667,176.6333333,-36.607,0.2919,36.8989
-35.46666667,176.6666667,-36.584,0.2919,36.8759
-35.46666667,176.7,-36.576,0.2919,36.8679
-35.46666667,176.7333333,-36.582,0.2919,36.8739
-35.46666667,176.7666667,-36.596,0.2919,36.8879
-35.46666667,176.8,-36.614,0.2919,36.9059
-35.46666667,176.8333333,-36.635,0.2919,36.9269
-35.46666667,176.8666667,-36.659,0.2919,36.9509
-35.46666667,176.9,-36.687,0.2919,36.9789
-35.46666667,176.9333333,-36.718,0.2919,37.0099
-35.46666667,176.9666667,-36.758,0.2919,37.0499
-35.46666667,177,-36.801,0.2919,37.0929
-35.46666667,177.0333333,-36.847,0.2919,37.1389
-35.46666667,177.0666667,-36.892,0.2919,37.1839
-35.46666667,177.1,-36.934,0.2919,37.2259
-35.46666667,177.1333333,-36.966,0.2919,37.2579
-35.46666667,177.1666667,-36.994,0.2919,37.2859
-35.46666667,177.2,-37.019,0.2919,37.3109
-35.46666667,177.2333333,-37.038,0.2919,37.3299
-35.46666667,177.2666667,-37.054,0.2919,37.3459
-35.46666667,177.3,-37.064,0.2919,37.3559
-35.46666667,177.3333333,-37.063,0.2919,37.3549
-35.46666667,177.3666667,-37.048,0.2919,37.3399
-35.46666667,177.4,-37.026,0.2919,37.3179
-35.46666667,177.4333333,-36.995,0.2919,37.2869
-35.43333333,172.8,-35.474,0.2919,35.7659
-35.43333333,172.8333333,-35.532,0.2919,35.8239
-35.43333333,172.8666667,-35.593,0.2919,35.8849
-35.43333333,172.9,-35.657,0.2919,35.9489
-35.43333333,172.9333333,-35.724,0.2919,36.0159
-35.43333333,172.9666667,-35.796,0.2919,36.0879
-35.43333333,173,-35.871,0.2984,36.1694
-35.43333333,173.0333333,-35.952,0.2984,36.2504
-35.43333333,173.0666667,-36.043,0.2984,36.3414
-35.43333333,173.1,-36.145,0.2985,36.4435
-35.43333333,173.1333333,-36.261,0.2985,36.5595
-35.43333333,173.1666667,-36.389,0.2985,36.6875
-35.43333333,173.2,-36.531,0.2985,36.8295
-35.43333333,173.2333333,-36.677,0.2986,36.9756
-35.43333333,173.2666667,-36.831,0.2986,37.1296
-35.43333333,173.3,-36.992,0.2987,37.2907
-35.43333333,173.3333333,-37.109,0.2987,37.4077
-35.43333333,173.3666667,-37.204,0.2988,37.5028
-35.43333333,173.4,-37.312,0.2988,37.6108
-35.43333333,173.4333333,-37.423,0.2989,37.7219
-35.43333333,173.4666667,-37.557,0.2989,37.8559
-35.43333333,173.5,-37.676,0.299,37.975
-35.43333333,173.5333333,-37.8,0.299,38.099
-35.43333333,173.5666667,-37.917,0.2991,38.2161
-35.43333333,173.6,-38.019,0.2992,38.3182
-35.43333333,173.6333333,-38.116,0.2992,38.4152
-35.43333333,173.6666667,-38.218,0.2993,38.5173
-35.43333333,173.7,-38.301,0.2994,38.6004
-35.43333333,173.7333333,-38.373,0.2995,38.6725
-35.43333333,173.7666667,-38.441,0.2995,38.7405
-35.43333333,173.8,-38.5,0.2996,38.7996
-35.43333333,173.8333333,-38.552,0.2997,38.8517
-35.43333333,173.8666667,-38.6,0.2998,38.8998
-35.43333333,173.9,-38.638,0.2998,38.9378
-35.43333333,173.9333333,-38.681,0.2999,38.9809
-35.43333333,173.9666667,-38.721,0.3,39.021
-35.43333333,174,-38.767,0.3001,39.0671
-35.43333333,174.0333333,-38.812,0.3001,39.1121
-35.43333333,174.0666667,-38.837,0.3002,39.1372
-35.43333333,174.1,-38.882,0.3003,39.1823
-35.43333333,174.1333333,-38.927,0.3003,39.2273
