Lat,Long,Geoid2016,GSB26,GSB26_NZVD2016
-37.33333333,179.6666667,-20.53,0.3206,20.8506
-37.33333333,179.7,-20.465,0.3206,20.7856
-37.33333333,179.7333333,-20.398,0.3207,20.7187
-37.33333333,179.7666667,-20.328,0.3207,20.6487
-37.33333333,179.8,-20.251,0.3207,20.5717
-37.33333333,179.8333333,-20.167,0.3207,20.4877
-37.3,175.6666667,-33.253,0.3499,33.6029
-37.3,175.7,-33.319,0.3499,33.6689
-37.3,175.7333333,-33.37,0.3499,33.7199
-37.3,175.7666667,-33.388,0.3499,33.7379
-37.3,175.8,-33.367,0.3499,33.7169
-37.3,175.8333333,-33.24,0.3498,33.5898
-37.3,175.8666667,-33.097,0.3498,33.4468
-37.3,175.9,-32.956,0.3498,33.3058
-37.3,175.9333333,-32.811,0.3497,33.1607
-37.3,175.9666667,-32.687,0.3497,33.0367
-37.3,176,-32.586,0.3496,32.9356
-37.3,176.0333333,-32.509,0.3496,32.8586
-37.3,176.0666667,-32.446,0.3495,32.7955
-37.3,176.1,-32.398,0.3494,32.7474
-37.3,176.1333333,-32.359,0.3494,32.7084
-37.3,176.1666667,-32.318,0.3493,32.6673
-37.3,176.2,-32.271,0.3492,32.6202
-37.3,176.2333333,-32.211,0.3491,32.5601
-37.3,176.2666667,-32.132,0.3491,32.4811
-37.3,176.3,-32.022,0.349,32.371
-37.3,176.3333333,-31.903,0.3489,32.2519
-37.3,176.3666667,-31.778,0.3488,32.1268
-37.3,176.4,-31.655,0.3487,32.0037
-37.3,176.4333333,-31.541,0.3486,31.8896
-37.3,176.4666667,-31.433,0.3485,31.7815
-37.3,176.5,-31.334,0.3483,31.6823
-37.3,176.5333333,-31.246,0.3482,31.5942
-37.3,176.5666667,-31.162,0.3481,31.5101
-37.3,176.6,-31.082,0.3479,31.4299
-37.3,176.6333333,-31.003,0.3478,31.3508
-37.3,176.6666667,-30.929,0.3476,31.2766
-37.3,176.7,-30.851,0.3474,31.1984
-37.3,176.7333333,-30.766,0.3472,31.1132
-37.3,176.7666667,-30.674,0.347,31.021
-37.3,176.8,-30.571,0.3468,30.9178
-37.3,176.8333333,-30.452,0.3466,30.7986
-37.3,176.8666667,-30.308,0.3463,30.6543
-37.3,176.9,-30.15,0.346,30.496
-37.3,176.9333333,-29.975,0.3457,30.3207
-37.3,176.9666667,-29.788,0.3454,30.1334
-37.3,177,-29.588,0.345,29.933
-37.3,177.0333333,-29.376,0.3447,29.7207
-37.3,177.0666667,-29.164,0.3442,29.5082
-37.3,177.1,-28.943,0.3438,29.2868
-37.3,177.1333333,-28.724,0.3433,29.0673
-37.3,177.1666667,-28.509,0.3428,28.8518
-37.3,177.2,-28.293,0.3423,28.6353
-37.3,177.2333333,-28.071,0.3417,28.4127
-37.3,177.2666667,-27.826,0.3411,28.1671
-37.3,177.3,-27.563,0.3404,27.9034
-37.3,177.3333333,-27.279,0.3398,27.6188
-37.3,177.3666667,-26.981,0.339,27.32
-37.3,177.4,-26.686,0.3383,27.0243
-37.3,177.4333333,-26.396,0.3375,26.7335
-37.3,177.4666667,-26.125,0.3367,26.4617
-37.3,177.5,-25.862,0.3358,26.1978
-37.3,177.5333333,-25.607,0.3349,25.9419
-37.3,177.5666667,-25.357,0.334,25.691
-37.3,177.6,-25.11,0.3331,25.4431
-37.3,177.6333333,-24.859,0.3322,25.1912
-37.3,177.6666667,-24.604,0.3312,24.9352
-37.3,177.7,-24.347,0.3303,24.6773
-37.3,177.7333333,-24.094,0.3293,24.4233
-37.3,177.7666667,-23.839,0.3284,24.1674
-37.3,177.8,-23.593,0.3275,23.9205
-37.3,177.8333333,-23.356,0.3266,23.6826
-37.3,177.8666667,-23.128,0.3257,23.4537
-37.3,177.9,-22.897,0.3249,23.2219
-37.3,177.9333333,-22.666,0.324,22.99
-37.3,177.9666667,-22.426,0.3231,22.7491
-37.3,178,-22.185,0.3222,22.5072
-37.3,178.0333333,-21.947,0.3213,22.2683
-37.3,178.0666667,-21.718,0.3203,22.0383
-37.3,178.1,-21.496,0.3192,21.8152
-37.3,178.1333333,-21.283,0.3182,21.6012
-37.3,178.1666667,-21.079,0.3171,21.3961
-37.3,178.2,-20.883,0.316,21.199
-37.3,178.2333333,-20.689,0.3151,21.0041
-37.3,178.2666667,-20.506,0.3142,20.8202
-37.3,178.3,-20.324,0.3134,20.6374
-37.3,178.3333333,-20.15,0.3127,20.4627
-37.3,178.3666667,-19.994,0.3122,20.3062
-37.3,178.4,-19.866,0.3119,20.1779
-37.3,178.4333333,-19.762,0.3117,20.0737
-37.3,178.4666667,-19.695,0.3116,20.0066
-37.3,178.5,-19.665,0.3117,19.9767
-37.3,178.5333333,-19.683,0.3118,19.9948
-37.3,178.5666667,-19.725,0.3121,20.0371
-37.3,178.6,-19.791,0.3123,20.1033
-37.3,178.6333333,-19.871,0.3127,20.1837
-37.3,178.6666667,-19.963,0.313,20.276
-37.3,178.7,-20.065,0.3134,20.3784
-37.3,178.7333333,-20.174,0.3138,20.4878
-37.3,178.7666667,-20.288,0.3142,20.6022
-37.3,178.8,-20.394,0.3146,20.7086
-37.3,178.8333333,-20.494,0.315,20.809
-37.3,178.8666667,-20.575,0.3154,20.8904
-37.3,178.9,-20.64,0.3157,20.9557
-37.3,178.9333333,-20.697,0.3161,21.0131
-37.3,178.9666667,-20.747,0.3165,21.0635
-37.3,179,-20.792,0.3168,21.1088
-37.3,179.0333333,-20.827,0.3171,21.1441
-37.3,179.0666667,-20.85,0.3174,21.1674
-37.3,179.1,-20.861,0.3177,21.1787
-37.3,179.1333333,-20.864,0.318,21.182
-37.3,179.1666667,-20.866,0.3182,21.1842
-37.3,179.2,-20.871,0.3185,21.1895
-37.3,179.2333333,-20.882,0.3187,21.2007
-37.3,179.2666667,-20.893,0.3189,21.2119
-37.3,179.3,-20.902,0.3191,21.2211
-37.3,179.3333333,-20.905,0.3193,21.2243
-37.3,179.3666667,-20.898,0.3195,21.2175
-37.3,179.4,-20.884,0.3196,21.2036
-37.3,179.4333333,-20.862,0.3198,21.1818
-37.3,179.4666667,-20.837,0.3199,21.1569
-37.3,179.5,-20.811,0.32,21.131
-37.3,179.5333333,-20.784,0.3201,21.1041
-37.3,179.5666667,-20.755,0.3202,21.0752
-37.3,179.6,-20.718,0.3203,21.0383
-37.3,179.6333333,-20.678,0.3204,20.9984
-37.3,179.6666667,-20.626,0.3204,20.9464
-37.3,179.7,-20.564,0.3205,20.8845
-37.3,179.7333333,-20.493,0.3205,20.8135
-37.3,179.7666667,-20.417,0.3205,20.7375
-37.3,179.8,-20.335,0.3206,20.6556
-37.3,179.8333333,-20.244,0.3206,20.5646
-37.26666667,175.6666667,-33.413,0.3498,33.7628
-37.26666667,175.7,-33.499,0.3498,33.8488
-37.26666667,175.7333333,-33.515,0.3498,33.8648
-37.26666667,175.7666667,-33.528,0.3498,33.8778
-37.26666667,175.8,-33.445,0.3498,33.7948
-37.26666667,175.8333333,-33.305,0.3497,33.6547
-37.26666667,175.8666667,-33.168,0.3497,33.5177
-37.26666667,175.9,-33.03,0.3497,33.3797
-37.26666667,175.9333333,-32.901,0.3496,33.2506
-37.26666667,175.9666667,-32.796,0.3496,33.1456
-37.26666667,176,-32.702,0.3495,33.0515
-37.26666667,176.0333333,-32.629,0.3494,32.9784
-37.26666667,176.0666667,-32.566,0.3494,32.9154
-37.26666667,176.1,-32.515,0.3493,32.8643
-37.26666667,176.1333333,-32.464,0.3492,32.8132
-37.26666667,176.1666667,-32.419,0.3491,32.7681
-37.26666667,176.2,-32.367,0.3491,32.7161
-37.26666667,176.2333333,-32.307,0.349,32.656
-37.26666667,176.2666667,-32.231,0.3489,32.5799
-37.26666667,176.3,-32.122,0.3488,32.4708
-37.26666667,176.3333333,-32.007,0.3487,32.3557
-37.26666667,176.3666667,-31.881,0.3486,32.2296
-37.26666667,176.4,-31.757,0.3485,32.1055
-37.26666667,176.4333333,-31.642,0.3483,31.9903
-37.26666667,176.4666667,-31.535,0.3482,31.8832
-37.26666667,176.5,-31.441,0.3481,31.7891
-37.26666667,176.5333333,-31.358,0.348,31.706
-37.26666667,176.5666667,-31.288,0.3478,31.6358
-37.26666667,176.6,-31.211,0.3477,31.5587
-37.26666667,176.6333333,-31.143,0.3475,31.4905
-37.26666667,176.6666667,-31.071,0.3473,31.4183
-37.26666667,176.7,-30.992,0.3471,31.3391
-37.26666667,176.7333333,-30.902,0.3469,31.2489
-37.26666667,176.7666667,-30.804,0.3467,31.1507
-37.26666667,176.8,-30.695,0.3465,31.0415
-37.26666667,176.8333333,-30.565,0.3462,30.9112
-37.26666667,176.8666667,-30.415,0.3459,30.7609
-37.26666667,176.9,-30.251,0.3457,30.5967
-37.26666667,176.9333333,-30.066,0.3453,30.4113
-37.26666667,176.9666667,-29.872,0.345,30.217
-37.26666667,177,-29.666,0.3446,30.0106
-37.26666667,177.0333333,-29.45,0.3443,29.7943
-37.26666667,177.0666667,-29.229,0.3438,29.5728
-37.26666667,177.1,-29.01,0.3434,29.3534
-37.26666667,177.1333333,-28.802,0.3429,29.1449
-37.26666667,177.1666667,-28.608,0.3424,28.9504
-37.26666667,177.2,-28.413,0.3419,28.7549
-37.26666667,177.2333333,-28.205,0.3413,28.5463
-37.26666667,177.2666667,-27.976,0.3407,28.3167
-37.26666667,177.3,-27.711,0.3401,28.0511
-37.26666667,177.3333333,-27.417,0.3394,27.7564
-37.26666667,177.3666667,-27.104,0.3387,27.4427
-37.26666667,177.4,-26.796,0.3379,27.1339
-37.26666667,177.4333333,-26.508,0.3372,26.8452
-37.26666667,177.4666667,-26.225,0.3364,26.5614
-37.26666667,177.5,-25.958,0.3356,26.2936
-37.26666667,177.5333333,-25.698,0.3347,26.0327
-37.26666667,177.5666667,-25.444,0.3338,25.7778
-37.26666667,177.6,-25.186,0.333,25.519
-37.26666667,177.6333333,-24.92,0.3321,25.2521
-37.26666667,177.6666667,-24.659,0.3312,24.9902
-37.26666667,177.7,-24.393,0.3303,24.7233
-37.26666667,177.7333333,-24.127,0.3294,24.4564
-37.26666667,177.7666667,-23.868,0.3285,24.1965
-37.26666667,177.8,-23.611,0.3276,23.9386
-37.26666667,177.8333333,-23.363,0.3267,23.6897
-37.26666667,177.8666667,-23.126,0.3259,23.4519
-37.26666667,177.9,-22.888,0.325,23.213
-37.26666667,177.9333333,-22.654,0.3241,22.9781
-37.26666667,177.9666667,-22.413,0.3233,22.7363
-37.26666667,178,-22.172,0.3224,22.4944
-37.26666667,178.0333333,-21.937,0.3215,22.2585
-37.26666667,178.0666667,-21.71,0.3205,22.0305
-37.26666667,178.1,-21.49,0.3196,21.8096
-37.26666667,178.1333333,-21.28,0.3186,21.5986
-37.26666667,178.1666667,-21.078,0.3176,21.3956
-37.26666667,178.2,-20.886,0.3167,21.2027
-37.26666667,178.2333333,-20.7,0.3158,21.0158
-37.26666667,178.2666667,-20.523,0.315,20.838
-37.26666667,178.3,-20.356,0.3143,20.6703
-37.26666667,178.3333333,-20.2,0.3137,20.5137
-37.26666667,178.3666667,-20.057,0.3133,20.3703
-37.26666667,178.4,-19.944,0.3129,20.2569
-37.26666667,178.4333333,-19.845,0.3127,20.1577
-37.26666667,178.4666667,-19.785,0.3126,20.0976
-37.26666667,178.5,-19.757,0.3126,20.0696
-37.26666667,178.5333333,-19.774,0.3126,20.0866
-37.26666667,178.5666667,-19.818,0.3128,20.1308
-37.26666667,178.6,-19.884,0.313,20.197
-37.26666667,178.6333333,-19.966,0.3133,20.2793
-37.26666667,178.6666667,-20.062,0.3135,20.3755
-37.26666667,178.7,-20.166,0.3139,20.4799
-37.26666667,178.7333333,-20.274,0.3142,20.5882
-37.26666667,178.7666667,-20.382,0.3145,20.6965
-37.26666667,178.8,-20.489,0.3149,20.8039
-37.26666667,178.8333333,-20.583,0.3152,20.8982
-37.26666667,178.8666667,-20.661,0.3156,20.9766
-37.26666667,178.9,-20.725,0.3159,21.0409
-37.26666667,178.9333333,-20.779,0.3162,21.0952
-37.26666667,178.9666667,-20.827,0.3165,21.1435
-37.26666667,179,-20.872,0.3168,21.1888
-37.26666667,179.0333333,-20.905,0.3171,21.2221
-37.26666667,179.0666667,-20.927,0.3174,21.2444
-37.26666667,179.1,-20.938,0.3177,21.2557
-37.26666667,179.1333333,-20.939,0.3179,21.2569
-37.26666667,179.1666667,-20.938,0.3182,21.2562
-37.26666667,179.2,-20.94,0.3184,21.2584
-37.26666667,179.2333333,-20.948,0.3186,21.2666
-37.26666667,179.2666667,-20.955,0.3188,21.2738
-37.26666667,179.3,-20.958,0.319,21.277
-37.26666667,179.3333333,-20.956,0.3192,21.2752
-37.26666667,179.3666667,-20.944,0.3194,21.2634
-37.26666667,179.4,-20.927,0.3195,21.2465
-37.26666667,179.4333333,-20.904,0.3196,21.2236
-37.26666667,179.4666667,-20.881,0.3198,21.2008
-37.26666667,179.5,-20.859,0.3199,21.1789
-37.26666667,179.5333333,-20.839,0.32,21.159
-37.26666667,179.5666667,-20.819,0.3201,21.1391
-37.26666667,179.6,-20.798,0.3201,21.1181
-37.26666667,179.6333333,-20.77,0.3202,21.0902
-37.26666667,179.6666667,-20.724,0.3203,21.0443
-37.26666667,179.7,-20.663,0.3203,20.9833
-37.26666667,179.7333333,-20.591,0.3204,20.9114
-37.26666667,179.7666667,-20.51,0.3204,20.8304
-37.26666667,179.8,-20.42,0.3204,20.7404
-37.26666667,179.8333333,-20.326,0.3204,20.6464
-37.23333333,175.6666667,-33.593,0.3497,33.9427
-37.23333333,175.7,-33.677,0.3497,34.0267
-37.23333333,175.7333333,-33.648,0.3497,33.9977
-37.23333333,175.7666667,-33.619,0.3497,33.9687
-37.23333333,175.8,-33.536,0.3497,33.8857
-37.23333333,175.8333333,-33.383,0.3496,33.7326
-37.23333333,175.8666667,-33.249,0.3496,33.5986
-37.23333333,175.9,-33.126,0.3496,33.4756
-37.23333333,175.9333333,-33.015,0.3495,33.3645
-37.23333333,175.9666667,-32.914,0.3494,33.2634
-37.23333333,176,-32.829,0.3494,33.1784
-37.23333333,176.0333333,-32.758,0.3493,33.1073
-37.23333333,176.0666667,-32.692,0.3492,33.0412
-37.23333333,176.1,-32.634,0.3492,32.9832
-37.23333333,176.1333333,-32.572,0.3491,32.9211
-37.23333333,176.1666667,-32.515,0.349,32.864
-37.23333333,176.2,-32.454,0.3489,32.8029
-37.23333333,176.2333333,-32.384,0.3488,32.7328
-37.23333333,176.2666667,-32.304,0.3487,32.6527
-37.23333333,176.3,-32.209,0.3486,32.5576
-37.23333333,176.3333333,-32.1,0.3485,32.4485
-37.23333333,176.3666667,-31.981,0.3484,32.3294
-37.23333333,176.4,-31.859,0.3483,32.2073
-37.23333333,176.4333333,-31.747,0.3481,32.0951
-37.23333333,176.4666667,-31.648,0.348,31.996
-37.23333333,176.5,-31.558,0.3479,31.9059
-37.23333333,176.5333333,-31.483,0.3477,31.8307
-37.23333333,176.5666667,-31.417,0.3476,31.7646
-37.23333333,176.6,-31.349,0.3474,31.6964
-37.23333333,176.6333333,-31.282,0.3472,31.6292
-37.23333333,176.6666667,-31.209,0.347,31.556
-37.23333333,176.7,-31.124,0.3468,31.4708
-37.23333333,176.7333333,-31.03,0.3466,31.3766
-37.23333333,176.7666667,-30.911,0.3464,31.2574
-37.23333333,176.8,-30.788,0.3461,31.1341
-37.23333333,176.8333333,-30.651,0.3459,30.9969
-37.23333333,176.8666667,-30.492,0.3456,30.8376
-37.23333333,176.9,-30.32,0.3453,30.6653
-37.23333333,176.9333333,-30.137,0.345,30.482
-37.23333333,176.9666667,-29.939,0.3446,30.2836
-37.23333333,177,-29.728,0.3443,30.0723
-37.23333333,177.0333333,-29.509,0.3439,29.8529
-37.23333333,177.0666667,-29.292,0.3435,29.6355
-37.23333333,177.1,-29.078,0.343,29.421
-37.23333333,177.1333333,-28.888,0.3425,29.2305
-37.23333333,177.1666667,-28.719,0.342,29.061
-37.23333333,177.2,-28.553,0.3415,28.8945
-37.23333333,177.2333333,-28.366,0.3409,28.7069
-37.23333333,177.2666667,-28.14,0.3403,28.4803
-37.23333333,177.3,-27.873,0.3397,28.2127
-37.23333333,177.3333333,-27.572,0.339,27.911
-37.23333333,177.3666667,-27.25,0.3384,27.5884
-37.23333333,177.4,-26.929,0.3376,27.2666
-37.23333333,177.4333333,-26.631,0.3369,26.9679
-37.23333333,177.4666667,-26.341,0.3361,26.6771
-37.23333333,177.5,-26.071,0.3353,26.4063
-37.23333333,177.5333333,-25.807,0.3345,26.1415
-37.23333333,177.5666667,-25.538,0.3337,25.8717
-37.23333333,177.6,-25.27,0.3328,25.6028
-37.23333333,177.6333333,-25.005,0.332,25.337
-37.23333333,177.6666667,-24.735,0.3311,25.0661
-37.23333333,177.7,-24.464,0.3302,24.7942
-37.23333333,177.7333333,-24.194,0.3294,24.5234
-37.23333333,177.7666667,-23.923,0.3285,24.2515
-37.23333333,177.8,-23.659,0.3277,23.9867
-37.23333333,177.8333333,-23.402,0.3268,23.7288
-37.23333333,177.8666667,-23.157,0.326,23.483
-37.23333333,177.9,-22.918,0.3251,23.2431
-37.23333333,177.9333333,-22.677,0.3243,23.0013
-37.23333333,177.9666667,-22.437,0.3234,22.7604
-37.23333333,178,-22.197,0.3226,22.5196
-37.23333333,178.0333333,-21.964,0.3217,22.2857
-37.23333333,178.0666667,-21.739,0.3208,22.0598
-37.23333333,178.1,-21.522,0.3199,21.8419
-37.23333333,178.1333333,-21.315,0.319,21.634
-37.23333333,178.1666667,-21.116,0.3182,21.4342
-37.23333333,178.2,-20.928,0.3173,21.2453
-37.23333333,178.2333333,-20.748,0.3165,21.0645
-37.23333333,178.2666667,-20.579,0.3158,20.8948
-37.23333333,178.3,-20.42,0.3152,20.7352
-37.23333333,178.3333333,-20.273,0.3146,20.5876
-37.23333333,178.3666667,-20.142,0.3142,20.4562
-37.23333333,178.4,-20.032,0.3138,20.3458
-37.23333333,178.4333333,-19.956,0.3136,20.2696
-37.23333333,178.4666667,-19.897,0.3134,20.2104
-37.23333333,178.5,-19.87,0.3134,20.1834
-37.23333333,178.5333333,-19.883,0.3134,20.1964
-37.23333333,178.5666667,-19.922,0.3135,20.2355
-37.23333333,178.6,-19.988,0.3136,20.3016
-37.23333333,178.6333333,-20.068,0.3138,20.3818
-37.23333333,178.6666667,-20.162,0.314,20.476
-37.23333333,178.7,-20.265,0.3143,20.5793
-37.23333333,178.7333333,-20.374,0.3146,20.6886
-37.23333333,178.7666667,-20.481,0.3149,20.7959
-37.23333333,178.8,-20.583,0.3151,20.8981
-37.23333333,178.8333333,-20.675,0.3154,20.9904
-37.23333333,178.8666667,-20.751,0.3158,21.0668
-37.23333333,178.9,-20.813,0.3161,21.1291
-37.23333333,178.9333333,-20.867,0.3163,21.1833
-37.23333333,178.9666667,-20.915,0.3166,21.2316
-37.23333333,179,-20.96,0.3169,21.2769
-37.23333333,179.0333333,-20.993,0.3172,21.3102
-37.23333333,179.0666667,-21.015,0.3174,21.3324
-37.23333333,179.1,-21.021,0.3177,21.3387
-37.23333333,179.1333333,-21.024,0.3179,21.3419
-37.23333333,179.1666667,-21.018,0.3181,21.3361
-37.23333333,179.2,-21.016,0.3184,21.3344
-37.23333333,179.2333333,-21.012,0.3186,21.3306
-37.23333333,179.2666667,-21.014,0.3188,21.3328
-37.23333333,179.3,-21.009,0.3189,21.3279
-37.23333333,179.3333333,-21.002,0.3191,21.3211
-37.23333333,179.3666667,-20.987,0.3192,21.3062
-37.23333333,179.4,-20.969,0.3194,21.2884
-37.23333333,179.4333333,-20.948,0.3195,21.2675
-37.23333333,179.4666667,-20.929,0.3196,21.2486
-37.23333333,179.5,-20.912,0.3198,21.2318
-37.23333333,179.5333333,-20.9,0.3198,21.2198
-37.23333333,179.5666667,-20.89,0.3199,21.2099
-37.23333333,179.6,-20.874,0.32,21.194
-37.23333333,179.6333333,-20.852,0.3201,21.1721
-37.23333333,179.6666667,-20.811,0.3201,21.1311
-37.23333333,179.7,-20.75,0.3202,21.0702
-37.23333333,179.7333333,-20.675,0.3202,20.9952
-37.23333333,179.7666667,-20.591,0.3202,20.9112
-37.23333333,179.8,-20.501,0.3203,20.8213
-37.23333333,179.8333333,-20.406,0.3203,20.7263
-37.2,175.6666667,-33.818,0.3497,34.1677
-37.2,175.7,-33.857,0.3497,34.2067
-37.2,175.7333333,-33.771,0.3497,34.1207
-37.2,175.7666667,-33.708,0.3496,34.0576
-37.2,175.8,-33.602,0.3496,33.9516
-37.2,175.8333333,-33.474,0.3496,33.8236
-37.2,175.8666667,-33.338,0.3495,33.6875
-37.2,175.9,-33.231,0.3495,33.5805
-37.2,175.9333333,-33.13,0.3494,33.4794
-37.2,175.9666667,-33.04,0.3493,33.3893
-37.2,176,-32.962,0.3493,33.3113
-37.2,176.0333333,-32.893,0.3492,33.2422
-37.2,176.0666667,-32.825,0.3491,33.1741
-37.2,176.1,-32.756,0.349,33.105
-37.2,176.1333333,-32.684,0.3489,33.0329
-37.2,176.1666667,-32.613,0.3488,32.9618
-37.2,176.2,-32.538,0.3487,32.8867
-37.2,176.2333333,-32.463,0.3486,32.8116
-37.2,176.2666667,-32.381,0.3485,32.7295
-37.2,176.3,-32.289,0.3484,32.6374
-37.2,176.3333333,-32.189,0.3483,32.5373
-37.2,176.3666667,-32.08,0.3482,32.4282
-37.2,176.4,-31.969,0.3481,32.3171
-37.2,176.4333333,-31.863,0.3479,32.2109
-37.2,176.4666667,-31.765,0.3478,32.1128
-37.2,176.5,-31.68,0.3476,32.0276
-37.2,176.5333333,-31.611,0.3475,31.9585
-37.2,176.5666667,-31.548,0.3473,31.8953
-37.2,176.6,-31.485,0.3471,31.8321
-37.2,176.6333333,-31.414,0.347,31.761
-37.2,176.6666667,-31.336,0.3468,31.6828
-37.2,176.7,-31.24,0.3466,31.5866
-37.2,176.7333333,-31.129,0.3463,31.4753
-37.2,176.7666667,-31.008,0.3461,31.3541
-37.2,176.8,-30.871,0.3458,31.2168
-37.2,176.8333333,-30.722,0.3456,31.0676
-37.2,176.8666667,-30.558,0.3453,30.9033
-37.2,176.9,-30.381,0.345,30.726
-37.2,176.9333333,-30.193,0.3446,30.5376
-37.2,176.9666667,-29.993,0.3443,30.3373
-37.2,177,-29.783,0.3439,30.1269
-37.2,177.0333333,-29.567,0.3435,29.9105
-37.2,177.0666667,-29.357,0.3431,29.7001
-37.2,177.1,-29.158,0.3426,29.5006
-37.2,177.1333333,-28.986,0.3422,29.3282
-37.2,177.1666667,-28.836,0.3417,29.1777
-37.2,177.2,-28.688,0.3411,29.0291
-37.2,177.2333333,-28.523,0.3406,28.8636
-37.2,177.2666667,-28.309,0.34,28.649
-37.2,177.3,-28.045,0.3394,28.3844
-37.2,177.3333333,-27.739,0.3387,28.0777
-37.2,177.3666667,-27.406,0.3381,27.7441
-37.2,177.4,-27.079,0.3374,27.4164
-37.2,177.4333333,-26.77,0.3366,27.1066
-37.2,177.4666667,-26.478,0.3359,26.8139
-37.2,177.5,-26.199,0.3351,26.5341
-37.2,177.5333333,-25.929,0.3343,26.2633
-37.2,177.5666667,-25.652,0.3335,25.9855
-37.2,177.6,-25.377,0.3327,25.7097
-37.2,177.6333333,-25.101,0.3319,25.4329
-37.2,177.6666667,-24.827,0.3311,25.1581
-37.2,177.7,-24.554,0.3302,24.8842
-37.2,177.7333333,-24.28,0.3294,24.6094
-37.2,177.7666667,-24.007,0.3286,24.3356
-37.2,177.8,-23.738,0.3277,24.0657
-37.2,177.8333333,-23.476,0.3269,23.8029
-37.2,177.8666667,-23.225,0.3261,23.5511
-37.2,177.9,-22.981,0.3253,23.3063
-37.2,177.9333333,-22.738,0.3244,23.0624
-37.2,177.9666667,-22.496,0.3236,22.8196
-37.2,178,-22.258,0.3228,22.5808
-37.2,178.0333333,-22.026,0.322,22.348
-37.2,178.0666667,-21.802,0.3211,22.1231
-37.2,178.1,-21.589,0.3203,21.9093
-37.2,178.1333333,-21.385,0.3195,21.7045
-37.2,178.1666667,-21.19,0.3186,21.5086
-37.2,178.2,-21.005,0.3179,21.3229
-37.2,178.2333333,-20.83,0.3172,21.1472
-37.2,178.2666667,-20.665,0.3165,20.9815
-37.2,178.3,-20.513,0.3159,20.8289
-37.2,178.3333333,-20.373,0.3154,20.6884
-37.2,178.3666667,-20.255,0.3149,20.5699
-37.2,178.4,-20.157,0.3146,20.4716
-37.2,178.4333333,-20.081,0.3143,20.3953
-37.2,178.4666667,-20.028,0.3142,20.3422
-37.2,178.5,-20,0.3141,20.3141
-37.2,178.5333333,-20.011,0.3141,20.3251
-37.2,178.5666667,-20.045,0.3141,20.3591
-37.2,178.6,-20.102,0.3142,20.4162
-37.2,178.6333333,-20.179,0.3143,20.4933
-37.2,178.6666667,-20.269,0.3145,20.5835
-37.2,178.7,-20.371,0.3147,20.6857
-37.2,178.7333333,-20.477,0.3149,20.7919
-37.2,178.7666667,-20.582,0.3152,20.8972
-37.2,178.8,-20.681,0.3154,20.9964
-37.2,178.8333333,-20.771,0.3157,21.0867
-37.2,178.8666667,-20.844,0.3159,21.1599
-37.2,178.9,-20.906,0.3162,21.2222
-37.2,178.9333333,-20.959,0.3165,21.2755
-37.2,178.9666667,-21.01,0.3167,21.3267
-37.2,179,-21.056,0.317,21.373
-37.2,179.0333333,-21.091,0.3172,21.4082
-37.2,179.0666667,-21.113,0.3175,21.4305
-37.2,179.1,-21.121,0.3177,21.4387
-37.2,179.1333333,-21.116,0.3179,21.4339
-37.2,179.1666667,-21.107,0.3181,21.4251
-37.2,179.2,-21.094,0.3183,21.4123
-37.2,179.2333333,-21.082,0.3185,21.4005
-37.2,179.2666667,-21.07,0.3187,21.3887
-37.2,179.3,-21.061,0.3189,21.3799
-37.2,179.3333333,-21.048,0.319,21.367
-37.2,179.3666667,-21.033,0.3192,21.3522
-37.2,179.4,-21.015,0.3193,21.3343
-37.2,179.4333333,-20.999,0.3194,21.3184
-37.2,179.4666667,-20.983,0.3195,21.3025
-37.2,179.5,-20.972,0.3196,21.2916
-37.2,179.5333333,-20.963,0.3197,21.2827
-37.2,179.5666667,-20.954,0.3198,21.2738
-37.2,179.6,-20.942,0.3199,21.2619
-37.2,179.6333333,-20.919,0.32,21.239
-37.2,179.6666667,-20.879,0.32,21.199
-37.2,179.7,-20.818,0.32,21.138
-37.2,179.7333333,-20.743,0.3201,21.0631
-37.2,179.7666667,-20.659,0.3201,20.9791
-37.2,179.8,-20.571,0.3201,20.8911
-37.2,179.8333333,-20.478,0.3201,20.7981
-37.16666667,175.6666667,-33.995,0.3496,34.3446
-37.16666667,175.7,-33.982,0.3496,34.3316
-37.16666667,175.7333333,-33.882,0.3496,34.2316
-37.16666667,175.7666667,-33.797,0.3496,34.1466
-37.16666667,175.8,-33.678,0.3495,34.0275
-37.16666667,175.8333333,-33.568,0.3495,33.9175
-37.16666667,175.8666667,-33.457,0.3494,33.8064
-37.16666667,175.9,-33.35,0.3494,33.6994
-37.16666667,175.9333333,-33.257,0.3493,33.6063
-37.16666667,175.9666667,-33.174,0.3493,33.5233
-37.16666667,176,-33.097,0.3492,33.4462
-37.16666667,176.0333333,-33.025,0.3491,33.3741
-37.16666667,176.0666667,-32.955,0.349,33.304
-37.16666667,176.1,-32.88,0.3489,33.2289
-37.16666667,176.1333333,-32.802,0.3488,33.1508
-37.16666667,176.1666667,-32.721,0.3487,33.0697
-37.16666667,176.2,-32.637,0.3486,32.9856
-37.16666667,176.2333333,-32.552,0.3485,32.9005
-37.16666667,176.2666667,-32.467,0.3484,32.8154
-37.16666667,176.3,-32.378,0.3483,32.7263
-37.16666667,176.3333333,-32.283,0.3481,32.6311
-37.16666667,176.3666667,-32.182,0.348,32.53
-37.16666667,176.4,-32.077,0.3479,32.4249
-37.16666667,176.4333333,-31.976,0.3477,32.3237
