Lat,Long,Geoid2016,LTN37,LTN37_NZVD2016
-40.96666667,169.2333333,-15.552,0.3404,15.8924
-40.96666667,169.2666667,-15.574,0.3404,15.9144
-40.96666667,169.3,-15.595,0.3404,15.9354
-40.96666667,169.3333333,-15.616,0.3404,15.9564
-40.96666667,169.3666667,-15.634,0.3404,15.9744
-40.96666667,169.4,-15.652,0.3404,15.9924
-40.96666667,169.4333333,-15.667,0.3404,16.0074
-40.96666667,169.4666667,-15.684,0.3404,16.0244
-40.96666667,169.5,-15.701,0.3404,16.0414
-40.96666667,169.5333333,-15.719,0.3404,16.0594
-40.96666667,169.5666667,-15.737,0.3404,16.0774
-40.96666667,169.6,-15.749,0.3404,16.0894
-40.96666667,169.6333333,-15.754,0.3404,16.0944
-40.96666667,169.6666667,-15.754,0.3404,16.0944
-40.96666667,169.7,-15.75,0.3404,16.0904
-40.96666667,169.7333333,-15.747,0.3404,16.0874
-40.96666667,169.7666667,-15.743,0.3404,16.0834
-40.96666667,169.8,-15.74,0.3404,16.0804
-40.96666667,169.8333333,-15.736,0.3404,16.0764
-40.96666667,169.8666667,-15.733,0.3404,16.0734
-40.96666667,169.9,-15.731,0.3404,16.0714
-40.96666667,169.9333333,-15.731,0.3404,16.0714
-40.96666667,169.9666667,-15.731,0.3404,16.0714
-40.96666667,170,-15.731,0.3404,16.0714
-40.96666667,170.0333333,-15.736,0.3404,16.0764
-40.96666667,170.0666667,-15.745,0.3404,16.0854
-40.96666667,170.1,-15.761,0.3404,16.1014
-40.96666667,170.1333333,-15.781,0.3349,16.1159
-40.96666667,170.1666667,-15.806,0.3349,16.1409
-40.96666667,170.2,-15.831,0.335,16.166
-40.96666667,170.2333333,-15.858,0.335,16.193
-40.96666667,170.2666667,-15.885,0.3351,16.2201
-40.96666667,170.3,-15.914,0.3351,16.2491
-40.96666667,170.3333333,-15.947,0.3352,16.2822
-40.96666667,170.3666667,-15.984,0.3353,16.3193
-40.96666667,170.4,-16.025,0.3354,16.3604
-40.96666667,170.4333333,-16.067,0.3355,16.4025
-40.96666667,170.4666667,-16.111,0.3356,16.4466
-40.96666667,170.5,-16.155,0.3357,16.4907
-40.96666667,170.5333333,-16.196,0.3359,16.5319
-40.96666667,170.5666667,-16.231,0.336,16.567
-40.96666667,170.6,-16.263,0.3362,16.5992
-40.96666667,170.6333333,-16.291,0.3363,16.6273
-40.96666667,170.6666667,-16.323,0.3365,16.6595
-40.96666667,170.7,-16.358,0.3367,16.6947
-40.96666667,170.7333333,-16.397,0.3369,16.7339
-40.96666667,170.7666667,-16.439,0.3371,16.7761
-40.96666667,170.8,-16.479,0.3373,16.8163
-40.96666667,170.8333333,-16.517,0.3375,16.8545
-40.96666667,170.8666667,-16.552,0.3377,16.8897
-40.96666667,170.9,-16.588,0.3379,16.9259
-40.96666667,170.9333333,-16.628,0.3382,16.9662
-40.96666667,170.9666667,-16.672,0.3384,17.0104
-40.96666667,171,-16.72,0.3387,17.0587
-40.96666667,171.0333333,-16.773,0.3389,17.1119
-40.96666667,171.0666667,-16.826,0.3392,17.1652
-40.96666667,171.1,-16.877,0.3395,17.2165
-40.96666667,171.1333333,-16.927,0.3397,17.2667
-40.96666667,171.1666667,-16.968,0.34,17.308
-40.96666667,171.2,-17.004,0.3403,17.3443
-40.96666667,171.2333333,-17.031,0.3406,17.3716
-40.96666667,171.2666667,-17.058,0.3408,17.3988
-40.96666667,171.3,-17.079,0.3411,17.4201
-40.96666667,171.3333333,-17.098,0.3414,17.4394
-40.96666667,171.3666667,-17.114,0.3416,17.4556
-40.96666667,171.4,-17.132,0.3419,17.4739
-40.96666667,171.4333333,-17.15,0.3421,17.4921
-40.96666667,171.4666667,-17.17,0.3424,17.5124
-40.96666667,171.5,-17.189,0.3426,17.5316
-40.96666667,171.5333333,-17.201,0.3428,17.5438
-40.96666667,171.5666667,-17.214,0.343,17.557
-40.96666667,171.6,-17.218,0.3431,17.5611
-40.96666667,171.6333333,-17.221,0.3432,17.5642
-40.96666667,171.6666667,-17.221,0.3433,17.5643
-40.96666667,171.7,-17.225,0.3434,17.5684
-40.96666667,171.7333333,-17.229,0.3434,17.5724
-40.96666667,171.7666667,-17.24,0.3434,17.5834
-40.96666667,171.8,-17.261,0.3433,17.6043
-40.96666667,171.8333333,-17.297,0.3432,17.6402
-40.96666667,171.8666667,-17.359,0.3431,17.7021
-40.96666667,171.9,-17.443,0.3429,17.7859
-40.96666667,171.9333333,-17.549,0.3427,17.8917
-40.96666667,171.9666667,-17.677,0.3425,18.0195
-40.96666667,172,-17.828,0.3422,18.1702
-40.96666667,172.0333333,-18.006,0.342,18.348
-40.96666667,172.0666667,-18.215,0.3416,18.5566
-40.96666667,172.1,-18.46,0.3413,18.8013
-40.96666667,172.1333333,-18.712,0.341,19.053
-40.96666667,172.1666667,-18.981,0.3407,19.3217
-40.96666667,172.2,-19.278,0.3403,19.6183
-40.96666667,172.2333333,-19.555,0.34,19.895
-40.96666667,172.2666667,-19.679,0.3397,20.0187
-40.96666667,172.3,-19.854,0.3394,20.1934
-40.96666667,172.3333333,-20.017,0.3392,20.3562
-40.96666667,172.3666667,-20.185,0.3389,20.5239
-40.96666667,172.4,-20.259,0.3387,20.5977
-40.96666667,172.4333333,-20.257,0.3386,20.5956
-40.96666667,172.4666667,-20.192,0.3385,20.5305
-40.96666667,172.5,-20.347,0.3384,20.6854
-40.96666667,172.5333333,-20.407,0.3384,20.7454
-40.96666667,172.5666667,-20.4,0.3384,20.7384
-40.96666667,172.6,-20.358,0.3384,20.6964
-40.96666667,172.6333333,-20.33,0.3385,20.6685
-40.96666667,172.6666667,-20.092,0.3386,20.4306
-40.96666667,172.7,-19.745,0.3387,20.0837
-40.96666667,172.7333333,-19.433,0.3389,19.7719
-40.96666667,172.7666667,-19.179,0.3392,19.5182
-40.96666667,172.8,-18.901,0.3394,19.2404
-40.96666667,172.8333333,-18.755,0.3397,19.0947
-40.96666667,172.8666667,-18.723,0.34,19.063
-40.96666667,172.9,-18.569,0.3403,18.9093
-40.96666667,172.9333333,-18.316,0.3407,18.6567
-40.96666667,172.9666667,-18.014,0.3411,18.3551
-40.96666667,173,-17.693,0.3415,18.0345
-40.96666667,173.0333333,-17.348,0.3419,17.6899
-40.96666667,173.0666667,-17.056,0.3423,17.3983
-40.96666667,173.1,-16.811,0.3428,17.1538
-40.96666667,173.1333333,-16.597,0.3432,16.9402
-40.96666667,173.1666667,-16.406,0.3437,16.7497
-40.96666667,173.2,-16.224,0.3442,16.5682
-40.96666667,173.2333333,-16.055,0.3447,16.3997
-40.96666667,173.2666667,-15.897,0.3452,16.2422
-40.96666667,173.3,-15.756,0.3457,16.1017
-40.96666667,173.3333333,-15.627,0.3462,15.9732
-40.96666667,173.3666667,-15.525,0.3467,15.8717
-40.96666667,173.4,-15.442,0.3472,15.7892
-40.96666667,173.4333333,-15.369,0.3477,15.7167
-40.96666667,173.4666667,-15.309,0.3483,15.6573
-40.96666667,173.5,-15.252,0.3488,15.6008
-40.96666667,173.5333333,-15.192,0.3493,15.5413
-40.96666667,173.5666667,-15.129,0.3498,15.4788
-40.96666667,173.6,-15.054,0.3503,15.4043
-40.96666667,173.6333333,-14.971,0.3507,15.3217
-40.96666667,173.6666667,-14.88,0.3511,15.2311
-40.96666667,173.7,-14.79,0.3515,15.1415
-40.96666667,173.7333333,-14.703,0.3518,15.0548
-40.96666667,173.7666667,-14.615,0.3521,14.9671
-40.96666667,173.8,-14.526,0.3522,14.8782
-40.96666667,173.8333333,-14.437,0.3404,14.7774
-40.96666667,173.8666667,-14.309,0.3404,14.6494
-40.96666667,173.9,-14.196,0.3404,14.5364
-40.96666667,173.9333333,-14.052,0.3404,14.3924
-40.96666667,173.9666667,-13.92,0.3404,14.2604
-40.96666667,174,-13.791,0.3404,14.1314
-40.96666667,174.0333333,-13.66,0.3404,14.0004
-40.96666667,174.0666667,-13.545,0.3404,13.8854
-40.96666667,174.1,-13.409,0.3404,13.7494
-40.96666667,174.1333333,-13.279,0.3404,13.6194
-40.96666667,174.1666667,-13.146,0.3404,13.4864
-40.96666667,174.2,-13.005,0.3404,13.3454
-40.96666667,174.2333333,-12.869,0.3404,13.2094
-40.96666667,174.2666667,-12.739,0.3404,13.0794
-40.96666667,174.3,-12.613,0.3404,12.9534
-40.96666667,174.3333333,-12.493,0.3404,12.8334
-40.96666667,174.3666667,-12.383,0.3404,12.7234
-40.96666667,174.4,-12.284,0.3404,12.6244
-40.96666667,174.4333333,-12.196,0.3404,12.5364
-40.96666667,174.4666667,-12.123,0.3404,12.4634
-40.96666667,174.5,-12.064,0.3404,12.4044
-40.96666667,174.5333333,-12.029,0.3404,12.3694
-40.96666667,174.5666667,-12.012,0.3404,12.3524
-40.96666667,174.6,-12.01,0.3404,12.3504
-40.96666667,174.6333333,-12.028,0.3404,12.3684
-40.96666667,174.6666667,-12.056,0.3404,12.3964
-40.96666667,174.7,-12.107,0.3404,12.4474
-40.96666667,174.7333333,-12.178,0.3404,12.5184
-40.96666667,174.7666667,-12.264,0.3404,12.6044
-40.96666667,174.8,-12.37,0.3404,12.7104
-40.96666667,174.8333333,-12.489,0.3404,12.8294
-40.96666667,174.8666667,-12.627,0.3404,12.9674
-40.96666667,174.9,-12.784,0.3404,13.1244
-40.96666667,174.9333333,-12.958,0.3404,13.2984
-40.96666667,174.9666667,-13.155,0.3404,13.4954
-40.96666667,175,-13.387,0.3404,13.7274
-40.96666667,175.0333333,-13.629,0.3404,13.9694
-40.96666667,175.0666667,-13.871,0.3404,14.2114
-40.96666667,175.1,-14.091,0.3404,14.4314
-40.96666667,175.1333333,-14.359,0.3404,14.6994
-40.96666667,175.1666667,-14.601,0.3404,14.9414
-40.93333333,167.6,-14.177,0.3404,14.5174
-40.93333333,167.6333333,-14.223,0.3404,14.5634
-40.93333333,167.6666667,-14.27,0.3404,14.6104
-40.93333333,167.7,-14.317,0.3404,14.6574
-40.93333333,167.7333333,-14.363,0.3404,14.7034
-40.93333333,167.7666667,-14.417,0.3404,14.7574
-40.93333333,167.8,-14.472,0.3404,14.8124
-40.93333333,167.8333333,-14.534,0.3404,14.8744
-40.93333333,167.8666667,-14.6,0.3404,14.9404
-40.93333333,167.9,-14.664,0.3404,15.0044
-40.93333333,167.9333333,-14.725,0.3404,15.0654
-40.93333333,167.9666667,-14.778,0.3404,15.1184
-40.93333333,168,-14.827,0.3404,15.1674
-40.93333333,168.0333333,-14.871,0.3404,15.2114
-40.93333333,168.0666667,-14.912,0.3404,15.2524
-40.93333333,168.1,-14.954,0.3404,15.2944
-40.93333333,168.1333333,-14.996,0.3404,15.3364
-40.93333333,168.1666667,-15.038,0.3404,15.3784
-40.93333333,168.2,-15.083,0.3404,15.4234
-40.93333333,168.2333333,-15.127,0.3404,15.4674
-40.93333333,168.2666667,-15.169,0.3404,15.5094
-40.93333333,168.3,-15.206,0.3404,15.5464
-40.93333333,168.3333333,-15.236,0.3404,15.5764
-40.93333333,168.3666667,-15.255,0.3404,15.5954
-40.93333333,168.4,-15.268,0.3404,15.6084
-40.93333333,168.4333333,-15.278,0.3404,15.6184
-40.93333333,168.4666667,-15.289,0.3404,15.6294
-40.93333333,168.5,-15.303,0.3404,15.6434
-40.93333333,168.5333333,-15.321,0.3404,15.6614
-40.93333333,168.5666667,-15.343,0.3404,15.6834
-40.93333333,168.6,-15.357,0.3404,15.6974
-40.93333333,168.6333333,-15.375,0.3404,15.7154
-40.93333333,168.6666667,-15.388,0.3404,15.7284
-40.93333333,168.7,-15.401,0.3404,15.7414
-40.93333333,168.7333333,-15.418,0.3404,15.7584
-40.93333333,168.7666667,-15.436,0.3404,15.7764
-40.93333333,168.8,-15.457,0.3404,15.7974
-40.93333333,168.8333333,-15.475,0.3404,15.8154
-40.93333333,168.8666667,-15.489,0.3404,15.8294
-40.93333333,168.9,-15.501,0.3404,15.8414
-40.93333333,168.9333333,-15.513,0.3404,15.8534
-40.93333333,168.9666667,-15.53,0.3404,15.8704
-40.93333333,169,-15.553,0.3404,15.8934
-40.93333333,169.0333333,-15.575,0.3404,15.9154
-40.93333333,169.0666667,-15.598,0.3404,15.9384
-40.93333333,169.1,-15.618,0.3404,15.9584
-40.93333333,169.1333333,-15.636,0.3404,15.9764
-40.93333333,169.1666667,-15.652,0.3404,15.9924
-40.93333333,169.2,-15.67,0.3404,16.0104
-40.93333333,169.2333333,-15.69,0.3404,16.0304
-40.93333333,169.2666667,-15.707,0.3404,16.0474
-40.93333333,169.3,-15.727,0.3404,16.0674
-40.93333333,169.3333333,-15.747,0.3404,16.0874
-40.93333333,169.3666667,-15.763,0.3404,16.1034
-40.93333333,169.4,-15.773,0.3404,16.1134
-40.93333333,169.4333333,-15.787,0.3404,16.1274
-40.93333333,169.4666667,-15.794,0.3404,16.1344
-40.93333333,169.5,-15.808,0.3404,16.1484
-40.93333333,169.5333333,-15.823,0.3404,16.1634
-40.93333333,169.5666667,-15.838,0.3404,16.1784
-40.93333333,169.6,-15.849,0.3404,16.1894
-40.93333333,169.6333333,-15.853,0.3404,16.1934
-40.93333333,169.6666667,-15.852,0.3404,16.1924
-40.93333333,169.7,-15.849,0.3404,16.1894
-40.93333333,169.7333333,-15.845,0.3404,16.1854
-40.93333333,169.7666667,-15.84,0.3404,16.1804
-40.93333333,169.8,-15.836,0.3404,16.1764
-40.93333333,169.8333333,-15.832,0.3404,16.1724
-40.93333333,169.8666667,-15.828,0.3404,16.1684
-40.93333333,169.9,-15.827,0.3404,16.1674
-40.93333333,169.9333333,-15.825,0.3404,16.1654
-40.93333333,169.9666667,-15.827,0.3404,16.1674
-40.93333333,170,-15.831,0.3404,16.1714
-40.93333333,170.0333333,-15.838,0.3404,16.1784
-40.93333333,170.0666667,-15.85,0.3404,16.1904
-40.93333333,170.1,-15.867,0.3404,16.2074
-40.93333333,170.1333333,-15.89,0.335,16.225
-40.93333333,170.1666667,-15.916,0.3351,16.2511
-40.93333333,170.2,-15.942,0.3351,16.2771
-40.93333333,170.2333333,-15.967,0.3351,16.3021
-40.93333333,170.2666667,-15.993,0.3352,16.3282
-40.93333333,170.3,-16.022,0.3352,16.3572
-40.93333333,170.3333333,-16.053,0.3353,16.3883
-40.93333333,170.3666667,-16.091,0.3354,16.4264
-40.93333333,170.4,-16.131,0.3355,16.4665
-40.93333333,170.4333333,-16.174,0.3356,16.5096
-40.93333333,170.4666667,-16.218,0.3357,16.5537
-40.93333333,170.5,-16.261,0.3359,16.5969
-40.93333333,170.5333333,-16.301,0.336,16.637
-40.93333333,170.5666667,-16.337,0.3361,16.6731
-40.93333333,170.6,-16.371,0.3363,16.7073
-40.93333333,170.6333333,-16.408,0.3364,16.7444
-40.93333333,170.6666667,-16.442,0.3366,16.7786
-40.93333333,170.7,-16.481,0.3368,16.8178
-40.93333333,170.7333333,-16.52,0.337,16.857
-40.93333333,170.7666667,-16.56,0.3372,16.8972
-40.93333333,170.8,-16.599,0.3374,16.9364
-40.93333333,170.8333333,-16.634,0.3376,16.9716
-40.93333333,170.8666667,-16.669,0.3378,17.0068
-40.93333333,170.9,-16.706,0.338,17.044
-40.93333333,170.9333333,-16.745,0.3382,17.0832
-40.93333333,170.9666667,-16.79,0.3385,17.1285
-40.93333333,171,-16.837,0.3387,17.1757
-40.93333333,171.0333333,-16.886,0.339,17.225
-40.93333333,171.0666667,-16.937,0.3392,17.2762
-40.93333333,171.1,-16.978,0.3395,17.3175
-40.93333333,171.1333333,-17.021,0.3397,17.3607
-40.93333333,171.1666667,-17.055,0.34,17.395
-40.93333333,171.2,-17.086,0.3402,17.4262
-40.93333333,171.2333333,-17.112,0.3405,17.4525
-40.93333333,171.2666667,-17.134,0.3408,17.4748
-40.93333333,171.3,-17.154,0.341,17.495
-40.93333333,171.3333333,-17.173,0.3413,17.5143
-40.93333333,171.3666667,-17.192,0.3415,17.5335
-40.93333333,171.4,-17.21,0.3418,17.5518
-40.93333333,171.4333333,-17.229,0.342,17.571
-40.93333333,171.4666667,-17.246,0.3422,17.5882
-40.93333333,171.5,-17.26,0.3424,17.6024
-40.93333333,171.5333333,-17.267,0.3426,17.6096
-40.93333333,171.5666667,-17.269,0.3427,17.6117
-40.93333333,171.6,-17.27,0.3429,17.6129
-40.93333333,171.6333333,-17.268,0.343,17.611
-40.93333333,171.6666667,-17.267,0.3431,17.6101
-40.93333333,171.7,-17.272,0.3431,17.6151
-40.93333333,171.7333333,-17.281,0.3431,17.6241
-40.93333333,171.7666667,-17.295,0.3431,17.6381
-40.93333333,171.8,-17.319,0.3431,17.6621
-40.93333333,171.8333333,-17.355,0.343,17.698
-40.93333333,171.8666667,-17.415,0.3429,17.7579
-40.93333333,171.9,-17.498,0.3427,17.8407
-40.93333333,171.9333333,-17.602,0.3425,17.9445
-40.93333333,171.9666667,-17.729,0.3423,18.0713
-40.93333333,172,-17.882,0.3421,18.2241
-40.93333333,172.0333333,-18.061,0.3418,18.4028
-40.93333333,172.0666667,-18.267,0.3416,18.6086
-40.93333333,172.1,-18.52,0.3413,18.8613
-40.93333333,172.1333333,-18.765,0.341,19.106
-40.93333333,172.1666667,-19.003,0.3407,19.3437
-40.93333333,172.2,-19.248,0.3404,19.5884
-40.93333333,172.2333333,-19.456,0.3401,19.7961
-40.93333333,172.2666667,-19.683,0.3399,20.0229
-40.93333333,172.3,-19.864,0.3396,20.2036
-40.93333333,172.3333333,-20.043,0.3394,20.3824
-40.93333333,172.3666667,-20.202,0.3392,20.5412
-40.93333333,172.4,-20.217,0.339,20.556
-40.93333333,172.4333333,-20.183,0.3389,20.5219
-40.93333333,172.4666667,-20.143,0.3388,20.4818
-40.93333333,172.5,-20.323,0.3387,20.6617
-40.93333333,172.5333333,-20.373,0.3387,20.7117
-40.93333333,172.5666667,-20.378,0.3387,20.7167
-40.93333333,172.6,-20.291,0.3387,20.6297
-40.93333333,172.6333333,-20.171,0.3388,20.5098
-40.93333333,172.6666667,-19.984,0.3389,20.3229
-40.93333333,172.7,-19.724,0.339,20.063
-40.93333333,172.7333333,-19.41,0.3392,19.7492
-40.93333333,172.7666667,-19.076,0.3394,19.4154
-40.93333333,172.8,-18.855,0.3397,19.1947
-40.93333333,172.8333333,-18.717,0.3399,19.0569
-40.93333333,172.8666667,-18.695,0.3402,19.0352
-40.93333333,172.9,-18.609,0.3405,18.9495
-40.93333333,172.9333333,-18.422,0.3409,18.7629
-40.93333333,172.9666667,-18.092,0.3412,18.4332
-40.93333333,173,-17.741,0.3416,18.0826
-40.93333333,173.0333333,-17.393,0.342,17.735
-40.93333333,173.0666667,-17.077,0.3424,17.4194
-40.93333333,173.1,-16.831,0.3428,17.1738
-40.93333333,173.1333333,-16.607,0.3433,16.9503
-40.93333333,173.1666667,-16.412,0.3437,16.7557
-40.93333333,173.2,-16.229,0.3442,16.5732
-40.93333333,173.2333333,-16.059,0.3446,16.4036
-40.93333333,173.2666667,-15.901,0.3451,16.2461
-40.93333333,173.3,-15.76,0.3456,16.1056
-40.93333333,173.3333333,-15.633,0.3461,15.9791
-40.93333333,173.3666667,-15.532,0.3466,15.8786
-40.93333333,173.4,-15.446,0.3471,15.7931
-40.93333333,173.4333333,-15.373,0.3476,15.7206
-40.93333333,173.4666667,-15.304,0.3481,15.6521
-40.93333333,173.5,-15.245,0.3486,15.5936
-40.93333333,173.5333333,-15.179,0.3491,15.5281
-40.93333333,173.5666667,-15.103,0.3496,15.4526
-40.93333333,173.6,-15.021,0.35,15.371
-40.93333333,173.6333333,-14.931,0.3504,15.2814
-40.93333333,173.6666667,-14.833,0.3508,15.1838
-40.93333333,173.7,-14.74,0.3511,15.0911
-40.93333333,173.7333333,-14.655,0.3514,15.0064
-40.93333333,173.7666667,-14.571,0.3516,14.9226
-40.93333333,173.8,-14.5,0.3516,14.8516
-40.93333333,173.8333333,-14.404,0.3404,14.7444
-40.93333333,173.8666667,-14.28,0.3404,14.6204
-40.93333333,173.9,-14.157,0.3404,14.4974
-40.93333333,173.9333333,-14.069,0.3404,14.4094
-40.93333333,173.9666667,-13.897,0.3404,14.2374
-40.93333333,174,-13.761,0.3404,14.1014
-40.93333333,174.0333333,-13.618,0.3404,13.9584
-40.93333333,174.0666667,-13.485,0.3404,13.8254
-40.93333333,174.1,-13.349,0.3404,13.6894
-40.93333333,174.1333333,-13.212,0.3404,13.5524
-40.93333333,174.1666667,-13.078,0.3404,13.4184
-40.93333333,174.2,-12.945,0.3404,13.2854
-40.93333333,174.2333333,-12.816,0.3404,13.1564
-40.93333333,174.2666667,-12.69,0.3404,13.0304
-40.93333333,174.3,-12.567,0.3404,12.9074
-40.93333333,174.3333333,-12.449,0.3404,12.7894
-40.93333333,174.3666667,-12.337,0.3404,12.6774
-40.93333333,174.4,-12.231,0.3404,12.5714
-40.93333333,174.4333333,-12.14,0.3404,12.4804
-40.93333333,174.4666667,-12.063,0.3404,12.4034
-40.93333333,174.5,-12,0.3404,12.3404
-40.93333333,174.5333333,-11.959,0.3404,12.2994
-40.93333333,174.5666667,-11.936,0.3404,12.2764
-40.93333333,174.6,-11.937,0.3404,12.2774
-40.93333333,174.6333333,-11.942,0.3404,12.2824
-40.93333333,174.6666667,-11.967,0.3404,12.3074
-40.93333333,174.7,-12.01,0.3404,12.3504
-40.93333333,174.7333333,-12.077,0.3404,12.4174
-40.93333333,174.7666667,-12.156,0.3404,12.4964
-40.93333333,174.8,-12.254,0.3404,12.5944
-40.93333333,174.8333333,-12.368,0.3404,12.7084
-40.93333333,174.8666667,-12.501,0.3404,12.8414
-40.93333333,174.9,-12.637,0.3404,12.9774
-40.93333333,174.9333333,-12.795,0.3404,13.1354
-40.93333333,174.9666667,-12.971,0.3404,13.3114
-40.93333333,175,-13.176,0.3404,13.5164
-40.93333333,175.0333333,-13.418,0.3404,13.7584
-40.93333333,175.0666667,-13.645,0.3404,13.9854
-40.93333333,175.1,-13.893,0.3404,14.2334
-40.93333333,175.1333333,-14.157,0.3404,14.4974
-40.93333333,175.1666667,-14.489,0.3404,14.8294
-40.9,167.6,-14.28,0.3404,14.6204
-40.9,167.6333333,-14.33,0.3404,14.6704
-40.9,167.6666667,-14.38,0.3404,14.7204
-40.9,167.7,-14.431,0.3404,14.7714
-40.9,167.7333333,-14.481,0.3404,14.8214
-40.9,167.7666667,-14.542,0.3404,14.8824
-40.9,167.8,-14.602,0.3404,14.9424
-40.9,167.8333333,-14.668,0.3404,15.0084
-40.9,167.8666667,-14.736,0.3404,15.0764
-40.9,167.9,-14.8,0.3404,15.1404
-40.9,167.9333333,-14.855,0.3404,15.1954
-40.9,167.9666667,-14.907,0.3404,15.2474
-40.9,168,-14.951,0.3404,15.2914
-40.9,168.0333333,-14.991,0.3404,15.3314
-40.9,168.0666667,-15.03,0.3404,15.3704
-40.9,168.1,-15.068,0.3404,15.4084
-40.9,168.1333333,-15.106,0.3404,15.4464
-40.9,168.1666667,-15.147,0.3404,15.4874
-40.9,168.2,-15.189,0.3404,15.5294
-40.9,168.2333333,-15.232,0.3404,15.5724
-40.9,168.2666667,-15.275,0.3404,15.6154
-40.9,168.3,-15.312,0.3404,15.6524
-40.9,168.3333333,-15.341,0.3404,15.6814
-40.9,168.3666667,-15.36,0.3404,15.7004
-40.9,168.4,-15.374,0.3404,15.7144
-40.9,168.4333333,-15.388,0.3404,15.7284
-40.9,168.4666667,-15.402,0.3404,15.7424
-40.9,168.5,-15.42,0.3404,15.7604
-40.9,168.5333333,-15.443,0.3404,15.7834
-40.9,168.5666667,-15.464,0.3404,15.8044
-40.9,168.6,-15.486,0.3404,15.8264
-40.9,168.6333333,-15.505,0.3404,15.8454
-40.9,168.6666667,-15.52,0.3404,15.8604
-40.9,168.7,-15.535,0.3404,15.8754
-40.9,168.7333333,-15.553,0.3404,15.8934
-40.9,168.7666667,-15.574,0.3404,15.9144
-40.9,168.8,-15.599,0.3404,15.9394
-40.9,168.8333333,-15.62,0.3404,15.9604
-40.9,168.8666667,-15.637,0.3404,15.9774
-40.9,168.9,-15.654,0.3404,15.9944
-40.9,168.9333333,-15.668,0.3404,16.0084
-40.9,168.9666667,-15.687,0.3404,16.0274
-40.9,169,-15.709,0.3404,16.0494
-40.9,169.0333333,-15.732,0.3404,16.0724
-40.9,169.0666667,-15.753,0.3404,16.0934
-40.9,169.1,-15.77,0.3404,16.1104
-40.9,169.1333333,-15.785,0.3404,16.1254
-40.9,169.1666667,-15.798,0.3404,16.1384
-40.9,169.2,-15.813,0.3404,16.1534
-40.9,169.2333333,-15.826,0.3404,16.1664
-40.9,169.2666667,-15.845,0.3404,16.1854
-40.9,169.3,-15.861,0.3404,16.2014
-40.9,169.3333333,-15.876,0.3404,16.2164
-40.9,169.3666667,-15.889,0.3404,16.2294
-40.9,169.4,-15.894,0.3404,16.2344
-40.9,169.4333333,-15.898,0.3404,16.2384
-40.9,169.4666667,-15.904,0.3404,16.2444
-40.9,169.5,-15.91,0.3404,16.2504
-40.9,169.5333333,-15.92,0.3404,16.2604
-40.9,169.5666667,-15.931,0.3404,16.2714
-40.9,169.6,-15.939,0.3404,16.2794
-40.9,169.6333333,-15.943,0.3404,16.2834
-40.9,169.6666667,-15.943,0.3404,16.2834
-40.9,169.7,-15.941,0.3404,16.2814
-40.9,169.7333333,-15.936,0.3404,16.2764
-40.9,169.7666667,-15.934,0.3404,16.2744
-40.9,169.8,-15.929,0.3404,16.2694
-40.9,169.8333333,-15.925,0.3404,16.2654
-40.9,169.8666667,-15.922,0.3404,16.2624
-40.9,169.9,-15.919,0.3404,16.2594
-40.9,169.9333333,-15.921,0.3404,16.2614
-40.9,169.9666667,-15.925,0.3404,16.2654
-40.9,170,-15.931,0.3404,16.2714
-40.9,170.0333333,-15.942,0.3404,16.2824
-40.9,170.0666667,-15.957,0.3404,16.2974
-40.9,170.1,-15.976,0.3404,16.3164
-40.9,170.1333333,-16.002,0.3351,16.3371
-40.9,170.1666667,-16.028,0.3352,16.3632
-40.9,170.2,-16.054,0.3352,16.3892
-40.9,170.2333333,-16.076,0.3352,16.4112
-40.9,170.2666667,-16.099,0.3353,16.4343
-40.9,170.3,-16.127,0.3353,16.4623
-40.9,170.3333333,-16.157,0.3354,16.4924
-40.9,170.3666667,-16.196,0.3355,16.5315
-40.9,170.4,-16.238,0.3356,16.5736
-40.9,170.4333333,-16.28,0.3357,16.6157
-40.9,170.4666667,-16.323,0.3358,16.6588
-40.9,170.5,-16.365,0.336,16.701
-40.9,170.5333333,-16.405,0.3361,16.7411
-40.9,170.5666667,-16.445,0.3362,16.7812
-40.9,170.6,-16.485,0.3364,16.8214
-40.9,170.6333333,-16.522,0.3365,16.8585
-40.9,170.6666667,-16.562,0.3367,16.8987
-40.9,170.7,-16.604,0.3369,16.9409
-40.9,170.7333333,-16.643,0.3371,16.9801
-40.9,170.7666667,-16.681,0.3372,17.0182
-40.9,170.8,-16.717,0.3374,17.0544
-40.9,170.8333333,-16.751,0.3376,17.0886
-40.9,170.8666667,-16.785,0.3378,17.1228
-40.9,170.9,-16.821,0.3381,17.1591
-40.9,170.9333333,-16.861,0.3383,17.1993
-40.9,170.9666667,-16.904,0.3385,17.2425
-40.9,171,-16.949,0.3387,17.2877
-40.9,171.0333333,-16.993,0.339,17.332
-40.9,171.0666667,-17.033,0.3392,17.3722
-40.9,171.1,-17.074,0.3395,17.4135
-40.9,171.1333333,-17.106,0.3397,17.4457
-40.9,171.1666667,-17.134,0.34,17.474
-40.9,171.2,-17.161,0.3402,17.5012
-40.9,171.2333333,-17.185,0.3405,17.5255
-40.9,171.2666667,-17.206,0.3407,17.5467
-40.9,171.3,-17.227,0.341,17.568
-40.9,171.3333333,-17.248,0.3412,17.5892
-40.9,171.3666667,-17.269,0.3414,17.6104
-40.9,171.4,-17.29,0.3416,17.6316
