Lat,Long,Geoid2016,MOT53,MOT53_NZVD2016
-37.03333333,177.8,-24.607,0.2809,24.8879
-37.03333333,177.8333333,-24.344,0.281,24.625
-37.03333333,177.8666667,-24.087,0.2811,24.3681
-37.03333333,177.9,-23.837,0.2812,24.1182
-37.03333333,177.9333333,-23.591,0.2813,23.8723
-37.03333333,177.9666667,-23.35,0.2815,23.6315
-37.03333333,178,-23.112,0.2816,23.3936
-37.03333333,178.0333333,-22.879,0.2817,23.1607
-37.03333333,178.0666667,-22.651,0.2818,22.9328
-37.03333333,178.1,-22.433,0.2818,22.7148
-37.03333333,178.1333333,-22.224,0.2819,22.5059
-37.03333333,178.1666667,-22.029,0.282,22.311
-37.03333333,178.2,-21.849,0.2821,22.1311
-37.03333333,178.2333333,-21.683,0.2822,21.9652
-37.03333333,178.2666667,-21.532,0.2822,21.8142
-37.03333333,178.3,-21.397,0.2823,21.6793
-37.03333333,178.3333333,-21.277,0.2823,21.5593
-37.03333333,178.3666667,-21.181,0.2824,21.4634
-37.03333333,178.4,-21.098,0.2824,21.3804
-37.03333333,178.4333333,-21.028,0.2825,21.3105
-37.03333333,178.4666667,-20.976,0.2825,21.2585
-37.03333333,178.5,-20.938,0.2826,21.2206
-37.03333333,178.5333333,-20.923,0.2826,21.2056
-37.03333333,178.5666667,-20.925,0.2826,21.2076
-37.03333333,178.6,-20.948,0.2827,21.2307
-37.03333333,178.6333333,-20.985,0.2827,21.2677
-37,173.4,-30.193,0.3093,30.5023
-37,173.4333333,-30.238,0.2965,30.5345
-37,173.4666667,-30.291,0.2965,30.5875
-37,173.5,-30.357,0.2965,30.6535
-37,173.5333333,-30.441,0.2965,30.7375
-37,173.5666667,-30.533,0.2964,30.8294
-37,173.6,-30.631,0.2964,30.9274
-37,173.6333333,-30.731,0.2963,31.0273
-37,173.6666667,-30.834,0.2962,31.1302
-37,173.7,-30.942,0.2962,31.2382
-37,173.7333333,-31.058,0.2961,31.3541
-37,173.7666667,-31.185,0.296,31.481
-37,173.8,-31.324,0.2959,31.6199
-37,173.8333333,-31.476,0.2958,31.7718
-37,173.8666667,-31.645,0.2957,31.9407
-37,173.9,-31.826,0.2956,32.1216
-37,173.9333333,-32.013,0.2955,32.3085
-37,173.9666667,-32.202,0.2953,32.4973
-37,174,-32.383,0.2952,32.6782
-37,174.0333333,-32.546,0.2951,32.8411
-37,174.0666667,-32.69,0.2949,32.9849
-37,174.1,-32.815,0.2948,33.1098
-37,174.1333333,-32.922,0.2947,33.2167
-37,174.1666667,-33.009,0.2945,33.3035
-37,174.2,-33.072,0.2944,33.3664
-37,174.2333333,-33.114,0.2942,33.4082
-37,174.2666667,-33.134,0.2941,33.4281
-37,174.3,-33.133,0.2939,33.4269
-37,174.3333333,-33.124,0.2938,33.4178
-37,174.3666667,-33.116,0.2937,33.4097
-37,174.4,-33.126,0.2935,33.4195
-37,174.4333333,-33.163,0.2934,33.4564
-37,174.4666667,-33.228,0.2933,33.5213
-37,174.5,-33.338,0.2931,33.6311
-37,174.5333333,-33.44,0.293,33.733
-37,174.5666667,-33.466,0.2929,33.7589
-37,174.6,-33.515,0.2929,33.8079
-37,174.6333333,-33.563,0.2928,33.8558
-37,174.6666667,-33.612,0.2928,33.9048
-37,174.7,-33.663,0.2928,33.9558
-37,174.7333333,-33.714,0.2928,34.0068
-37,174.7666667,-33.768,0.2928,34.0608
-37,174.8,-33.825,0.2929,34.1179
-37,174.8333333,-33.887,0.293,34.18
-37,174.8666667,-33.955,0.2931,34.2481
-37,174.9,-34.027,0.2933,34.3203
-37,174.9333333,-34.094,0.2935,34.3875
-37,174.9666667,-34.15,0.2938,34.4438
-37,175,-34.21,0.2942,34.5042
-37,175.0333333,-34.263,0.2946,34.5576
-37,175.0666667,-34.327,0.2951,34.6221
-37,175.1,-34.393,0.2957,34.6887
-37,175.1333333,-34.45,0.2964,34.7464
-37,175.1666667,-34.507,0.2972,34.8042
-37,175.2,-34.498,0.2981,34.7961
-37,175.2333333,-34.458,0.2991,34.7571
-37,175.2666667,-34.393,0.3002,34.6932
-37,175.3,-34.323,0.3014,34.6244
-37,175.3333333,-34.279,0.3025,34.5815
-37,175.3666667,-34.264,0.3034,34.5674
-37,175.4,-34.279,0.3041,34.5831
-37,175.4333333,-34.318,0.3044,34.6224
-37,175.4666667,-34.382,0.3043,34.6863
-37,175.5,-34.47,0.3036,34.7736
-37,175.5333333,-34.606,0.3026,34.9086
-37,175.5666667,-34.677,0.3012,34.9782
-37,175.6,-34.708,0.2995,35.0075
-37,175.6333333,-34.682,0.2976,34.9796
-37,175.6666667,-34.66,0.2956,34.9556
-37,175.7,-34.591,0.2936,34.8846
-37,175.7333333,-34.491,0.2917,34.7827
-37,175.7666667,-34.427,0.2898,34.7168
-37,175.8,-34.298,0.2879,34.5859
-37,175.8333333,-34.166,0.2862,34.4522
-37,175.8666667,-34.048,0.2846,34.3326
-37,175.9,-33.939,0.2831,34.2221
-37,175.9333333,-33.84,0.2817,34.1217
-37,175.9666667,-33.757,0.2803,34.0373
-37,176,-33.697,0.2791,33.9761
-37,176.0333333,-33.66,0.278,33.938
-37,176.0666667,-33.63,0.2771,33.9071
-37,176.1,-33.592,0.2762,33.8682
-37,176.1333333,-33.535,0.2754,33.8104
-37,176.1666667,-33.453,0.2747,33.7277
-37,176.2,-33.346,0.2741,33.6201
-37,176.2333333,-33.229,0.2736,33.5026
-37,176.2666667,-33.109,0.2732,33.3822
-37,176.3,-32.991,0.2729,33.2639
-37,176.3333333,-32.875,0.2726,33.1476
-37,176.3666667,-32.763,0.2724,33.0354
-37,176.4,-32.653,0.2723,32.9253
-37,176.4333333,-32.548,0.2723,32.8203
-37,176.4666667,-32.446,0.2723,32.7183
-37,176.5,-32.345,0.2724,32.6174
-37,176.5333333,-32.242,0.2725,32.5145
-37,176.5666667,-32.14,0.2726,32.4126
-37,176.6,-32.043,0.2728,32.3158
-37,176.6333333,-31.95,0.273,32.223
-37,176.6666667,-31.862,0.2732,32.1352
-37,176.7,-31.778,0.2735,32.0515
-37,176.7333333,-31.691,0.2737,31.9647
-37,176.7666667,-31.601,0.274,31.875
-37,176.8,-31.503,0.2743,31.7773
-37,176.8333333,-31.387,0.2746,31.6616
-37,176.8666667,-31.243,0.2749,31.5179
-37,176.9,-31.075,0.2752,31.3502
-37,176.9333333,-30.892,0.2754,31.1674
-37,176.9666667,-30.7,0.2757,30.9757
-37,177,-30.505,0.276,30.781
-37,177.0333333,-30.308,0.2763,30.5843
-37,177.0666667,-30.11,0.2765,30.3865
-37,177.1,-29.912,0.2768,30.1888
-37,177.1333333,-29.722,0.2771,29.9991
-37,177.1666667,-29.546,0.2773,29.8233
-37,177.2,-29.394,0.2776,29.6716
-37,177.2333333,-29.254,0.2778,29.5318
-37,177.2666667,-29.112,0.278,29.39
-37,177.3,-28.954,0.2782,29.2322
-37,177.3333333,-28.762,0.2784,29.0404
-37,177.3666667,-28.52,0.2787,28.7987
-37,177.4,-28.244,0.2789,28.5229
-37,177.4333333,-27.951,0.279,28.23
-37,177.4666667,-27.648,0.2792,27.9272
-37,177.5,-27.343,0.2794,27.6224
-37,177.5333333,-27.039,0.2796,27.3186
-37,177.5666667,-26.738,0.2797,27.0177
-37,177.6,-26.445,0.2799,26.7249
-37,177.6333333,-26.163,0.2801,26.4431
-37,177.6666667,-25.89,0.2802,26.1702
-37,177.7,-25.628,0.2804,25.9084
-37,177.7333333,-25.366,0.2805,25.6465
-37,177.7666667,-25.106,0.2806,25.3866
-37,177.8,-24.845,0.2808,25.1258
-37,177.8333333,-24.586,0.2809,24.8669
-37,177.8666667,-24.332,0.281,24.613
-37,177.9,-24.084,0.2812,24.3652
-37,177.9333333,-23.84,0.2813,24.1213
-37,177.9666667,-23.599,0.2814,23.8804
-37,178,-23.361,0.2815,23.6425
-37,178.0333333,-23.128,0.2816,23.4096
-37,178.0666667,-22.903,0.2817,23.1847
-37,178.1,-22.684,0.2818,22.9658
-37,178.1333333,-22.477,0.2819,22.7589
-37,178.1666667,-22.282,0.282,22.564
-37,178.2,-22.101,0.282,22.383
-37,178.2333333,-21.934,0.2821,22.2161
-37,178.2666667,-21.783,0.2822,22.0652
-37,178.3,-21.647,0.2822,21.9292
-37,178.3333333,-21.527,0.2823,21.8093
-37,178.3666667,-21.429,0.2824,21.7114
-37,178.4,-21.343,0.2824,21.6254
-37,178.4333333,-21.272,0.2825,21.5545
-37,178.4666667,-21.215,0.2825,21.4975
-37,178.5,-21.173,0.2826,21.4556
-37,178.5333333,-21.153,0.2826,21.4356
-37,178.5666667,-21.15,0.2826,21.4326
-37,178.6,-21.165,0.2826,21.4476
-37,178.6333333,-21.197,0.2827,21.4797
-36.96666667,173.4,-30.321,0.3093,30.6303
-36.96666667,173.4333333,-30.368,0.2964,30.6644
-36.96666667,173.4666667,-30.424,0.2964,30.7204
-36.96666667,173.5,-30.492,0.2964,30.7884
-36.96666667,173.5333333,-30.577,0.2964,30.8734
-36.96666667,173.5666667,-30.672,0.2963,30.9683
-36.96666667,173.6,-30.77,0.2963,31.0663
-36.96666667,173.6333333,-30.874,0.2962,31.1702
-36.96666667,173.6666667,-30.978,0.2962,31.2742
-36.96666667,173.7,-31.086,0.2961,31.3821
-36.96666667,173.7333333,-31.204,0.296,31.5
-36.96666667,173.7666667,-31.331,0.2959,31.6269
-36.96666667,173.8,-31.472,0.2958,31.7678
-36.96666667,173.8333333,-31.627,0.2957,31.9227
-36.96666667,173.8666667,-31.803,0.2956,32.0986
-36.96666667,173.9,-31.99,0.2955,32.2855
-36.96666667,173.9333333,-32.184,0.2954,32.4794
-36.96666667,173.9666667,-32.38,0.2953,32.6753
-36.96666667,174,-32.565,0.2952,32.8602
-36.96666667,174.0333333,-32.731,0.295,33.026
-36.96666667,174.0666667,-32.874,0.2949,33.1689
-36.96666667,174.1,-32.995,0.2948,33.2898
-36.96666667,174.1333333,-33.096,0.2946,33.3906
-36.96666667,174.1666667,-33.174,0.2945,33.4685
-36.96666667,174.2,-33.222,0.2944,33.5164
-36.96666667,174.2333333,-33.25,0.2942,33.5442
-36.96666667,174.2666667,-33.258,0.2941,33.5521
-36.96666667,174.3,-33.251,0.294,33.545
-36.96666667,174.3333333,-33.24,0.2938,33.5338
-36.96666667,174.3666667,-33.238,0.2937,33.5317
-36.96666667,174.4,-33.257,0.2936,33.5506
-36.96666667,174.4333333,-33.303,0.2935,33.5965
-36.96666667,174.4666667,-33.386,0.2934,33.6794
-36.96666667,174.5,-33.499,0.2933,33.7923
-36.96666667,174.5333333,-33.592,0.2932,33.8852
-36.96666667,174.5666667,-33.642,0.2931,33.9351
-36.96666667,174.6,-33.688,0.293,33.981
-36.96666667,174.6333333,-33.726,0.293,34.019
-36.96666667,174.6666667,-33.769,0.2929,34.0619
-36.96666667,174.7,-33.819,0.2929,34.1119
-36.96666667,174.7333333,-33.873,0.293,34.166
-36.96666667,174.7666667,-33.926,0.293,34.219
-36.96666667,174.8,-33.981,0.2931,34.2741
-36.96666667,174.8333333,-34.036,0.2932,34.3292
-36.96666667,174.8666667,-34.091,0.2933,34.3843
-36.96666667,174.9,-34.154,0.2935,34.4475
-36.96666667,174.9333333,-34.214,0.2937,34.5077
-36.96666667,174.9666667,-34.264,0.294,34.558
-36.96666667,175,-34.321,0.2944,34.6154
-36.96666667,175.0333333,-34.373,0.2947,34.6677
-36.96666667,175.0666667,-34.401,0.2952,34.6962
-36.96666667,175.1,-34.452,0.2957,34.7477
-36.96666667,175.1333333,-34.49,0.2964,34.7864
-36.96666667,175.1666667,-34.522,0.297,34.819
-36.96666667,175.2,-34.528,0.2978,34.8258
-36.96666667,175.2333333,-34.482,0.2987,34.7807
-36.96666667,175.2666667,-34.444,0.2995,34.7435
-36.96666667,175.3,-34.399,0.3004,34.6994
-36.96666667,175.3333333,-34.379,0.3012,34.6802
-36.96666667,175.3666667,-34.382,0.3018,34.6838
-36.96666667,175.4,-34.402,0.3023,34.7043
-36.96666667,175.4333333,-34.451,0.3024,34.7534
-36.96666667,175.4666667,-34.518,0.3022,34.8202
-36.96666667,175.5,-34.606,0.3016,34.9076
-36.96666667,175.5333333,-34.697,0.3007,34.9977
-36.96666667,175.5666667,-34.78,0.2996,35.0796
-36.96666667,175.6,-34.777,0.2981,35.0751
-36.96666667,175.6333333,-34.723,0.2965,35.0195
-36.96666667,175.6666667,-34.678,0.2949,34.9729
-36.96666667,175.7,-34.595,0.2931,34.8881
-36.96666667,175.7333333,-34.545,0.2914,34.8364
-36.96666667,175.7666667,-34.469,0.2897,34.7587
-36.96666667,175.8,-34.383,0.2881,34.6711
-36.96666667,175.8333333,-34.279,0.2865,34.5655
-36.96666667,175.8666667,-34.159,0.285,34.444
-36.96666667,175.9,-34.054,0.2836,34.3376
-36.96666667,175.9333333,-33.961,0.2822,34.2432
-36.96666667,175.9666667,-33.883,0.281,34.164
-36.96666667,176,-33.826,0.2799,34.1059
-36.96666667,176.0333333,-33.791,0.2788,34.0698
-36.96666667,176.0666667,-33.758,0.2779,34.0359
-36.96666667,176.1,-33.718,0.277,33.995
-36.96666667,176.1333333,-33.659,0.2762,33.9352
-36.96666667,176.1666667,-33.577,0.2756,33.8526
-36.96666667,176.2,-33.473,0.275,33.748
-36.96666667,176.2333333,-33.357,0.2745,33.6315
-36.96666667,176.2666667,-33.24,0.2741,33.5141
-36.96666667,176.3,-33.122,0.2737,33.3957
-36.96666667,176.3333333,-33,0.2734,33.2734
-36.96666667,176.3666667,-32.877,0.2732,33.1502
-36.96666667,176.4,-32.76,0.2731,33.0331
-36.96666667,176.4333333,-32.65,0.273,32.923
-36.96666667,176.4666667,-32.545,0.273,32.818
-36.96666667,176.5,-32.448,0.273,32.721
-36.96666667,176.5333333,-32.354,0.2731,32.6271
-36.96666667,176.5666667,-32.258,0.2732,32.5312
-36.96666667,176.6,-32.163,0.2733,32.4363
-36.96666667,176.6333333,-32.07,0.2735,32.3435
-36.96666667,176.6666667,-31.982,0.2737,32.2557
-36.96666667,176.7,-31.9,0.2739,32.1739
-36.96666667,176.7333333,-31.819,0.2741,32.0931
-36.96666667,176.7666667,-31.733,0.2743,32.0073
-36.96666667,176.8,-31.643,0.2746,31.9176
-36.96666667,176.8333333,-31.534,0.2748,31.8088
-36.96666667,176.8666667,-31.398,0.2751,31.6731
-36.96666667,176.9,-31.24,0.2753,31.5153
-36.96666667,176.9333333,-31.067,0.2756,31.3426
-36.96666667,176.9666667,-30.886,0.2759,31.1619
-36.96666667,177,-30.697,0.2761,30.9731
-36.96666667,177.0333333,-30.497,0.2764,30.7734
-36.96666667,177.0666667,-30.29,0.2766,30.5666
-36.96666667,177.1,-30.081,0.2769,30.3579
-36.96666667,177.1333333,-29.875,0.2771,30.1521
-36.96666667,177.1666667,-29.688,0.2773,29.9653
-36.96666667,177.2,-29.527,0.2776,29.8046
-36.96666667,177.2333333,-29.384,0.2778,29.6618
-36.96666667,177.2666667,-29.244,0.278,29.522
-36.96666667,177.3,-29.093,0.2782,29.3712
-36.96666667,177.3333333,-28.917,0.2784,29.1954
-36.96666667,177.3666667,-28.688,0.2786,28.9666
-36.96666667,177.4,-28.426,0.2788,28.7048
-36.96666667,177.4333333,-28.145,0.279,28.424
-36.96666667,177.4666667,-27.851,0.2792,28.1302
-36.96666667,177.5,-27.555,0.2793,27.8343
-36.96666667,177.5333333,-27.259,0.2795,27.5385
-36.96666667,177.5666667,-26.968,0.2797,27.2477
-36.96666667,177.6,-26.68,0.2798,26.9598
-36.96666667,177.6333333,-26.399,0.28,26.679
-36.96666667,177.6666667,-26.128,0.2801,26.4081
-36.96666667,177.7,-25.867,0.2803,26.1473
-36.96666667,177.7333333,-25.609,0.2804,25.8894
-36.96666667,177.7666667,-25.354,0.2806,25.6346
-36.96666667,177.8,-25.097,0.2807,25.3777
-36.96666667,177.8333333,-24.845,0.2808,25.1258
-36.96666667,177.8666667,-24.596,0.281,24.877
-36.96666667,177.9,-24.352,0.2811,24.6331
-36.96666667,177.9333333,-24.109,0.2812,24.3902
-36.96666667,177.9666667,-23.868,0.2813,24.1493
-36.96666667,178,-23.632,0.2814,23.9134
-36.96666667,178.0333333,-23.401,0.2815,23.6825
-36.96666667,178.0666667,-23.175,0.2816,23.4566
-36.96666667,178.1,-22.959,0.2817,23.2407
-36.96666667,178.1333333,-22.754,0.2818,23.0358
-36.96666667,178.1666667,-22.557,0.2819,22.8389
-36.96666667,178.2,-22.376,0.282,22.658
-36.96666667,178.2333333,-22.208,0.2821,22.4901
-36.96666667,178.2666667,-22.055,0.2821,22.3371
-36.96666667,178.3,-21.917,0.2822,22.1992
-36.96666667,178.3333333,-21.795,0.2823,22.0773
-36.96666667,178.3666667,-21.692,0.2823,21.9743
-36.96666667,178.4,-21.604,0.2824,21.8864
-36.96666667,178.4333333,-21.528,0.2824,21.8104
-36.96666667,178.4666667,-21.468,0.2824,21.7504
-36.96666667,178.5,-21.423,0.3093,21.7323
-36.96666667,178.5333333,-21.398,0.3093,21.7073
-36.96666667,178.5666667,-21.39,0.3093,21.6993
-36.96666667,178.6,-21.401,0.3093,21.7103
-36.96666667,178.6333333,-21.425,0.3093,21.7343
-36.93333333,173.4,-30.453,0.3093,30.7623
-36.93333333,173.4333333,-30.503,0.2964,30.7994
-36.93333333,173.4666667,-30.565,0.2964,30.8614
-36.93333333,173.5,-30.636,0.2964,30.9324
-36.93333333,173.5333333,-30.724,0.2963,31.0203
-36.93333333,173.5666667,-30.818,0.2963,31.1143
-36.93333333,173.6,-30.919,0.2962,31.2152
-36.93333333,173.6333333,-31.02,0.2962,31.3162
-36.93333333,173.6666667,-31.123,0.2961,31.4191
-36.93333333,173.7,-31.231,0.296,31.527
-36.93333333,173.7333333,-31.346,0.2959,31.6419
-36.93333333,173.7666667,-31.473,0.2958,31.7688
-36.93333333,173.8,-31.614,0.2957,31.9097
-36.93333333,173.8333333,-31.771,0.2956,32.0666
-36.93333333,173.8666667,-31.95,0.2955,32.2455
-36.93333333,173.9,-32.143,0.2954,32.4384
-36.93333333,173.9333333,-32.342,0.2953,32.6373
-36.93333333,173.9666667,-32.538,0.2952,32.8332
-36.93333333,174,-32.726,0.2951,33.0211
-36.93333333,174.0333333,-32.891,0.295,33.186
-36.93333333,174.0666667,-33.031,0.2949,33.3259
-36.93333333,174.1,-33.148,0.2947,33.4427
-36.93333333,174.1333333,-33.243,0.2946,33.5376
-36.93333333,174.1666667,-33.31,0.2945,33.6045
-36.93333333,174.2,-33.349,0.2944,33.6434
-36.93333333,174.2333333,-33.367,0.2943,33.6613
-36.93333333,174.2666667,-33.367,0.2941,33.6611
-36.93333333,174.3,-33.358,0.294,33.652
-36.93333333,174.3333333,-33.351,0.2939,33.6449
-36.93333333,174.3666667,-33.356,0.2938,33.6498
-36.93333333,174.4,-33.383,0.2937,33.6767
-36.93333333,174.4333333,-33.437,0.2936,33.7306
-36.93333333,174.4666667,-33.533,0.2935,33.8265
-36.93333333,174.5,-33.641,0.2934,33.9344
-36.93333333,174.5333333,-33.739,0.2933,34.0323
-36.93333333,174.5666667,-33.797,0.2932,34.0902
-36.93333333,174.6,-33.822,0.2932,34.1152
-36.93333333,174.6333333,-33.873,0.2931,34.1661
-36.93333333,174.6666667,-33.922,0.2931,34.2151
-36.93333333,174.7,-33.978,0.2931,34.2711
-36.93333333,174.7333333,-34.042,0.2931,34.3351
-36.93333333,174.7666667,-34.092,0.2932,34.3852
-36.93333333,174.8,-34.143,0.2933,34.4363
-36.93333333,174.8333333,-34.187,0.2934,34.4804
-36.93333333,174.8666667,-34.232,0.2935,34.5255
-36.93333333,174.9,-34.271,0.2937,34.5647
-36.93333333,174.9333333,-34.323,0.2939,34.6169
-36.93333333,174.9666667,-34.365,0.2942,34.6592
-36.93333333,175,-34.417,0.2945,34.7115
-36.93333333,175.0333333,-34.466,0.2948,34.7608
-36.93333333,175.0666667,-34.492,0.2952,34.7872
-36.93333333,175.1,-34.517,0.2957,34.8127
-36.93333333,175.1333333,-34.55,0.2962,34.8462
-36.93333333,175.1666667,-34.565,0.2968,34.8618
-36.93333333,175.2,-34.566,0.2975,34.8635
-36.93333333,175.2333333,-34.543,0.2981,34.8411
-36.93333333,175.2666667,-34.525,0.2988,34.8238
-36.93333333,175.3,-34.502,0.2995,34.8015
-36.93333333,175.3333333,-34.49,0.3,34.79
-36.93333333,175.3666667,-34.499,0.3005,34.7995
-36.93333333,175.4,-34.538,0.3007,34.8387
-36.93333333,175.4333333,-34.593,0.3008,34.8938
-36.93333333,175.4666667,-34.67,0.3005,34.9705
-36.93333333,175.5,-34.754,0.3,35.054
-36.93333333,175.5333333,-34.827,0.2992,35.1262
-36.93333333,175.5666667,-34.872,0.2982,35.1702
-36.93333333,175.6,-34.869,0.297,35.166
-36.93333333,175.6333333,-34.792,0.2956,35.0876
-36.93333333,175.6666667,-34.696,0.2942,34.9902
-36.93333333,175.7,-34.621,0.2926,34.9136
-36.93333333,175.7333333,-34.574,0.2911,34.8651
-36.93333333,175.7666667,-34.517,0.2896,34.8066
-36.93333333,175.8,-34.438,0.2881,34.7261
-36.93333333,175.8333333,-34.374,0.2867,34.6607
-36.93333333,175.8666667,-34.255,0.2853,34.5403
-36.93333333,175.9,-34.161,0.284,34.445
-36.93333333,175.9333333,-34.08,0.2827,34.3627
-36.93333333,175.9666667,-34.007,0.2816,34.2886
-36.93333333,176,-33.953,0.2805,34.2335
-36.93333333,176.0333333,-33.916,0.2795,34.1955
-36.93333333,176.0666667,-33.88,0.2786,34.1586
-36.93333333,176.1,-33.834,0.2778,34.1118
-36.93333333,176.1333333,-33.771,0.277,34.048
-36.93333333,176.1666667,-33.69,0.2764,33.9664
-36.93333333,176.2,-33.588,0.2758,33.8638
-36.93333333,176.2333333,-33.485,0.2753,33.7603
-36.93333333,176.2666667,-33.369,0.2748,33.6438
-36.93333333,176.3,-33.252,0.2745,33.5265
-36.93333333,176.3333333,-33.129,0.2742,33.4032
-36.93333333,176.3666667,-32.999,0.274,33.273
-36.93333333,176.4,-32.867,0.2738,33.1408
-36.93333333,176.4333333,-32.749,0.2737,33.0227
-36.93333333,176.4666667,-32.642,0.2737,32.9157
-36.93333333,176.5,-32.547,0.2736,32.8206
-36.93333333,176.5333333,-32.461,0.2737,32.7347
-36.93333333,176.5666667,-32.373,0.2737,32.6467
-36.93333333,176.6,-32.285,0.2738,32.5588
-36.93333333,176.6333333,-32.198,0.274,32.472
-36.93333333,176.6666667,-32.111,0.2741,32.3851
-36.93333333,176.7,-32.029,0.2743,32.3033
-36.93333333,176.7333333,-31.95,0.2745,32.2245
-36.93333333,176.7666667,-31.869,0.2746,32.1436
-36.93333333,176.8,-31.779,0.2749,32.0539
-36.93333333,176.8333333,-31.675,0.2751,31.9501
-36.93333333,176.8666667,-31.545,0.2753,31.8203
-36.93333333,176.9,-31.393,0.2755,31.6685
-36.93333333,176.9333333,-31.229,0.2758,31.5048
-36.93333333,176.9666667,-31.058,0.276,31.334
-36.93333333,177,-30.875,0.2762,31.1512
-36.93333333,177.0333333,-30.675,0.2764,30.9514
-36.93333333,177.0666667,-30.465,0.2767,30.7417
-36.93333333,177.1,-30.25,0.2769,30.5269
-36.93333333,177.1333333,-30.043,0.2771,30.3201
-36.93333333,177.1666667,-29.848,0.2773,30.1253
-36.93333333,177.2,-29.681,0.2776,29.9586
-36.93333333,177.2333333,-29.531,0.2778,29.8088
-36.93333333,177.2666667,-29.39,0.278,29.668
-36.93333333,177.3,-29.241,0.2782,29.5192
-36.93333333,177.3333333,-29.067,0.2784,29.3454
-36.93333333,177.3666667,-28.853,0.2786,29.1316
-36.93333333,177.4,-28.608,0.2787,28.8867
-36.93333333,177.4333333,-28.337,0.2789,28.6159
-36.93333333,177.4666667,-28.051,0.2791,28.3301
-36.93333333,177.5,-27.767,0.2793,28.0463
-36.93333333,177.5333333,-27.481,0.2794,27.7604
-36.93333333,177.5666667,-27.194,0.2796,27.4736
-36.93333333,177.6,-26.91,0.2797,27.1897
-36.93333333,177.6333333,-26.632,0.2799,26.9119
-36.93333333,177.6666667,-26.364,0.28,26.644
-36.93333333,177.7,-26.107,0.2802,26.3872
-36.93333333,177.7333333,-25.853,0.2803,26.1333
-36.93333333,177.7666667,-25.607,0.2805,25.8875
-36.93333333,177.8,-25.357,0.2806,25.6376
-36.93333333,177.8333333,-25.112,0.2808,25.3928
-36.93333333,177.8666667,-24.869,0.2809,25.1499
-36.93333333,177.9,-24.627,0.281,24.908
-36.93333333,177.9333333,-24.39,0.2812,24.6712
-36.93333333,177.9666667,-24.151,0.2813,24.4323
-36.93333333,178,-23.916,0.2814,24.1974
-36.93333333,178.0333333,-23.686,0.2815,23.9675
-36.93333333,178.0666667,-23.462,0.2816,23.7436
-36.93333333,178.1,-23.248,0.2817,23.5297
-36.93333333,178.1333333,-23.041,0.2818,23.3228
-36.93333333,178.1666667,-22.845,0.2819,23.1269
-36.93333333,178.2,-22.664,0.282,22.946
-36.93333333,178.2333333,-22.495,0.282,22.777
-36.93333333,178.2666667,-22.341,0.2821,22.6231
-36.93333333,178.3,-22.202,0.2822,22.4842
-36.93333333,178.3333333,-22.078,0.2822,22.3602
-36.93333333,178.3666667,-21.972,0.2823,22.2543
-36.93333333,178.4,-21.878,0.2824,22.1604
-36.93333333,178.4333333,-21.801,0.2824,22.0834
-36.93333333,178.4666667,-21.734,0.2824,22.0164
-36.93333333,178.5,-21.684,0.3093,21.9933
-36.93333333,178.5333333,-21.656,0.3093,21.9653
-36.93333333,178.5666667,-21.644,0.3093,21.9533
-36.93333333,178.6,-21.645,0.3093,21.9543
-36.93333333,178.6333333,-21.665,0.3093,21.9743
-36.9,173.4,-30.587,0.3093,30.8963
-36.9,173.4333333,-30.646,0.2963,30.9423
-36.9,173.4666667,-30.716,0.2963,31.0123
-36.9,173.5,-30.791,0.2963,31.0873
-36.9,173.5333333,-30.878,0.2963,31.1743
-36.9,173.5666667,-30.974,0.2962,31.2702
-36.9,173.6,-31.069,0.2962,31.3652
-36.9,173.6333333,-31.169,0.2961,31.4651
-36.9,173.6666667,-31.269,0.296,31.565
-36.9,173.7,-31.373,0.2959,31.6689
-36.9,173.7333333,-31.486,0.2958,31.7818
-36.9,173.7666667,-31.612,0.2957,31.9077
-36.9,173.8,-31.75,0.2956,32.0456
-36.9,173.8333333,-31.906,0.2955,32.2015
-36.9,173.8666667,-32.084,0.2954,32.3794
-36.9,173.9,-32.28,0.2954,32.5754
-36.9,173.9333333,-32.478,0.2953,32.7733
-36.9,173.9666667,-32.673,0.2952,32.9682
-36.9,174,-32.857,0.295,33.152
-36.9,174.0333333,-33.019,0.2949,33.3139
-36.9,174.0666667,-33.152,0.2948,33.4468
-36.9,174.1,-33.267,0.2947,33.5617
-36.9,174.1333333,-33.35,0.2946,33.6446
-36.9,174.1666667,-33.409,0.2945,33.7035
-36.9,174.2,-33.442,0.2944,33.7364
-36.9,174.2333333,-33.456,0.2943,33.7503
-36.9,174.2666667,-33.457,0.2941,33.7511
-36.9,174.3,-33.454,0.294,33.748
-36.9,174.3333333,-33.454,0.2939,33.7479
-36.9,174.3666667,-33.468,0.2938,33.7618
-36.9,174.4,-33.505,0.2937,33.7987
-36.9,174.4333333,-33.564,0.2936,33.8576
-36.9,174.4666667,-33.659,0.2935,33.9525
-36.9,174.5,-33.758,0.2935,34.0515
-36.9,174.5333333,-33.835,0.2934,34.1284
-36.9,174.5666667,-33.88,0.2933,34.1733
-36.9,174.6,-33.935,0.2933,34.2283
-36.9,174.6333333,-33.99,0.2933,34.2833
-36.9,174.6666667,-34.057,0.2932,34.3502
-36.9,174.7,-34.133,0.2933,34.4263
-36.9,174.7333333,-34.202,0.2933,34.4953
-36.9,174.7666667,-34.267,0.2933,34.5603
