Lat,Long,Geoid2016,NPR62,NPR62_NZVD2016
-38.56666667,175.3333333,-28.772,0.2144,28.9864
-38.56666667,175.3666667,-28.807,0.2143,29.0213
-38.56666667,175.4,-28.818,0.2141,29.0321
-38.56666667,175.4333333,-28.858,0.2139,29.0719
-38.56666667,175.4666667,-28.916,0.2137,29.1297
-38.56666667,175.5,-28.984,0.2134,29.1974
-38.56666667,175.5333333,-29.002,0.2132,29.2152
-38.56666667,175.5666667,-29.037,0.2129,29.2499
-38.56666667,175.6,-29.059,0.2126,29.2716
-38.56666667,175.6333333,-29.028,0.2123,29.2403
-38.56666667,175.6666667,-28.872,0.212,29.084
-38.56666667,175.7,-28.681,0.2116,28.8926
-38.56666667,175.7333333,-28.487,0.2113,28.6983
-38.56666667,175.7666667,-28.311,0.2109,28.5219
-38.56666667,175.8,-28.154,0.2105,28.3645
-38.56666667,175.8333333,-28.027,0.21,28.237
-38.56666667,175.8666667,-27.939,0.2096,28.1486
-38.56666667,175.9,-27.835,0.2091,28.0441
-38.56666667,175.9333333,-27.729,0.2087,27.9377
-38.56666667,175.9666667,-27.647,0.2082,27.8552
-38.56666667,176,-27.562,0.2076,27.7696
-38.56666667,176.0333333,-27.493,0.2071,27.7001
-38.56666667,176.0666667,-27.437,0.2066,27.6436
-38.56666667,176.1,-27.365,0.206,27.571
-38.56666667,176.1333333,-27.283,0.2054,27.4884
-38.56666667,176.1666667,-27.201,0.2048,27.4058
-38.56666667,176.2,-27.129,0.2042,27.3332
-38.56666667,176.2333333,-27.061,0.2036,27.2646
-38.56666667,176.2666667,-27.024,0.203,27.227
-38.56666667,176.3,-27.011,0.2023,27.2133
-38.56666667,176.3333333,-27.017,0.2017,27.2187
-38.56666667,176.3666667,-27.03,0.201,27.231
-38.56666667,176.4,-27.013,0.2004,27.2134
-38.56666667,176.4333333,-26.965,0.1997,27.1647
-38.56666667,176.4666667,-26.869,0.199,27.068
-38.56666667,176.5,-26.736,0.1984,26.9344
-38.56666667,176.5333333,-26.591,0.1977,26.7887
-38.56666667,176.5666667,-26.448,0.197,26.645
-38.56666667,176.6,-26.304,0.1964,26.5004
-38.56666667,176.6333333,-26.167,0.1957,26.3627
-38.56666667,176.6666667,-26.064,0.1951,26.2591
-38.56666667,176.7,-25.926,0.1945,26.1205
-38.56666667,176.7333333,-25.829,0.1939,26.0229
-38.56666667,176.7666667,-25.716,0.1934,25.9094
-38.56666667,176.8,-25.652,0.1929,25.8449
-38.56666667,176.8333333,-25.599,0.1924,25.7914
-38.56666667,176.8666667,-25.506,0.192,25.698
-38.56666667,176.9,-25.368,0.1917,25.5597
-38.56666667,176.9333333,-25.219,0.1914,25.4104
-38.56666667,176.9666667,-25.029,0.1912,25.2202
-38.56666667,177,-24.933,0.1911,25.1241
-38.56666667,177.0333333,-24.861,0.191,25.052
-38.56666667,177.0666667,-24.747,0.191,24.938
-38.56666667,177.1,-24.619,0.1911,24.8101
-38.56666667,177.1333333,-24.587,0.1912,24.7782
-38.56666667,177.1666667,-24.463,0.1914,24.6544
-38.56666667,177.2,-24.32,0.1916,24.5116
-38.56666667,177.2333333,-24.146,0.1918,24.3378
-38.56666667,177.2666667,-23.999,0.192,24.191
-38.56666667,177.3,-23.839,0.1922,24.0312
-38.56666667,177.3333333,-23.66,0.1924,23.8524
-38.56666667,177.3666667,-23.48,0.1926,23.6726
-38.56666667,177.4,-23.358,0.1928,23.5508
-38.56666667,177.4333333,-23.205,0.1929,23.3979
-38.56666667,177.4666667,-23.086,0.1929,23.2789
-38.56666667,177.5,-22.973,0.1929,23.1659
-38.56666667,177.5333333,-22.831,0.1929,23.0239
-38.56666667,177.5666667,-22.7,0.1928,22.8928
-38.56666667,177.6,-22.553,0.1927,22.7457
-38.56666667,177.6333333,-22.478,0.1925,22.6705
-38.56666667,177.6666667,-22.406,0.1924,22.5984
-38.56666667,177.7,-22.342,0.1923,22.5343
-38.56666667,177.7333333,-22.281,0.1921,22.4731
-38.56666667,177.7666667,-22.231,0.1921,22.4231
-38.56666667,177.8,-22.18,0.192,22.372
-38.56666667,177.8333333,-22.132,0.192,22.324
-38.56666667,177.8666667,-22.091,0.1921,22.2831
-38.56666667,177.9,-22.066,0.1922,22.2582
-38.56666667,177.9333333,-22.073,0.1924,22.2654
-38.56666667,177.9666667,-22.113,0.1926,22.3056
-38.56666667,178,-22.158,0.1928,22.3508
-38.56666667,178.0333333,-22.19,0.1931,22.3831
-38.56666667,178.0666667,-22.244,0.1933,22.4373
-38.56666667,178.1,-22.303,0.1936,22.4966
-38.56666667,178.1333333,-22.327,0.1939,22.5209
-38.56666667,178.1666667,-22.327,0.1942,22.5212
-38.56666667,178.2,-22.338,0.1944,22.5324
-38.56666667,178.2333333,-22.35,0.1947,22.5447
-38.56666667,178.2666667,-22.37,0.195,22.565
-38.56666667,178.3,-22.39,0.1953,22.5853
-38.56666667,178.3333333,-22.416,0.1955,22.6115
-38.56666667,178.3666667,-22.442,0.1957,22.6377
-38.56666667,178.4,-22.461,0.196,22.657
-38.56666667,178.4333333,-22.48,0.1962,22.6762
-38.56666667,178.4666667,-22.494,0.1964,22.6904
-38.56666667,178.5,-22.511,0.1966,22.7076
-38.56666667,178.5333333,-22.525,0.1968,22.7218
-38.56666667,178.5666667,-22.525,0.197,22.722
-38.56666667,178.6,-22.512,0.1971,22.7091
-38.56666667,178.6333333,-22.479,0.1973,22.6763
-38.56666667,178.6666667,-22.421,0.1974,22.6184
-38.56666667,178.7,-22.351,0.1976,22.5486
-38.56666667,178.7333333,-22.283,0.1977,22.4807
-38.56666667,178.7666667,-22.208,0.1978,22.4058
-38.56666667,178.8,-22.111,0.1979,22.3089
-38.56666667,178.8333333,-21.982,0.198,22.18
-38.56666667,178.8666667,-21.801,0.1981,21.9991
-38.56666667,178.9,-21.589,0.1982,21.7872
-38.56666667,178.9333333,-21.36,0.1982,21.5582
-38.56666667,178.9666667,-21.139,0.1983,21.3373
-38.56666667,179,-20.942,0.1984,21.1404
-38.56666667,179.0333333,-20.785,0.1984,20.9834
-38.56666667,179.0666667,-20.665,0.1985,20.8635
-38.56666667,179.1,-20.561,0.1985,20.7595
-38.56666667,179.1333333,-20.49,0.1985,20.6885
-38.56666667,179.1666667,-20.432,0.1986,20.6306
-38.56666667,179.2,-20.397,0.1986,20.5956
-38.56666667,179.2333333,-20.381,0.1986,20.5796
-38.56666667,179.2666667,-20.377,0.1986,20.5756
-38.53333333,174.4,-26.555,0.2026,26.7576
-38.53333333,174.4333333,-26.658,0.2026,26.8606
-38.53333333,174.4666667,-26.769,0.2026,26.9716
-38.53333333,174.5,-26.885,0.2026,27.0876
-38.53333333,174.5333333,-27.01,0.2026,27.2126
-38.53333333,174.5666667,-27.148,0.2026,27.3506
-38.53333333,174.6,-27.301,0.2026,27.5036
-38.53333333,174.6333333,-27.471,0.2026,27.6736
-38.53333333,174.6666667,-27.658,0.2026,27.8606
-38.53333333,174.7,-27.828,0.2026,28.0306
-38.53333333,174.7333333,-27.978,0.2026,28.1806
-38.53333333,174.7666667,-28.099,0.2026,28.3016
-38.53333333,174.8,-28.114,0.2026,28.3166
-38.53333333,174.8333333,-28.135,0.2026,28.3376
-38.53333333,174.8666667,-28.142,0.2026,28.3446
-38.53333333,174.9,-28.181,0.2026,28.3836
-38.53333333,174.9333333,-28.232,0.2026,28.4346
-38.53333333,174.9666667,-28.29,0.2026,28.4926
-38.53333333,175,-28.352,0.2026,28.5546
-38.53333333,175.0333333,-28.421,0.2026,28.6236
-38.53333333,175.0666667,-28.498,0.2026,28.7006
-38.53333333,175.1,-28.567,0.2147,28.7817
-38.53333333,175.1333333,-28.651,0.2147,28.8657
-38.53333333,175.1666667,-28.739,0.2146,28.9536
-38.53333333,175.2,-28.814,0.2146,29.0286
-38.53333333,175.2333333,-28.867,0.2145,29.0815
-38.53333333,175.2666667,-28.922,0.2144,29.1364
-38.53333333,175.3,-28.951,0.2143,29.1653
-38.53333333,175.3333333,-28.979,0.2141,29.1931
-38.53333333,175.3666667,-29.017,0.214,29.231
-38.53333333,175.4,-29.078,0.2138,29.2918
-38.53333333,175.4333333,-29.089,0.2136,29.3026
-38.53333333,175.4666667,-29.12,0.2134,29.3334
-38.53333333,175.5,-29.157,0.2132,29.3702
-38.53333333,175.5333333,-29.169,0.2129,29.3819
-38.53333333,175.5666667,-29.182,0.2126,29.3946
-38.53333333,175.6,-29.182,0.2123,29.3943
-38.53333333,175.6333333,-29.144,0.212,29.356
-38.53333333,175.6666667,-29.018,0.2117,29.2297
-38.53333333,175.7,-28.839,0.2114,29.0504
-38.53333333,175.7333333,-28.639,0.211,28.85
-38.53333333,175.7666667,-28.453,0.2106,28.6636
-38.53333333,175.8,-28.309,0.2102,28.5192
-38.53333333,175.8333333,-28.186,0.2098,28.3958
-38.53333333,175.8666667,-28.103,0.2094,28.3124
-38.53333333,175.9,-28.003,0.2089,28.2119
-38.53333333,175.9333333,-27.896,0.2084,28.1044
-38.53333333,175.9666667,-27.81,0.2079,28.0179
-38.53333333,176,-27.74,0.2074,27.9474
-38.53333333,176.0333333,-27.688,0.2069,27.8949
-38.53333333,176.0666667,-27.629,0.2064,27.8354
-38.53333333,176.1,-27.556,0.2058,27.7618
-38.53333333,176.1333333,-27.475,0.2053,27.6803
-38.53333333,176.1666667,-27.38,0.2047,27.5847
-38.53333333,176.2,-27.281,0.2041,27.4851
-38.53333333,176.2333333,-27.209,0.2035,27.4125
-38.53333333,176.2666667,-27.159,0.2029,27.3619
-38.53333333,176.3,-27.117,0.2023,27.3193
-38.53333333,176.3333333,-27.111,0.2017,27.3127
-38.53333333,176.3666667,-27.114,0.201,27.315
-38.53333333,176.4,-27.117,0.2004,27.3174
-38.53333333,176.4333333,-27.086,0.1998,27.2858
-38.53333333,176.4666667,-27.02,0.1991,27.2191
-38.53333333,176.5,-26.916,0.1985,27.1145
-38.53333333,176.5333333,-26.781,0.1978,26.9788
-38.53333333,176.5666667,-26.636,0.1972,26.8332
-38.53333333,176.6,-26.49,0.1966,26.6866
-38.53333333,176.6333333,-26.341,0.196,26.537
-38.53333333,176.6666667,-26.197,0.1954,26.3924
-38.53333333,176.7,-26.088,0.1948,26.2828
-38.53333333,176.7333333,-25.978,0.1943,26.1723
-38.53333333,176.7666667,-25.929,0.1938,26.1228
-38.53333333,176.8,-25.846,0.1933,26.0393
-38.53333333,176.8333333,-25.792,0.1929,25.9849
-38.53333333,176.8666667,-25.662,0.1925,25.8545
-38.53333333,176.9,-25.531,0.1922,25.7232
-38.53333333,176.9333333,-25.386,0.1919,25.5779
-38.53333333,176.9666667,-25.236,0.1917,25.4277
-38.53333333,177,-25.091,0.1916,25.2826
-38.53333333,177.0333333,-25.026,0.1915,25.2175
-38.53333333,177.0666667,-24.93,0.1915,25.1215
-38.53333333,177.1,-24.783,0.1915,24.9745
-38.53333333,177.1333333,-24.709,0.1916,24.9006
-38.53333333,177.1666667,-24.619,0.1917,24.8107
-38.53333333,177.2,-24.593,0.1918,24.7848
-38.53333333,177.2333333,-24.452,0.192,24.644
-38.53333333,177.2666667,-24.259,0.1922,24.4512
-38.53333333,177.3,-24.085,0.1923,24.2773
-38.53333333,177.3333333,-23.905,0.1925,24.0975
-38.53333333,177.3666667,-23.755,0.1926,23.9476
-38.53333333,177.4,-23.602,0.1928,23.7948
-38.53333333,177.4333333,-23.441,0.1928,23.6338
-38.53333333,177.4666667,-23.319,0.1929,23.5119
-38.53333333,177.5,-23.167,0.1929,23.3599
-38.53333333,177.5333333,-23.002,0.1929,23.1949
-38.53333333,177.5666667,-22.861,0.1928,23.0538
-38.53333333,177.6,-22.707,0.1927,22.8997
-38.53333333,177.6333333,-22.599,0.1926,22.7916
-38.53333333,177.6666667,-22.482,0.1925,22.6745
-38.53333333,177.7,-22.404,0.1924,22.5964
-38.53333333,177.7333333,-22.325,0.1924,22.5174
-38.53333333,177.7666667,-22.271,0.1923,22.4633
-38.53333333,177.8,-22.223,0.1923,22.4153
-38.53333333,177.8333333,-22.175,0.1923,22.3673
-38.53333333,177.8666667,-22.132,0.1924,22.3244
-38.53333333,177.9,-22.106,0.1925,22.2985
-38.53333333,177.9333333,-22.11,0.1926,22.3026
-38.53333333,177.9666667,-22.142,0.1928,22.3348
-38.53333333,178,-22.185,0.193,22.378
-38.53333333,178.0333333,-22.216,0.1932,22.4092
-38.53333333,178.0666667,-22.274,0.1935,22.4675
-38.53333333,178.1,-22.305,0.1937,22.4987
-38.53333333,178.1333333,-22.336,0.194,22.53
-38.53333333,178.1666667,-22.346,0.1942,22.5402
-38.53333333,178.2,-22.349,0.1945,22.5435
-38.53333333,178.2333333,-22.362,0.1947,22.5567
-38.53333333,178.2666667,-22.379,0.195,22.574
-38.53333333,178.3,-22.388,0.1952,22.5832
-38.53333333,178.3333333,-22.406,0.1955,22.6015
-38.53333333,178.3666667,-22.427,0.1957,22.6227
-38.53333333,178.4,-22.442,0.1959,22.6379
-38.53333333,178.4333333,-22.457,0.1961,22.6531
-38.53333333,178.4666667,-22.469,0.1963,22.6653
-38.53333333,178.5,-22.486,0.1965,22.6825
-38.53333333,178.5333333,-22.501,0.1967,22.6977
-38.53333333,178.5666667,-22.509,0.1969,22.7059
-38.53333333,178.6,-22.503,0.197,22.7
-38.53333333,178.6333333,-22.473,0.1972,22.6702
-38.53333333,178.6666667,-22.422,0.1973,22.6193
-38.53333333,178.7,-22.359,0.1974,22.5564
-38.53333333,178.7333333,-22.292,0.1976,22.4896
-38.53333333,178.7666667,-22.227,0.1977,22.4247
-38.53333333,178.8,-22.153,0.1978,22.3508
-38.53333333,178.8333333,-22.043,0.1979,22.2409
-38.53333333,178.8666667,-21.875,0.198,22.073
-38.53333333,178.9,-21.674,0.1981,21.8721
-38.53333333,178.9333333,-21.452,0.1981,21.6501
-38.53333333,178.9666667,-21.229,0.1982,21.4272
-38.53333333,179,-21.023,0.1982,21.2212
-38.53333333,179.0333333,-20.856,0.1983,21.0543
-38.53333333,179.0666667,-20.72,0.1983,20.9183
-38.53333333,179.1,-20.61,0.1984,20.8084
-38.53333333,179.1333333,-20.525,0.1984,20.7234
-38.53333333,179.1666667,-20.46,0.1984,20.6584
-38.53333333,179.2,-20.418,0.1985,20.6165
-38.53333333,179.2333333,-20.396,0.1985,20.5945
-38.53333333,179.2666667,-20.392,0.1985,20.5905
-38.5,174.4,-26.759,0.2026,26.9616
-38.5,174.4333333,-26.861,0.2026,27.0636
-38.5,174.4666667,-26.968,0.2026,27.1706
-38.5,174.5,-27.081,0.2026,27.2836
-38.5,174.5333333,-27.204,0.2026,27.4066
-38.5,174.5666667,-27.339,0.2026,27.5416
-38.5,174.6,-27.491,0.2026,27.6936
-38.5,174.6333333,-27.662,0.2026,27.8646
-38.5,174.6666667,-27.854,0.2026,28.0566
-38.5,174.7,-28.024,0.2026,28.2266
-38.5,174.7333333,-28.193,0.2026,28.3956
-38.5,174.7666667,-28.322,0.2026,28.5246
-38.5,174.8,-28.336,0.2026,28.5386
-38.5,174.8333333,-28.379,0.2026,28.5816
-38.5,174.8666667,-28.386,0.2026,28.5886
-38.5,174.9,-28.412,0.2026,28.6146
-38.5,174.9333333,-28.453,0.2026,28.6556
-38.5,174.9666667,-28.509,0.2026,28.7116
-38.5,175,-28.56,0.2026,28.7626
-38.5,175.0333333,-28.614,0.2026,28.8166
-38.5,175.0666667,-28.686,0.2026,28.8886
-38.5,175.1,-28.756,0.2144,28.9704
-38.5,175.1333333,-28.837,0.2144,29.0514
-38.5,175.1666667,-28.909,0.2143,29.1233
-38.5,175.2,-28.976,0.2143,29.1903
-38.5,175.2333333,-29.03,0.2142,29.2442
-38.5,175.2666667,-29.084,0.2141,29.2981
-38.5,175.3,-29.126,0.214,29.34
-38.5,175.3333333,-29.176,0.2139,29.3899
-38.5,175.3666667,-29.217,0.2137,29.4307
-38.5,175.4,-29.262,0.2135,29.4755
-38.5,175.4333333,-29.292,0.2133,29.5053
-38.5,175.4666667,-29.306,0.2131,29.5191
-38.5,175.5,-29.321,0.2129,29.5339
-38.5,175.5333333,-29.32,0.2126,29.5326
-38.5,175.5666667,-29.299,0.2124,29.5114
-38.5,175.6,-29.261,0.2121,29.4731
-38.5,175.6333333,-29.188,0.2118,29.3998
-38.5,175.6666667,-29.06,0.2114,29.2714
-38.5,175.7,-28.929,0.2111,29.1401
-38.5,175.7333333,-28.725,0.2107,28.9357
-38.5,175.7666667,-28.559,0.2104,28.7694
-38.5,175.8,-28.423,0.21,28.633
-38.5,175.8333333,-28.313,0.2096,28.5226
-38.5,175.8666667,-28.246,0.2091,28.4551
-38.5,175.9,-28.147,0.2087,28.3557
-38.5,175.9333333,-28.055,0.2082,28.2632
-38.5,175.9666667,-27.985,0.2078,28.1928
-38.5,176,-27.958,0.2073,28.1653
-38.5,176.0333333,-27.89,0.2067,28.0967
-38.5,176.0666667,-27.835,0.2062,28.0412
-38.5,176.1,-27.759,0.2057,27.9647
-38.5,176.1333333,-27.655,0.2051,27.8601
-38.5,176.1666667,-27.561,0.2046,27.7656
-38.5,176.2,-27.468,0.204,27.672
-38.5,176.2333333,-27.384,0.2034,27.5874
-38.5,176.2666667,-27.303,0.2028,27.5058
-38.5,176.3,-27.251,0.2022,27.4532
-38.5,176.3333333,-27.222,0.2016,27.4236
-38.5,176.3666667,-27.216,0.201,27.417
-38.5,176.4,-27.217,0.2004,27.4174
-38.5,176.4333333,-27.203,0.1998,27.4028
-38.5,176.4666667,-27.17,0.1992,27.3692
-38.5,176.5,-27.095,0.1986,27.2936
-38.5,176.5333333,-26.976,0.198,27.174
-38.5,176.5666667,-26.833,0.1974,27.0304
-38.5,176.6,-26.682,0.1968,26.8788
-38.5,176.6333333,-26.518,0.1962,26.7142
-38.5,176.6666667,-26.354,0.1957,26.5497
-38.5,176.7,-26.222,0.1951,26.4171
-38.5,176.7333333,-26.125,0.1946,26.3196
-38.5,176.7666667,-26.057,0.1942,26.2512
-38.5,176.8,-26.024,0.1937,26.2177
-38.5,176.8333333,-25.983,0.1933,26.1763
-38.5,176.8666667,-25.828,0.193,26.021
-38.5,176.9,-25.728,0.1927,25.9207
-38.5,176.9333333,-25.543,0.1924,25.7354
-38.5,176.9666667,-25.407,0.1922,25.5992
-38.5,177,-25.293,0.1921,25.4851
-38.5,177.0333333,-25.205,0.192,25.397
-38.5,177.0666667,-25.057,0.1919,25.2489
-38.5,177.1,-24.981,0.1919,25.1729
-38.5,177.1333333,-24.862,0.1919,25.0539
-38.5,177.1666667,-24.825,0.192,25.017
-38.5,177.2,-24.756,0.1921,24.9481
-38.5,177.2333333,-24.571,0.1922,24.7632
-38.5,177.2666667,-24.435,0.1923,24.6273
-38.5,177.3,-24.254,0.1925,24.4465
-38.5,177.3333333,-24.115,0.1926,24.3076
-38.5,177.3666667,-23.977,0.1927,24.1697
-38.5,177.4,-23.848,0.1928,24.0408
-38.5,177.4333333,-23.686,0.1928,23.8788
-38.5,177.4666667,-23.601,0.1929,23.7939
-38.5,177.5,-23.418,0.1929,23.6109
-38.5,177.5333333,-23.255,0.1929,23.4479
-38.5,177.5666667,-23.093,0.1928,23.2858
-38.5,177.6,-22.926,0.1928,23.1188
-38.5,177.6333333,-22.758,0.1927,22.9507
-38.5,177.6666667,-22.607,0.1926,22.7996
-38.5,177.7,-22.507,0.1926,22.6996
-38.5,177.7333333,-22.398,0.1925,22.5905
-38.5,177.7666667,-22.338,0.1925,22.5305
-38.5,177.8,-22.279,0.1925,22.4715
-38.5,177.8333333,-22.225,0.1925,22.4175
-38.5,177.8666667,-22.192,0.1926,22.3846
-38.5,177.9,-22.168,0.1927,22.3607
-38.5,177.9333333,-22.175,0.1928,22.3678
-38.5,177.9666667,-22.197,0.193,22.39
-38.5,178,-22.243,0.1932,22.4362
-38.5,178.0333333,-22.274,0.1934,22.4674
-38.5,178.0666667,-22.293,0.1936,22.4866
-38.5,178.1,-22.329,0.1938,22.5228
-38.5,178.1333333,-22.345,0.194,22.539
-38.5,178.1666667,-22.353,0.1943,22.5473
-38.5,178.2,-22.365,0.1945,22.5595
-38.5,178.2333333,-22.368,0.1948,22.5628
-38.5,178.2666667,-22.378,0.195,22.573
-38.5,178.3,-22.381,0.1952,22.5762
-38.5,178.3333333,-22.393,0.1954,22.5884
-38.5,178.3666667,-22.409,0.1956,22.6046
-38.5,178.4,-22.421,0.1959,22.6169
-38.5,178.4333333,-22.432,0.1961,22.6281
-38.5,178.4666667,-22.442,0.1962,22.6382
-38.5,178.5,-22.455,0.1964,22.6514
-38.5,178.5333333,-22.467,0.1966,22.6636
-38.5,178.5666667,-22.475,0.1968,22.6718
-38.5,178.6,-22.471,0.1969,22.6679
-38.5,178.6333333,-22.447,0.1971,22.6441
-38.5,178.6666667,-22.401,0.1972,22.5982
-38.5,178.7,-22.342,0.1973,22.5393
-38.5,178.7333333,-22.285,0.1975,22.4825
-38.5,178.7666667,-22.23,0.1976,22.4276
-38.5,178.8,-22.167,0.1977,22.3647
-38.5,178.8333333,-22.079,0.1978,22.2768
-38.5,178.8666667,-21.937,0.1979,22.1349
-38.5,178.9,-21.752,0.1979,21.9499
-38.5,178.9333333,-21.54,0.198,21.738
-38.5,178.9666667,-21.321,0.1981,21.5191
-38.5,179,-21.11,0.1981,21.3081
-38.5,179.0333333,-20.932,0.1982,21.1302
-38.5,179.0666667,-20.783,0.1982,20.9812
-38.5,179.1,-20.661,0.1983,20.8593
-38.5,179.1333333,-20.565,0.1983,20.7633
-38.5,179.1666667,-20.492,0.1983,20.6903
-38.5,179.2,-20.445,0.1983,20.6433
-38.5,179.2333333,-20.42,0.1983,20.6183
-38.5,179.2666667,-20.414,0.1984,20.6124
-38.46666667,174.4,-26.957,0.2026,27.1596
-38.46666667,174.4333333,-27.055,0.2026,27.2576
-38.46666667,174.4666667,-27.158,0.2026,27.3606
-38.46666667,174.5,-27.267,0.2026,27.4696
-38.46666667,174.5333333,-27.385,0.2026,27.5876
-38.46666667,174.5666667,-27.52,0.2026,27.7226
-38.46666667,174.6,-27.669,0.2026,27.8716
-38.46666667,174.6333333,-27.836,0.2026,28.0386
-38.46666667,174.6666667,-28.023,0.2026,28.2256
-38.46666667,174.7,-28.199,0.2026,28.4016
-38.46666667,174.7333333,-28.365,0.2026,28.5676
-38.46666667,174.7666667,-28.482,0.2026,28.6846
-38.46666667,174.8,-28.543,0.2026,28.7456
-38.46666667,174.8333333,-28.589,0.2026,28.7916
-38.46666667,174.8666667,-28.608,0.2026,28.8106
-38.46666667,174.9,-28.632,0.2026,28.8346
-38.46666667,174.9333333,-28.663,0.2026,28.8656
-38.46666667,174.9666667,-28.714,0.2026,28.9166
-38.46666667,175,-28.763,0.2026,28.9656
-38.46666667,175.0333333,-28.81,0.2026,29.0126
-38.46666667,175.0666667,-28.875,0.2026,29.0776
-38.46666667,175.1,-28.937,0.2141,29.1511
-38.46666667,175.1333333,-28.999,0.2141,29.2131
-38.46666667,175.1666667,-29.066,0.214,29.28
-38.46666667,175.2,-29.127,0.214,29.341
-38.46666667,175.2333333,-29.181,0.2139,29.3949
-38.46666667,175.2666667,-29.233,0.2138,29.4468
-38.46666667,175.3,-29.282,0.2137,29.4957
-38.46666667,175.3333333,-29.333,0.2136,29.5466
-38.46666667,175.3666667,-29.4,0.2134,29.6134
-38.46666667,175.4,-29.43,0.2133,29.6433
-38.46666667,175.4333333,-29.469,0.2131,29.6821
-38.46666667,175.4666667,-29.494,0.2129,29.7069
-38.46666667,175.5,-29.498,0.2126,29.7106
-38.46666667,175.5333333,-29.471,0.2124,29.6834
-38.46666667,175.5666667,-29.433,0.2121,29.6451
-38.46666667,175.6,-29.355,0.2118,29.5668
-38.46666667,175.6333333,-29.243,0.2115,29.4545
-38.46666667,175.6666667,-29.102,0.2112,29.3132
-38.46666667,175.7,-28.935,0.2109,29.1459
-38.46666667,175.7333333,-28.774,0.2105,28.9845
-38.46666667,175.7666667,-28.632,0.2101,28.8421
-38.46666667,175.8,-28.504,0.2098,28.7138
-38.46666667,175.8333333,-28.42,0.2094,28.6294
-38.46666667,175.8666667,-28.379,0.2089,28.5879
-38.46666667,175.9,-28.279,0.2085,28.4875
-38.46666667,175.9333333,-28.202,0.208,28.41
-38.46666667,175.9666667,-28.115,0.2076,28.3226
-38.46666667,176,-28.07,0.2071,28.2771
-38.46666667,176.0333333,-28.064,0.2066,28.2706
-38.46666667,176.0666667,-28,0.2061,28.2061
-38.46666667,176.1,-27.931,0.2056,28.1366
-38.46666667,176.1333333,-27.855,0.205,28.06
-38.46666667,176.1666667,-27.762,0.2045,27.9665
-38.46666667,176.2,-27.694,0.2039,27.8979
-38.46666667,176.2333333,-27.598,0.2033,27.8013
-38.46666667,176.2666667,-27.512,0.2028,27.7148
-38.46666667,176.3,-27.426,0.2022,27.6282
-38.46666667,176.3333333,-27.376,0.2016,27.5776
-38.46666667,176.3666667,-27.357,0.201,27.558
-38.46666667,176.4,-27.355,0.2004,27.5554
-38.46666667,176.4333333,-27.348,0.1998,27.5478
-38.46666667,176.4666667,-27.322,0.1993,27.5213
-38.46666667,176.5,-27.266,0.1987,27.4647
-38.46666667,176.5333333,-27.166,0.1981,27.3641
-38.46666667,176.5666667,-27.03,0.1975,27.2275
-38.46666667,176.6,-26.867,0.197,27.064
-38.46666667,176.6333333,-26.691,0.1964,26.8874
-38.46666667,176.6666667,-26.514,0.1959,26.7099
-38.46666667,176.7,-26.357,0.1954,26.5524
-38.46666667,176.7333333,-26.242,0.1949,26.4369
-38.46666667,176.7666667,-26.169,0.1945,26.3635
-38.46666667,176.8,-26.194,0.1941,26.3881
-38.46666667,176.8333333,-26.127,0.1937,26.3207
-38.46666667,176.8666667,-25.998,0.1934,26.1914
-38.46666667,176.9,-25.892,0.1931,26.0851
-38.46666667,176.9333333,-25.747,0.1928,25.9398
-38.46666667,176.9666667,-25.571,0.1926,25.7636
-38.46666667,177,-25.471,0.1925,25.6635
-38.46666667,177.0333333,-25.331,0.1923,25.5233
-38.46666667,177.0666667,-25.262,0.1923,25.4543
-38.46666667,177.1,-25.129,0.1922,25.3212
-38.46666667,177.1333333,-25.02,0.1922,25.2122
-38.46666667,177.1666667,-24.965,0.1923,25.1573
-38.46666667,177.2,-24.862,0.1923,25.0543
-38.46666667,177.2333333,-24.77,0.1924,24.9624
-38.46666667,177.2666667,-24.563,0.1925,24.7555
-38.46666667,177.3,-24.428,0.1926,24.6206
-38.46666667,177.3333333,-24.24,0.1927,24.4327
-38.46666667,177.3666667,-24.109,0.1928,24.3018
-38.46666667,177.4,-23.982,0.1928,24.1748
-38.46666667,177.4333333,-23.857,0.1929,24.0499
-38.46666667,177.4666667,-23.759,0.1929,23.9519
-38.46666667,177.5,-23.653,0.1929,23.8459
-38.46666667,177.5333333,-23.487,0.1929,23.6799
-38.46666667,177.5666667,-23.328,0.1929,23.5209
-38.46666667,177.6,-23.116,0.1928,23.3088
-38.46666667,177.6333333,-22.928,0.1928,23.1208
-38.46666667,177.6666667,-22.759,0.1928,22.9518
-38.46666667,177.7,-22.63,0.1927,22.8227
-38.46666667,177.7333333,-22.515,0.1927,22.7077
-38.46666667,177.7666667,-22.425,0.1927,22.6177
-38.46666667,177.8,-22.36,0.1927,22.5527
-38.46666667,177.8333333,-22.303,0.1927,22.4957
-38.46666667,177.8666667,-22.272,0.1928,22.4648
-38.46666667,177.9,-22.263,0.1929,22.4559
-38.46666667,177.9333333,-22.275,0.193,22.468
-38.46666667,177.9666667,-22.3,0.1932,22.4932
-38.46666667,178,-22.344,0.1933,22.5373
-38.46666667,178.0333333,-22.374,0.1935,22.5675
-38.46666667,178.0666667,-22.386,0.1937,22.5797
-38.46666667,178.1,-22.386,0.1939,22.5799
-38.46666667,178.1333333,-22.398,0.1941,22.5921
