Lat,Long,Geoid2016,STI77,STI77_NZVD2016
-46.1,169.0666667,-5.399,0.2999,5.6989
-46.1,169.1,-5.472,0.2999,5.7719
-46.1,169.1333333,-5.55,0.2999,5.8499
-46.1,169.1666667,-5.627,0.2999,5.9269
-46.1,169.2,-5.691,0.2999,5.9909
-46.1,169.2333333,-5.745,0.2999,6.0449
-46.1,169.2666667,-5.796,0.2999,6.0959
-46.1,169.3,-5.822,0.2999,6.1219
-46.1,169.3333333,-5.838,0.2999,6.1379
-46.1,169.3666667,-5.839,0.2999,6.1389
-46.1,169.4,-5.834,0.2999,6.1339
-46.1,169.4333333,-5.822,0.2999,6.1219
-46.1,169.4666667,-5.819,0.2999,6.1189
-46.1,169.5,-5.813,0.2999,6.1129
-46.1,169.5333333,-5.812,0.2999,6.1119
-46.1,169.5666667,-5.822,0.2999,6.1219
-46.1,169.6,-5.834,0.2999,6.1339
-46.1,169.6333333,-5.848,0.2999,6.1479
-46.1,169.6666667,-5.854,0.2999,6.1539
-46.1,169.7,-5.857,0.2999,6.1569
-46.1,169.7333333,-5.849,0.2999,6.1489
-46.1,169.7666667,-5.816,0.2999,6.1159
-46.1,169.8,-5.758,0.2999,6.0579
-46.1,169.8333333,-5.687,0.2999,5.9869
-46.1,169.8666667,-5.626,0.2999,5.9259
-46.1,169.9,-5.571,0.2999,5.8709
-46.1,169.9333333,-5.519,0.2999,5.8189
-46.1,169.9666667,-5.474,0.2999,5.7739
-46.1,170,-5.436,0.2999,5.7359
-46.1,170.0333333,-5.413,0.2999,5.7129
-46.1,170.0666667,-5.382,0.2999,5.6819
-46.1,170.1,-5.3,0.2999,5.5999
-46.1,170.1333333,-5.205,0.2999,5.5049
-46.06666667,166.3,-1.493,0.2999,1.7929
-46.06666667,166.3333333,-1.756,0.2999,2.0559
-46.06666667,166.3666667,-2.023,0.2999,2.3229
-46.06666667,166.4,-2.319,0.2999,2.6189
-46.06666667,166.4333333,-2.604,0.2999,2.9039
-46.06666667,166.4666667,-2.863,0.2999,3.1629
-46.06666667,166.5,-3.136,0.2999,3.4359
-46.06666667,166.5333333,-3.392,0.2999,3.6919
-46.06666667,166.5666667,-3.628,0.2999,3.9279
-46.06666667,166.6,-3.853,0.2999,4.1529
-46.06666667,166.6333333,-4.066,0.2999,4.3659
-46.06666667,166.6666667,-4.238,0.2999,4.5379
-46.06666667,166.7,-4.39,0.2999,4.6899
-46.06666667,166.7333333,-4.55,0.2999,4.8499
-46.06666667,166.7666667,-4.723,0.2999,5.0229
-46.06666667,166.8,-4.892,0.2999,5.1919
-46.06666667,166.8333333,-5.039,0.2999,5.3389
-46.06666667,166.8666667,-5.103,0.2999,5.4029
-46.06666667,166.9,-5.172,0.2999,5.4719
-46.06666667,166.9333333,-5.151,0.2999,5.4509
-46.06666667,166.9666667,-5.199,0.2999,5.4989
-46.06666667,167,-5.223,0.2999,5.5229
-46.06666667,167.0333333,-5.173,0.2999,5.4729
-46.06666667,167.0666667,-5.058,0.2999,5.3579
-46.06666667,167.1,-4.966,0.2999,5.2659
-46.06666667,167.1333333,-5.023,0.2999,5.3229
-46.06666667,167.1666667,-4.958,0.2999,5.2579
-46.06666667,167.2,-4.948,0.2999,5.2479
-46.06666667,167.2333333,-4.787,0.2999,5.0869
-46.06666667,167.2666667,-4.669,0.2999,4.9689
-46.06666667,167.3,-4.597,0.2999,4.8969
-46.06666667,167.3333333,-4.519,0.2999,4.8189
-46.06666667,167.3666667,-4.414,0.2999,4.7139
-46.06666667,167.4,-4.317,0.2999,4.6169
-46.06666667,167.4333333,-4.26,0.2999,4.5599
-46.06666667,167.4666667,-4.183,0.2999,4.4829
-46.06666667,167.5,-4.156,0.2999,4.4559
-46.06666667,167.5333333,-4.153,0.2999,4.4529
-46.06666667,167.5666667,-4.175,0.2999,4.4749
-46.06666667,167.6,-4.229,0.2999,4.5289
-46.06666667,167.6333333,-4.273,0.2999,4.5729
-46.06666667,167.6666667,-4.34,0.2999,4.6399
-46.06666667,167.7,-4.425,0.2999,4.7249
-46.06666667,167.7333333,-4.532,0.2999,4.8319
-46.06666667,167.7666667,-4.67,0.2999,4.9699
-46.06666667,167.8,-4.798,0.2999,5.0979
-46.06666667,167.8333333,-4.931,0.2999,5.2309
-46.06666667,167.8666667,-5.028,0.2999,5.3279
-46.06666667,167.9,-5.081,0.2999,5.3809
-46.06666667,167.9333333,-5.076,0.2999,5.3759
-46.06666667,167.9666667,-5.025,0.2999,5.3249
-46.06666667,168,-4.951,0.2999,5.2509
-46.06666667,168.0333333,-4.855,0.2999,5.1549
-46.06666667,168.0666667,-4.773,0.2999,5.0729
-46.06666667,168.1,-4.703,0.2999,5.0029
-46.06666667,168.1333333,-4.649,0.2999,4.9489
-46.06666667,168.1666667,-4.615,0.2999,4.9149
-46.06666667,168.2,-4.604,0.2999,4.9039
-46.06666667,168.2333333,-4.6,0.2999,4.8999
-46.06666667,168.2666667,-4.607,0.2999,4.9069
-46.06666667,168.3,-4.62,0.2999,4.9199
-46.06666667,168.3333333,-4.642,0.2999,4.9419
-46.06666667,168.3666667,-4.679,0.2999,4.9789
-46.06666667,168.4,-4.729,0.2999,5.0289
-46.06666667,168.4333333,-4.788,0.2999,5.0879
-46.06666667,168.4666667,-4.851,0.2999,5.1509
-46.06666667,168.5,-4.917,0.2999,5.2169
-46.06666667,168.5333333,-4.984,0.2999,5.2839
-46.06666667,168.5666667,-5.058,0.2999,5.3579
-46.06666667,168.6,-5.136,0.2999,5.4359
-46.06666667,168.6333333,-5.171,0.2999,5.4709
-46.06666667,168.6666667,-5.195,0.2999,5.4949
-46.06666667,168.7,-5.196,0.2999,5.4959
-46.06666667,168.7333333,-5.191,0.2999,5.4909
-46.06666667,168.7666667,-5.205,0.2999,5.5049
-46.06666667,168.8,-5.193,0.2999,5.4929
-46.06666667,168.8333333,-5.196,0.2999,5.4959
-46.06666667,168.8666667,-5.223,0.2999,5.5229
-46.06666667,168.9,-5.236,0.2999,5.5359
-46.06666667,168.9333333,-5.269,0.2999,5.5689
-46.06666667,168.9666667,-5.328,0.2999,5.6279
-46.06666667,169,-5.401,0.2999,5.7009
-46.06666667,169.0333333,-5.485,0.2999,5.7849
-46.06666667,169.0666667,-5.57,0.2999,5.8699
-46.06666667,169.1,-5.657,0.2999,5.9569
-46.06666667,169.1333333,-5.75,0.2999,6.0499
-46.06666667,169.1666667,-5.841,0.2999,6.1409
-46.06666667,169.2,-5.902,0.2999,6.2019
-46.06666667,169.2333333,-5.949,0.2999,6.2489
-46.06666667,169.2666667,-5.991,0.2999,6.2909
-46.06666667,169.3,-6.014,0.2999,6.3139
-46.06666667,169.3333333,-6.03,0.2999,6.3299
-46.06666667,169.3666667,-6.02,0.2999,6.3199
-46.06666667,169.4,-6.001,0.2999,6.3009
-46.06666667,169.4333333,-5.993,0.2999,6.2929
-46.06666667,169.4666667,-5.98,0.2999,6.2799
-46.06666667,169.5,-5.972,0.2999,6.2719
-46.06666667,169.5333333,-5.975,0.2999,6.2749
-46.06666667,169.5666667,-5.984,0.2999,6.2839
-46.06666667,169.6,-5.999,0.2999,6.2989
-46.06666667,169.6333333,-6.005,0.2999,6.3049
-46.06666667,169.6666667,-6.009,0.2999,6.3089
-46.06666667,169.7,-6.008,0.2999,6.3079
-46.06666667,169.7333333,-5.999,0.2999,6.2989
-46.06666667,169.7666667,-5.98,0.2999,6.2799
-46.06666667,169.8,-5.933,0.2999,6.2329
-46.06666667,169.8333333,-5.879,0.2999,6.1789
-46.06666667,169.8666667,-5.836,0.2999,6.1359
-46.06666667,169.9,-5.789,0.2999,6.0889
-46.06666667,169.9333333,-5.732,0.2999,6.0319
-46.06666667,169.9666667,-5.68,0.2999,5.9799
-46.06666667,170,-5.625,0.2999,5.9249
-46.06666667,170.0333333,-5.574,0.2999,5.8739
-46.06666667,170.0666667,-5.533,0.2999,5.8329
-46.06666667,170.1,-5.457,0.2999,5.7569
-46.06666667,170.1333333,-5.379,0.2999,5.6789
-46.03333333,166.3,-1.469,0.2999,1.7689
-46.03333333,166.3333333,-1.768,0.2999,2.0679
-46.03333333,166.3666667,-2.078,0.2999,2.3779
-46.03333333,166.4,-2.389,0.2999,2.6889
-46.03333333,166.4333333,-2.685,0.2999,2.9849
-46.03333333,166.4666667,-2.986,0.2999,3.2859
-46.03333333,166.5,-3.273,0.2999,3.5729
-46.03333333,166.5333333,-3.538,0.2999,3.8379
-46.03333333,166.5666667,-3.78,0.2999,4.0799
-46.03333333,166.6,-4.013,0.2999,4.3129
-46.03333333,166.6333333,-4.265,0.2999,4.5649
-46.03333333,166.6666667,-4.458,0.2999,4.7579
-46.03333333,166.7,-4.585,0.2999,4.8849
-46.03333333,166.7333333,-4.706,0.2999,5.0059
-46.03333333,166.7666667,-4.822,0.2999,5.1219
-46.03333333,166.8,-5.013,0.2999,5.3129
-46.03333333,166.8333333,-5.156,0.2999,5.4559
-46.03333333,166.8666667,-5.256,0.2999,5.5559
-46.03333333,166.9,-5.306,0.2999,5.6059
-46.03333333,166.9333333,-5.388,0.2999,5.6879
-46.03333333,166.9666667,-5.396,0.2999,5.6959
-46.03333333,167,-5.369,0.2999,5.6689
-46.03333333,167.0333333,-5.302,0.2999,5.6019
-46.03333333,167.0666667,-5.262,0.2999,5.5619
-46.03333333,167.1,-5.211,0.2999,5.5109
-46.03333333,167.1333333,-5.173,0.2999,5.4729
-46.03333333,167.1666667,-5.245,0.2999,5.5449
-46.03333333,167.2,-5.174,0.2999,5.4739
-46.03333333,167.2333333,-5.016,0.2999,5.3159
-46.03333333,167.2666667,-4.885,0.2999,5.1849
-46.03333333,167.3,-4.726,0.2999,5.0259
-46.03333333,167.3333333,-4.647,0.2999,4.9469
-46.03333333,167.3666667,-4.536,0.2999,4.8359
-46.03333333,167.4,-4.444,0.2999,4.7439
-46.03333333,167.4333333,-4.372,0.2999,4.6719
-46.03333333,167.4666667,-4.31,0.2999,4.6099
-46.03333333,167.5,-4.262,0.2999,4.5619
-46.03333333,167.5333333,-4.25,0.2999,4.5499
-46.03333333,167.5666667,-4.27,0.2999,4.5699
-46.03333333,167.6,-4.298,0.2999,4.5979
-46.03333333,167.6333333,-4.337,0.2999,4.6369
-46.03333333,167.6666667,-4.398,0.2999,4.6979
-46.03333333,167.7,-4.467,0.2999,4.7669
-46.03333333,167.7333333,-4.572,0.2999,4.8719
-46.03333333,167.7666667,-4.702,0.2999,5.0019
-46.03333333,167.8,-4.834,0.2999,5.1339
-46.03333333,167.8333333,-4.968,0.2999,5.2679
-46.03333333,167.8666667,-5.089,0.2999,5.3889
-46.03333333,167.9,-5.151,0.2999,5.4509
-46.03333333,167.9333333,-5.158,0.2999,5.4579
-46.03333333,167.9666667,-5.122,0.2999,5.4219
-46.03333333,168,-5.047,0.2999,5.3469
-46.03333333,168.0333333,-4.965,0.2999,5.2649
-46.03333333,168.0666667,-4.883,0.2999,5.1829
-46.03333333,168.1,-4.823,0.2999,5.1229
-46.03333333,168.1333333,-4.786,0.2999,5.0859
-46.03333333,168.1666667,-4.76,0.2999,5.0599
-46.03333333,168.2,-4.755,0.2999,5.0549
-46.03333333,168.2333333,-4.758,0.2999,5.0579
-46.03333333,168.2666667,-4.765,0.2999,5.0649
-46.03333333,168.3,-4.778,0.2999,5.0779
-46.03333333,168.3333333,-4.801,0.2999,5.1009
-46.03333333,168.3666667,-4.84,0.2999,5.1399
-46.03333333,168.4,-4.897,0.2999,5.1969
-46.03333333,168.4333333,-4.974,0.2999,5.2739
-46.03333333,168.4666667,-5.045,0.2999,5.3449
-46.03333333,168.5,-5.121,0.2999,5.4209
-46.03333333,168.5333333,-5.178,0.2999,5.4779
-46.03333333,168.5666667,-5.231,0.2999,5.5309
-46.03333333,168.6,-5.275,0.2999,5.5749
-46.03333333,168.6333333,-5.292,0.2999,5.5919
-46.03333333,168.6666667,-5.301,0.2999,5.6009
-46.03333333,168.7,-5.311,0.2999,5.6109
-46.03333333,168.7333333,-5.312,0.2999,5.6119
-46.03333333,168.7666667,-5.316,0.2999,5.6159
-46.03333333,168.8,-5.364,0.2999,5.6639
-46.03333333,168.8333333,-5.383,0.2999,5.6829
-46.03333333,168.8666667,-5.416,0.2999,5.7159
-46.03333333,168.9,-5.409,0.2999,5.7089
-46.03333333,168.9333333,-5.452,0.2999,5.7519
-46.03333333,168.9666667,-5.514,0.2999,5.8139
-46.03333333,169,-5.59,0.2999,5.8899
-46.03333333,169.0333333,-5.671,0.2999,5.9709
-46.03333333,169.0666667,-5.764,0.2999,6.0639
-46.03333333,169.1,-5.862,0.2999,6.1619
-46.03333333,169.1333333,-5.95,0.2999,6.2499
-46.03333333,169.1666667,-6.04,0.2999,6.3399
-46.03333333,169.2,-6.094,0.2999,6.3939
-46.03333333,169.2333333,-6.138,0.2999,6.4379
-46.03333333,169.2666667,-6.195,0.2999,6.4949
-46.03333333,169.3,-6.224,0.2999,6.5239
-46.03333333,169.3333333,-6.222,0.2999,6.5219
-46.03333333,169.3666667,-6.205,0.2999,6.5049
-46.03333333,169.4,-6.181,0.2999,6.4809
-46.03333333,169.4333333,-6.161,0.2999,6.4609
-46.03333333,169.4666667,-6.138,0.2999,6.4379
-46.03333333,169.5,-6.125,0.2999,6.4249
-46.03333333,169.5333333,-6.128,0.2999,6.4279
-46.03333333,169.5666667,-6.138,0.2999,6.4379
-46.03333333,169.6,-6.154,0.2999,6.4539
-46.03333333,169.6333333,-6.162,0.2999,6.4619
-46.03333333,169.6666667,-6.16,0.2999,6.4599
-46.03333333,169.7,-6.138,0.2999,6.4379
-46.03333333,169.7333333,-6.127,0.2999,6.4269
-46.03333333,169.7666667,-6.117,0.2999,6.4169
-46.03333333,169.8,-6.095,0.2999,6.3949
-46.03333333,169.8333333,-6.075,0.2999,6.3749
-46.03333333,169.8666667,-6.043,0.2999,6.3429
-46.03333333,169.9,-6.012,0.2999,6.3119
-46.03333333,169.9333333,-5.962,0.2999,6.2619
-46.03333333,169.9666667,-5.901,0.2999,6.2009
-46.03333333,170,-5.823,0.2999,6.1229
-46.03333333,170.0333333,-5.74,0.2999,6.0399
-46.03333333,170.0666667,-5.666,0.2999,5.9659
-46.03333333,170.1,-5.601,0.2999,5.9009
-46.03333333,170.1333333,-5.542,0.2999,5.8419
-46,166.3,-1.407,0.2999,1.7069
-46,166.3333333,-1.744,0.2999,2.0439
-46,166.3666667,-2.088,0.2999,2.3879
-46,166.4,-2.43,0.2999,2.7299
-46,166.4333333,-2.765,0.2999,3.0649
-46,166.4666667,-3.094,0.2999,3.3939
-46,166.5,-3.408,0.2999,3.7079
-46,166.5333333,-3.676,0.2999,3.9759
-46,166.5666667,-3.927,0.2999,4.2269
-46,166.6,-4.154,0.2999,4.4539
-46,166.6333333,-4.39,0.2999,4.6899
-46,166.6666667,-4.608,0.2999,4.9079
-46,166.7,-4.833,0.2999,5.1329
-46,166.7333333,-4.901,0.2999,5.2009
-46,166.7666667,-4.967,0.2999,5.2669
-46,166.8,-5.101,0.2999,5.4009
-46,166.8333333,-5.271,0.2999,5.5709
-46,166.8666667,-5.387,0.2999,5.6869
-46,166.9,-5.447,0.2999,5.7469
-46,166.9333333,-5.552,0.2999,5.8519
-46,166.9666667,-5.553,0.2999,5.8529
-46,167,-5.529,0.2999,5.8289
-46,167.0333333,-5.547,0.2999,5.8469
-46,167.0666667,-5.473,0.2999,5.7729
-46,167.1,-5.346,0.2999,5.6459
-46,167.1333333,-5.399,0.2999,5.6989
-46,167.1666667,-5.446,0.2999,5.7459
-46,167.2,-5.368,0.2999,5.6679
-46,167.2333333,-5.22,0.2999,5.5199
-46,167.2666667,-5.134,0.2999,5.4339
-46,167.3,-4.889,0.2999,5.1889
-46,167.3333333,-4.766,0.2999,5.0659
-46,167.3666667,-4.667,0.2999,4.9669
-46,167.4,-4.586,0.2999,4.8859
-46,167.4333333,-4.507,0.2999,4.8069
-46,167.4666667,-4.431,0.2999,4.7309
-46,167.5,-4.382,0.2999,4.6819
-46,167.5333333,-4.357,0.2999,4.6569
-46,167.5666667,-4.361,0.2999,4.6609
-46,167.6,-4.378,0.2999,4.6779
-46,167.6333333,-4.407,0.2999,4.7069
-46,167.6666667,-4.454,0.2999,4.7539
-46,167.7,-4.531,0.2999,4.8309
-46,167.7333333,-4.639,0.2999,4.9389
-46,167.7666667,-4.771,0.2999,5.0709
-46,167.8,-4.893,0.2999,5.1929
-46,167.8333333,-5.024,0.2999,5.3239
-46,167.8666667,-5.149,0.2999,5.4489
-46,167.9,-5.251,0.2999,5.5509
-46,167.9333333,-5.246,0.2999,5.5459
-46,167.9666667,-5.219,0.2999,5.5189
-46,168,-5.154,0.2999,5.4539
-46,168.0333333,-5.088,0.2999,5.3879
-46,168.0666667,-5.031,0.2999,5.3309
-46,168.1,-4.987,0.2999,5.2869
-46,168.1333333,-4.959,0.2999,5.2589
-46,168.1666667,-4.949,0.2999,5.2489
-46,168.2,-4.952,0.2999,5.2519
-46,168.2333333,-4.958,0.2999,5.2579
-46,168.2666667,-4.966,0.2999,5.2659
-46,168.3,-4.971,0.2999,5.2709
-46,168.3333333,-4.981,0.2999,5.2809
-46,168.3666667,-5.02,0.2999,5.3199
-46,168.4,-5.087,0.2999,5.3869
-46,168.4333333,-5.168,0.2999,5.4679
-46,168.4666667,-5.22,0.2999,5.5199
-46,168.5,-5.294,0.2999,5.5939
-46,168.5333333,-5.351,0.2999,5.6509
-46,168.5666667,-5.416,0.2999,5.7159
-46,168.6,-5.444,0.2999,5.7439
-46,168.6333333,-5.423,0.2999,5.7229
-46,168.6666667,-5.426,0.2999,5.7259
-46,168.7,-5.438,0.2999,5.7379
-46,168.7333333,-5.444,0.2999,5.7439
-46,168.7666667,-5.445,0.2999,5.7449
-46,168.8,-5.471,0.2999,5.7709
-46,168.8333333,-5.509,0.2999,5.8089
-46,168.8666667,-5.552,0.2999,5.8519
-46,168.9,-5.605,0.2999,5.9049
-46,168.9333333,-5.666,0.2999,5.9659
-46,168.9666667,-5.737,0.2999,6.0369
-46,169,-5.81,0.2999,6.1099
-46,169.0333333,-5.888,0.2999,6.1879
-46,169.0666667,-5.982,0.2999,6.2819
-46,169.1,-6.066,0.2999,6.3659
-46,169.1333333,-6.144,0.2999,6.4439
-46,169.1666667,-6.216,0.2999,6.5159
-46,169.2,-6.272,0.2999,6.5719
-46,169.2333333,-6.313,0.2999,6.6129
-46,169.2666667,-6.371,0.2999,6.6709
-46,169.3,-6.431,0.2999,6.7309
-46,169.3333333,-6.428,0.2999,6.7279
-46,169.3666667,-6.419,0.2999,6.7189
-46,169.4,-6.38,0.2999,6.6799
-46,169.4333333,-6.336,0.2999,6.6359
-46,169.4666667,-6.302,0.2999,6.6019
-46,169.5,-6.279,0.2999,6.5789
-46,169.5333333,-6.275,0.2999,6.5749
-46,169.5666667,-6.276,0.2999,6.5759
-46,169.6,-6.285,0.2999,6.5849
-46,169.6333333,-6.298,0.2999,6.5979
-46,169.6666667,-6.306,0.2999,6.6059
-46,169.7,-6.284,0.2999,6.5839
-46,169.7333333,-6.256,0.2999,6.5559
-46,169.7666667,-6.244,0.2999,6.5439
-46,169.8,-6.246,0.2999,6.5459
-46,169.8333333,-6.262,0.2999,6.5619
-46,169.8666667,-6.259,0.2999,6.5589
-46,169.9,-6.243,0.2999,6.5429
-46,169.9333333,-6.192,0.2999,6.4919
-46,169.9666667,-6.13,0.2999,6.4299
-46,170,-6.035,0.2999,6.3349
-46,170.0333333,-5.93,0.2999,6.2299
-46,170.0666667,-5.828,0.2999,6.1279
-46,170.1,-5.744,0.2999,6.0439
-46,170.1333333,-5.674,0.2999,5.9739
-45.96666667,166.3,-1.306,0.2999,1.6059
-45.96666667,166.3333333,-1.696,0.2999,1.9959
-45.96666667,166.3666667,-2.086,0.2999,2.3859
-45.96666667,166.4,-2.458,0.2999,2.7579
-45.96666667,166.4333333,-2.811,0.2999,3.1109
-45.96666667,166.4666667,-3.185,0.2999,3.4849
-45.96666667,166.5,-3.536,0.2999,3.8359
-45.96666667,166.5333333,-3.84,0.2999,4.1399
-45.96666667,166.5666667,-4.095,0.2999,4.3949
-45.96666667,166.6,-4.306,0.2999,4.6059
-45.96666667,166.6333333,-4.507,0.2999,4.8069
-45.96666667,166.6666667,-4.7,0.2999,4.9999
-45.96666667,166.7,-4.875,0.2999,5.1749
-45.96666667,166.7333333,-5.009,0.2999,5.3089
-45.96666667,166.7666667,-5.119,0.2999,5.4189
-45.96666667,166.8,-5.285,0.2999,5.5849
-45.96666667,166.8333333,-5.341,0.2999,5.6409
-45.96666667,166.8666667,-5.412,0.2999,5.7119
-45.96666667,166.9,-5.604,0.2999,5.9039
-45.96666667,166.9333333,-5.699,0.2999,5.9989
-45.96666667,166.9666667,-5.707,0.2999,6.0069
-45.96666667,167,-5.684,0.2999,5.9839
-45.96666667,167.0333333,-5.739,0.2999,6.0389
-45.96666667,167.0666667,-5.688,0.2999,5.9879
-45.96666667,167.1,-5.51,0.2999,5.8099
-45.96666667,167.1333333,-5.563,0.2999,5.8629
-45.96666667,167.1666667,-5.544,0.2999,5.8439
-45.96666667,167.2,-5.565,0.2999,5.8649
-45.96666667,167.2333333,-5.443,0.2999,5.7429
-45.96666667,167.2666667,-5.329,0.2999,5.6289
-45.96666667,167.3,-5.065,0.2999,5.3649
-45.96666667,167.3333333,-4.971,0.2999,5.2709
-45.96666667,167.3666667,-4.93,0.2999,5.2299
-45.96666667,167.4,-4.792,0.2999,5.0919
-45.96666667,167.4333333,-4.694,0.2999,4.9939
-45.96666667,167.4666667,-4.612,0.2999,4.9119
-45.96666667,167.5,-4.545,0.2999,4.8449
-45.96666667,167.5333333,-4.512,0.2999,4.8119
-45.96666667,167.5666667,-4.491,0.2999,4.7909
-45.96666667,167.6,-4.493,0.2999,4.7929
-45.96666667,167.6333333,-4.527,0.2999,4.8269
-45.96666667,167.6666667,-4.564,0.2999,4.8639
-45.96666667,167.7,-4.637,0.2999,4.9369
-45.96666667,167.7333333,-4.748,0.2999,5.0479
-45.96666667,167.7666667,-4.868,0.2999,5.1679
-45.96666667,167.8,-4.989,0.2999,5.2889
-45.96666667,167.8333333,-5.101,0.2999,5.4009
-45.96666667,167.8666667,-5.213,0.2999,5.5129
-45.96666667,167.9,-5.289,0.2999,5.5889
-45.96666667,167.9333333,-5.303,0.2999,5.6029
-45.96666667,167.9666667,-5.292,0.2999,5.5919
-45.96666667,168,-5.266,0.2999,5.5659
-45.96666667,168.0333333,-5.234,0.2999,5.5339
-45.96666667,168.0666667,-5.189,0.2999,5.4889
-45.96666667,168.1,-5.162,0.2999,5.4619
-45.96666667,168.1333333,-5.146,0.2999,5.4459
-45.96666667,168.1666667,-5.156,0.2999,5.4559
-45.96666667,168.2,-5.177,0.2999,5.4769
-45.96666667,168.2333333,-5.181,0.2999,5.4809
-45.96666667,168.2666667,-5.178,0.2999,5.4779
-45.96666667,168.3,-5.149,0.2999,5.4489
-45.96666667,168.3333333,-5.157,0.2999,5.4569
-45.96666667,168.3666667,-5.198,0.2999,5.4979
-45.96666667,168.4,-5.271,0.2999,5.5709
-45.96666667,168.4333333,-5.349,0.2999,5.6489
-45.96666667,168.4666667,-5.38,0.2999,5.6799
-45.96666667,168.5,-5.449,0.2999,5.7489
-45.96666667,168.5333333,-5.515,0.2999,5.8149
-45.96666667,168.5666667,-5.54,0.2999,5.8399
-45.96666667,168.6,-5.539,0.2999,5.8389
-45.96666667,168.6333333,-5.527,0.2999,5.8269
-45.96666667,168.6666667,-5.512,0.2999,5.8119
-45.96666667,168.7,-5.522,0.2999,5.8219
-45.96666667,168.7333333,-5.548,0.2999,5.8479
-45.96666667,168.7666667,-5.578,0.2999,5.8779
-45.96666667,168.8,-5.627,0.2999,5.9269
-45.96666667,168.8333333,-5.697,0.2999,5.9969
-45.96666667,168.8666667,-5.775,0.2999,6.0749
-45.96666667,168.9,-5.846,0.2999,6.1459
-45.96666667,168.9333333,-5.914,0.2999,6.2139
-45.96666667,168.9666667,-5.987,0.2999,6.2869
-45.96666667,169,-6.052,0.2999,6.3519
-45.96666667,169.0333333,-6.121,0.2999,6.4209
-45.96666667,169.0666667,-6.199,0.2999,6.4989
-45.96666667,169.1,-6.263,0.2999,6.5629
-45.96666667,169.1333333,-6.327,0.2999,6.6269
-45.96666667,169.1666667,-6.375,0.2999,6.6749
-45.96666667,169.2,-6.419,0.2999,6.7189
-45.96666667,169.2333333,-6.452,0.2999,6.7519
-45.96666667,169.2666667,-6.511,0.2999,6.8109
-45.96666667,169.3,-6.608,0.2999,6.9079
-45.96666667,169.3333333,-6.642,0.2999,6.9419
-45.96666667,169.3666667,-6.625,0.2999,6.9249
-45.96666667,169.4,-6.599,0.2999,6.8989
-45.96666667,169.4333333,-6.533,0.2999,6.8329
-45.96666667,169.4666667,-6.477,0.2999,6.7769
-45.96666667,169.5,-6.447,0.2999,6.7469
-45.96666667,169.5333333,-6.434,0.2999,6.7339
-45.96666667,169.5666667,-6.434,0.2999,6.7339
-45.96666667,169.6,-6.424,0.2999,6.7239
-45.96666667,169.6333333,-6.429,0.2999,6.7289
-45.96666667,169.6666667,-6.447,0.2999,6.7469
-45.96666667,169.7,-6.44,0.2999,6.7399
-45.96666667,169.7333333,-6.42,0.2999,6.7199
-45.96666667,169.7666667,-6.414,0.2999,6.7139
-45.96666667,169.8,-6.406,0.2999,6.7059
-45.96666667,169.8333333,-6.426,0.2999,6.7259
-45.96666667,169.8666667,-6.465,0.2999,6.7649
-45.96666667,169.9,-6.46,0.2999,6.7599
-45.96666667,169.9333333,-6.426,0.2999,6.7259
-45.96666667,169.9666667,-6.369,0.2999,6.6689
-45.96666667,170,-6.267,0.2999,6.5669
-45.96666667,170.0333333,-6.148,0.2999,6.4479
-45.96666667,170.0666667,-6.039,0.2999,6.3389
-45.96666667,170.1,-5.939,0.2999,6.2389
-45.96666667,170.1333333,-5.858,0.2999,6.1579
-45.93333333,166.3,-1.197,0.2999,1.4969
-45.93333333,166.3333333,-1.624,0.2999,1.9239
-45.93333333,166.3666667,-2.035,0.2999,2.3349
-45.93333333,166.4,-2.458,0.2999,2.7579
-45.93333333,166.4333333,-2.831,0.2999,3.1309
-45.93333333,166.4666667,-3.241,0.2999,3.5409
-45.93333333,166.5,-3.623,0.2999,3.9229
-45.93333333,166.5333333,-3.971,0.2999,4.2709
-45.93333333,166.5666667,-4.28,0.2999,4.5799
-45.93333333,166.6,-4.507,0.2999,4.8069
-45.93333333,166.6333333,-4.659,0.2999,4.9589
-45.93333333,166.6666667,-4.852,0.2999,5.1519
-45.93333333,166.7,-5.077,0.2999,5.3769
-45.93333333,166.7333333,-5.163,0.2999,5.4629
-45.93333333,166.7666667,-5.3,0.2999,5.5999
-45.93333333,166.8,-5.441,0.2999,5.7409
-45.93333333,166.8333333,-5.559,0.2999,5.8589
-45.93333333,166.8666667,-5.592,0.2999,5.8919
-45.93333333,166.9,-5.618,0.2999,5.9179
-45.93333333,166.9333333,-5.713,0.2999,6.0129
-45.93333333,166.9666667,-5.837,0.2999,6.1369
-45.93333333,167,-5.858,0.2999,6.1579
-45.93333333,167.0333333,-5.795,0.2999,6.0949
-45.93333333,167.0666667,-5.744,0.2999,6.0439
-45.93333333,167.1,-5.639,0.2999,5.9389
-45.93333333,167.1333333,-5.727,0.2999,6.0269
-45.93333333,167.1666667,-5.6,0.2999,5.8999
-45.93333333,167.2,-5.63,0.2999,5.9299
-45.93333333,167.2333333,-5.525,0.2999,5.8249
-45.93333333,167.2666667,-5.368,0.2999,5.6679
-45.93333333,167.3,-5.238,0.2999,5.5379
-45.93333333,167.3333333,-5.259,0.2999,5.5589
-45.93333333,167.3666667,-5.223,0.2999,5.5229
-45.93333333,167.4,-5.079,0.2999,5.3789
