Lat,Long,Geoid2016,DUN58,DUN58_NZVD2016
-46.03333333,171.9666667,-0.884,0.3291,1.2131
-46.03333333,172,-0.873,0.329,1.202
-46.03333333,172.0333333,-0.863,0.3288,1.1918
-46.03333333,172.0666667,-0.851,0.3287,1.1797
-46.03333333,172.1,-0.84,0.3286,1.1686
-46.03333333,172.1333333,-0.83,0.3285,1.1585
-46.03333333,172.1666667,-0.823,0.3283,1.1513
-46.03333333,172.2,-0.819,0.3282,1.1472
-46.03333333,172.2333333,-0.817,0.3281,1.1451
-46.03333333,172.2666667,-0.815,0.328,1.143
-46.03333333,172.3,-0.809,0.3278,1.1368
-46.03333333,172.3333333,-0.803,0.3277,1.1307
-46.03333333,172.3666667,-0.797,0.3276,1.1246
-46.03333333,172.4,-0.791,0.3275,1.1185
-46.03333333,172.4333333,-0.79,0.3274,1.1174
-46.03333333,172.4666667,-0.792,0.3273,1.1193
-46.03333333,172.5,-0.794,0.3272,1.1212
-46.03333333,172.5333333,-0.796,0.3257,1.1217
-46,167.2333333,-5.22,0.3128,5.5328
-46,167.2666667,-5.134,0.3128,5.4468
-46,167.3,-4.889,0.3129,5.2019
-46,167.3333333,-4.766,0.3129,5.0789
-46,167.3666667,-4.667,0.3129,4.9799
-46,167.4,-4.586,0.3129,4.8989
-46,167.4333333,-4.507,0.313,4.82
-46,167.4666667,-4.431,0.313,4.744
-46,167.5,-4.382,0.313,4.695
-46,167.5333333,-4.357,0.3131,4.6701
-46,167.5666667,-4.361,0.3131,4.6741
-46,167.6,-4.378,0.3132,4.6912
-46,167.6333333,-4.407,0.3133,4.7203
-46,167.6666667,-4.454,0.3133,4.7673
-46,167.7,-4.531,0.3134,4.8444
-46,167.7333333,-4.639,0.3135,4.9525
-46,167.7666667,-4.771,0.3136,5.0846
-46,167.8,-4.893,0.3137,5.2067
-46,167.8333333,-5.024,0.3137,5.3377
-46,167.8666667,-5.149,0.3138,5.4628
-46,167.9,-5.251,0.3139,5.5649
-46,167.9333333,-5.246,0.314,5.56
-46,167.9666667,-5.219,0.3141,5.5331
-46,168,-5.154,0.3142,5.4682
-46,168.0333333,-5.088,0.3144,5.4024
-46,168.0666667,-5.031,0.3145,5.3455
-46,168.1,-4.987,0.3146,5.3016
-46,168.1333333,-4.959,0.3147,5.2737
-46,168.1666667,-4.949,0.3149,5.2639
-46,168.2,-4.952,0.315,5.267
-46,168.2333333,-4.958,0.3151,5.2731
-46,168.2666667,-4.966,0.3153,5.2813
-46,168.3,-4.971,0.3154,5.2864
-46,168.3333333,-4.981,0.3156,5.2966
-46,168.3666667,-5.02,0.3158,5.3358
-46,168.4,-5.087,0.316,5.403
-46,168.4333333,-5.168,0.3162,5.4842
-46,168.4666667,-5.22,0.3164,5.5364
-46,168.5,-5.294,0.3166,5.6106
-46,168.5333333,-5.351,0.3168,5.6678
-46,168.5666667,-5.416,0.317,5.733
-46,168.6,-5.444,0.3173,5.7613
-46,168.6333333,-5.423,0.3175,5.7405
-46,168.6666667,-5.426,0.3178,5.7438
-46,168.7,-5.438,0.3181,5.7561
-46,168.7333333,-5.444,0.3184,5.7624
-46,168.7666667,-5.445,0.3186,5.7636
-46,168.8,-5.471,0.3189,5.7899
-46,168.8333333,-5.509,0.3192,5.8282
-46,168.8666667,-5.552,0.3194,5.8714
-46,168.9,-5.605,0.3197,5.9247
-46,168.9333333,-5.666,0.3199,5.9859
-46,168.9666667,-5.737,0.32,6.057
-46,169,-5.81,0.3201,6.1301
-46,169.0333333,-5.888,0.3202,6.2082
-46,169.0666667,-5.982,0.3202,6.3022
-46,169.1,-6.066,0.3201,6.3861
-46,169.1333333,-6.144,0.3199,6.4639
-46,169.1666667,-6.216,0.3196,6.5356
-46,169.2,-6.272,0.3191,6.5911
-46,169.2333333,-6.313,0.3185,6.6315
-46,169.2666667,-6.371,0.3177,6.6887
-46,169.3,-6.431,0.3166,6.7476
-46,169.3333333,-6.428,0.3153,6.7433
-46,169.3666667,-6.419,0.3137,6.7327
-46,169.4,-6.38,0.3115,6.6915
-46,169.4333333,-6.336,0.3082,6.6442
-46,169.4666667,-6.302,0.3015,6.6035
-46,169.5,-6.279,0.2824,6.5614
-46,169.5333333,-6.275,0.2885,6.5635
-46,169.5666667,-6.276,0.2909,6.5669
-46,169.6,-6.285,0.2906,6.5756
-46,169.6333333,-6.298,0.2895,6.5875
-46,169.6666667,-6.306,0.2881,6.5941
-46,169.7,-6.284,0.2861,6.5701
-46,169.7333333,-6.256,0.2816,6.5376
-46,169.7666667,-6.244,0.2765,6.5205
-46,169.8,-6.246,0.2879,6.5339
-46,169.8333333,-6.262,0.2925,6.5545
-46,169.8666667,-6.259,0.2951,6.5541
-46,169.9,-6.243,0.2973,6.5403
-46,169.9333333,-6.192,0.299,6.491
-46,169.9666667,-6.13,0.3,6.43
-46,170,-6.035,0.3006,6.3356
-46,170.0333333,-5.93,0.2994,6.2294
-46,170.0666667,-5.828,0.2932,6.1212
-46,170.1,-5.744,0.2869,6.0309
-46,170.1333333,-5.674,0.2974,5.9714
-46,170.1666667,-5.606,0.3061,5.9121
-46,170.2,-5.542,0.3103,5.8523
-46,170.2333333,-5.473,0.3115,5.7845
-46,170.2666667,-5.392,0.3133,5.7053
-46,170.3,-5.314,0.3162,5.6302
-46,170.3333333,-5.235,0.3199,5.5549
-46,170.3666667,-5.154,0.3246,5.4786
-46,170.4,-5.075,0.3306,5.4056
-46,170.4333333,-4.998,0.3375,5.3355
-46,170.4666667,-4.925,0.3444,5.2694
-46,170.5,-4.854,0.3503,5.2043
-46,170.5333333,-4.783,0.3548,5.1378
-46,170.5666667,-4.709,0.358,5.067
-46,170.6,-4.63,0.3602,4.9902
-46,170.6333333,-4.543,0.3615,4.9045
-46,170.6666667,-4.45,0.3619,4.8119
-46,170.7,-4.35,0.3613,4.7113
-46,170.7333333,-4.243,0.3601,4.6031
-46,170.7666667,-4.132,0.3583,4.4903
-46,170.8,-4.017,0.3563,4.3733
-46,170.8333333,-3.898,0.3541,4.2521
-46,170.8666667,-3.768,0.352,4.12
-46,170.9,-3.632,0.35,3.982
-46,170.9333333,-3.484,0.3482,3.8322
-46,170.9666667,-3.324,0.3465,3.6705
-46,171,-3.155,0.3449,3.4999
-46,171.0333333,-2.98,0.3434,3.3234
-46,171.0666667,-2.806,0.3421,3.1481
-46,171.1,-2.637,0.3409,2.9779
-46,171.1333333,-2.476,0.3398,2.8158
-46,171.1666667,-2.326,0.3388,2.6648
-46,171.2,-2.19,0.3379,2.5279
-46,171.2333333,-2.063,0.337,2.4
-46,171.2666667,-1.943,0.3363,2.2793
-46,171.3,-1.832,0.3356,2.1676
-46,171.3333333,-1.73,0.3349,2.0649
-46,171.3666667,-1.64,0.3343,1.9743
-46,171.4,-1.562,0.3338,1.8958
-46,171.4333333,-1.494,0.3333,1.8273
-46,171.4666667,-1.435,0.3329,1.7679
-46,171.5,-1.384,0.3324,1.7164
-46,171.5333333,-1.341,0.332,1.673
-46,171.5666667,-1.302,0.3317,1.6337
-46,171.6,-1.263,0.3313,1.5943
-46,171.6333333,-1.223,0.331,1.554
-46,171.6666667,-1.185,0.3308,1.5158
-46,171.7,-1.149,0.3305,1.4795
-46,171.7333333,-1.116,0.3302,1.4462
-46,171.7666667,-1.088,0.33,1.418
-46,171.8,-1.063,0.3298,1.3928
-46,171.8333333,-1.041,0.3296,1.3706
-46,171.8666667,-1.022,0.3294,1.3514
-46,171.9,-1.005,0.3292,1.3342
-46,171.9333333,-0.989,0.3291,1.3181
-46,171.9666667,-0.976,0.3289,1.3049
-46,172,-0.965,0.3288,1.2938
-46,172.0333333,-0.955,0.3286,1.2836
-46,172.0666667,-0.944,0.3285,1.2725
-46,172.1,-0.933,0.3284,1.2614
-46,172.1333333,-0.922,0.3283,1.2503
-46,172.1666667,-0.914,0.3281,1.2421
-46,172.2,-0.909,0.328,1.237
-46,172.2333333,-0.906,0.3279,1.2339
-46,172.2666667,-0.903,0.3278,1.2308
-46,172.3,-0.901,0.3277,1.2287
-46,172.3333333,-0.897,0.3276,1.2246
-46,172.3666667,-0.894,0.3275,1.2215
-46,172.4,-0.891,0.3274,1.2184
-46,172.4333333,-0.893,0.3273,1.2203
-46,172.4666667,-0.896,0.3272,1.2232
-46,172.5,-0.901,0.3272,1.2282
-46,172.5333333,-0.907,0.3257,1.2327
-45.96666667,167.2333333,-5.443,0.3128,5.7558
-45.96666667,167.2666667,-5.329,0.3128,5.6418
-45.96666667,167.3,-5.065,0.3128,5.3778
-45.96666667,167.3333333,-4.971,0.3128,5.2838
-45.96666667,167.3666667,-4.93,0.3128,5.2428
-45.96666667,167.4,-4.792,0.3129,5.1049
-45.96666667,167.4333333,-4.694,0.3129,5.0069
-45.96666667,167.4666667,-4.612,0.3129,4.9249
-45.96666667,167.5,-4.545,0.313,4.858
-45.96666667,167.5333333,-4.512,0.313,4.825
-45.96666667,167.5666667,-4.491,0.3131,4.8041
-45.96666667,167.6,-4.493,0.3131,4.8061
-45.96666667,167.6333333,-4.527,0.3132,4.8402
-45.96666667,167.6666667,-4.564,0.3132,4.8772
-45.96666667,167.7,-4.637,0.3133,4.9503
-45.96666667,167.7333333,-4.748,0.3134,5.0614
-45.96666667,167.7666667,-4.868,0.3135,5.1815
-45.96666667,167.8,-4.989,0.3136,5.3026
-45.96666667,167.8333333,-5.101,0.3136,5.4146
-45.96666667,167.8666667,-5.213,0.3137,5.5267
-45.96666667,167.9,-5.289,0.3138,5.6028
-45.96666667,167.9333333,-5.303,0.3139,5.6169
-45.96666667,167.9666667,-5.292,0.314,5.606
-45.96666667,168,-5.266,0.3141,5.5801
-45.96666667,168.0333333,-5.234,0.3143,5.5483
-45.96666667,168.0666667,-5.189,0.3144,5.5034
-45.96666667,168.1,-5.162,0.3145,5.4765
-45.96666667,168.1333333,-5.146,0.3146,5.4606
-45.96666667,168.1666667,-5.156,0.3148,5.4708
-45.96666667,168.2,-5.177,0.3149,5.4919
-45.96666667,168.2333333,-5.181,0.315,5.496
-45.96666667,168.2666667,-5.178,0.3152,5.4932
-45.96666667,168.3,-5.149,0.3154,5.4644
-45.96666667,168.3333333,-5.157,0.3155,5.4725
-45.96666667,168.3666667,-5.198,0.3157,5.5137
-45.96666667,168.4,-5.271,0.3159,5.5869
-45.96666667,168.4333333,-5.349,0.3161,5.6651
-45.96666667,168.4666667,-5.38,0.3163,5.6963
-45.96666667,168.5,-5.449,0.3165,5.7655
-45.96666667,168.5333333,-5.515,0.3168,5.8318
-45.96666667,168.5666667,-5.54,0.317,5.857
-45.96666667,168.6,-5.539,0.3173,5.8563
-45.96666667,168.6333333,-5.527,0.3176,5.8446
-45.96666667,168.6666667,-5.512,0.3179,5.8299
-45.96666667,168.7,-5.522,0.3182,5.8402
-45.96666667,168.7333333,-5.548,0.3185,5.8665
-45.96666667,168.7666667,-5.578,0.3188,5.8968
-45.96666667,168.8,-5.627,0.3191,5.9461
-45.96666667,168.8333333,-5.697,0.3194,6.0164
-45.96666667,168.8666667,-5.775,0.3198,6.0948
-45.96666667,168.9,-5.846,0.32,6.166
-45.96666667,168.9333333,-5.914,0.3203,6.2343
-45.96666667,168.9666667,-5.987,0.3205,6.3075
-45.96666667,169,-6.052,0.3207,6.3727
-45.96666667,169.0333333,-6.121,0.3208,6.4418
-45.96666667,169.0666667,-6.199,0.3209,6.5199
-45.96666667,169.1,-6.263,0.3209,6.5839
-45.96666667,169.1333333,-6.327,0.3207,6.6477
-45.96666667,169.1666667,-6.375,0.3205,6.6955
-45.96666667,169.2,-6.419,0.3201,6.7391
-45.96666667,169.2333333,-6.452,0.3195,6.7715
-45.96666667,169.2666667,-6.511,0.3187,6.8297
-45.96666667,169.3,-6.608,0.3178,6.9258
-45.96666667,169.3333333,-6.642,0.3165,6.9585
-45.96666667,169.3666667,-6.625,0.315,6.94
-45.96666667,169.4,-6.599,0.3131,6.9121
-45.96666667,169.4333333,-6.533,0.3108,6.8438
-45.96666667,169.4666667,-6.477,0.3064,6.7834
-45.96666667,169.5,-6.447,0.2985,6.7455
-45.96666667,169.5333333,-6.434,0.2943,6.7283
-45.96666667,169.5666667,-6.434,0.2924,6.7264
-45.96666667,169.6,-6.424,0.2906,6.7146
-45.96666667,169.6333333,-6.429,0.288,6.717
-45.96666667,169.6666667,-6.447,0.2859,6.7329
-45.96666667,169.7,-6.44,0.2852,6.7252
-45.96666667,169.7333333,-6.42,0.2811,6.7011
-45.96666667,169.7666667,-6.414,0.2787,6.6927
-45.96666667,169.8,-6.406,0.2875,6.6935
-45.96666667,169.8333333,-6.426,0.2922,6.7182
-45.96666667,169.8666667,-6.465,0.2951,6.7601
-45.96666667,169.9,-6.46,0.2972,6.7572
-45.96666667,169.9333333,-6.426,0.2987,6.7247
-45.96666667,169.9666667,-6.369,0.2996,6.6686
-45.96666667,170,-6.267,0.2998,6.5668
-45.96666667,170.0333333,-6.148,0.2988,6.4468
-45.96666667,170.0666667,-6.039,0.2969,6.3359
-45.96666667,170.1,-5.939,0.2968,6.2358
-45.96666667,170.1333333,-5.858,0.3008,6.1588
-45.96666667,170.1666667,-5.782,0.3098,6.0918
-45.96666667,170.2,-5.724,0.3122,6.0362
-45.96666667,170.2333333,-5.669,0.3091,5.9781
-45.96666667,170.2666667,-5.595,0.3104,5.9054
-45.96666667,170.3,-5.51,0.3135,5.8235
-45.96666667,170.3333333,-5.432,0.3169,5.7489
-45.96666667,170.3666667,-5.355,0.3215,5.6765
-45.96666667,170.4,-5.274,0.3289,5.6029
-45.96666667,170.4333333,-5.198,0.3387,5.5367
-45.96666667,170.4666667,-5.129,0.3483,5.4773
-45.96666667,170.5,-5.061,0.3557,5.4167
-45.96666667,170.5333333,-4.993,0.3605,5.3535
-45.96666667,170.5666667,-4.922,0.3636,5.2856
-45.96666667,170.6,-4.847,0.3658,5.2128
-45.96666667,170.6333333,-4.763,0.3671,5.1301
-45.96666667,170.6666667,-4.67,0.3673,5.0373
-45.96666667,170.7,-4.569,0.3662,4.9352
-45.96666667,170.7333333,-4.458,0.3642,4.8222
-45.96666667,170.7666667,-4.342,0.3616,4.7036
-45.96666667,170.8,-4.22,0.3588,4.5788
-45.96666667,170.8333333,-4.091,0.356,4.447
-45.96666667,170.8666667,-3.954,0.3534,4.3074
-45.96666667,170.9,-3.811,0.3511,4.1621
-45.96666667,170.9333333,-3.659,0.3489,4.0079
-45.96666667,170.9666667,-3.499,0.347,3.846
-45.96666667,171,-3.328,0.3452,3.6732
-45.96666667,171.0333333,-3.151,0.3436,3.4946
-45.96666667,171.0666667,-2.975,0.3422,3.3172
-45.96666667,171.1,-2.801,0.3409,3.1419
-45.96666667,171.1333333,-2.637,0.3398,2.9768
-45.96666667,171.1666667,-2.478,0.3387,2.8167
-45.96666667,171.2,-2.337,0.3378,2.6748
-45.96666667,171.2333333,-2.205,0.3369,2.5419
-45.96666667,171.2666667,-2.081,0.3361,2.4171
-45.96666667,171.3,-1.968,0.3354,2.3034
-45.96666667,171.3333333,-1.864,0.3347,2.1987
-45.96666667,171.3666667,-1.773,0.3341,2.1071
-45.96666667,171.4,-1.692,0.3336,2.0256
-45.96666667,171.4333333,-1.621,0.3331,1.9541
-45.96666667,171.4666667,-1.561,0.3326,1.8936
-45.96666667,171.5,-1.507,0.3322,1.8392
-45.96666667,171.5333333,-1.462,0.3318,1.7938
-45.96666667,171.5666667,-1.419,0.3314,1.7504
-45.96666667,171.6,-1.378,0.3311,1.7091
-45.96666667,171.6333333,-1.336,0.3308,1.6668
-45.96666667,171.6666667,-1.295,0.3305,1.6255
-45.96666667,171.7,-1.254,0.3303,1.5843
-45.96666667,171.7333333,-1.22,0.33,1.55
-45.96666667,171.7666667,-1.19,0.3298,1.5198
-45.96666667,171.8,-1.163,0.3296,1.4926
-45.96666667,171.8333333,-1.14,0.3294,1.4694
-45.96666667,171.8666667,-1.12,0.3292,1.4492
-45.96666667,171.9,-1.103,0.329,1.432
-45.96666667,171.9333333,-1.086,0.3289,1.4149
-45.96666667,171.9666667,-1.072,0.3287,1.4007
-45.96666667,172,-1.06,0.3286,1.3886
-45.96666667,172.0333333,-1.05,0.3284,1.3784
-45.96666667,172.0666667,-1.038,0.3283,1.3663
-45.96666667,172.1,-1.024,0.3282,1.3522
-45.96666667,172.1333333,-1.012,0.3281,1.3401
-45.96666667,172.1666667,-1.001,0.3279,1.3289
-45.96666667,172.2,-0.995,0.3278,1.3228
-45.96666667,172.2333333,-0.992,0.3277,1.3197
-45.96666667,172.2666667,-0.991,0.3276,1.3186
-45.96666667,172.3,-0.991,0.3275,1.3185
-45.96666667,172.3333333,-0.99,0.3274,1.3174
-45.96666667,172.3666667,-0.989,0.3273,1.3163
-45.96666667,172.4,-0.989,0.3272,1.3162
-45.96666667,172.4333333,-0.992,0.3272,1.3192
-45.96666667,172.4666667,-0.996,0.3271,1.3231
-45.96666667,172.5,-1.003,0.327,1.33
-45.96666667,172.5333333,-1.011,0.327,1.338
-45.93333333,167.2333333,-5.525,0.3127,5.8377
-45.93333333,167.2666667,-5.368,0.3127,5.6807
-45.93333333,167.3,-5.238,0.3127,5.5507
-45.93333333,167.3333333,-5.259,0.3127,5.5717
-45.93333333,167.3666667,-5.223,0.3128,5.5358
-45.93333333,167.4,-5.079,0.3128,5.3918
-45.93333333,167.4333333,-4.941,0.3128,5.2538
-45.93333333,167.4666667,-4.826,0.3128,5.1388
-45.93333333,167.5,-4.743,0.3129,5.0559
-45.93333333,167.5333333,-4.711,0.3129,5.0239
-45.93333333,167.5666667,-4.674,0.313,4.987
-45.93333333,167.6,-4.649,0.313,4.962
-45.93333333,167.6333333,-4.661,0.3131,4.9741
-45.93333333,167.6666667,-4.691,0.3132,5.0042
-45.93333333,167.7,-4.771,0.3132,5.0842
-45.93333333,167.7333333,-4.876,0.3133,5.1893
-45.93333333,167.7666667,-4.997,0.3134,5.3104
-45.93333333,167.8,-5.114,0.3135,5.4275
-45.93333333,167.8333333,-5.217,0.3135,5.5305
-45.93333333,167.8666667,-5.304,0.3136,5.6176
-45.93333333,167.9,-5.366,0.3137,5.6797
-45.93333333,167.9333333,-5.4,0.3138,5.7138
-45.93333333,167.9666667,-5.415,0.3139,5.7289
-45.93333333,168,-5.421,0.314,5.735
-45.93333333,168.0333333,-5.405,0.3142,5.7192
-45.93333333,168.0666667,-5.376,0.3143,5.6903
-45.93333333,168.1,-5.348,0.3144,5.6624
-45.93333333,168.1333333,-5.336,0.3145,5.6505
-45.93333333,168.1666667,-5.349,0.3146,5.6636
-45.93333333,168.2,-5.378,0.3148,5.6928
-45.93333333,168.2333333,-5.373,0.3149,5.6879
-45.93333333,168.2666667,-5.339,0.3151,5.6541
-45.93333333,168.3,-5.31,0.3153,5.6253
-45.93333333,168.3333333,-5.318,0.3154,5.6334
-45.93333333,168.3666667,-5.363,0.3156,5.6786
-45.93333333,168.4,-5.425,0.3158,5.7408
-45.93333333,168.4333333,-5.494,0.316,5.81
-45.93333333,168.4666667,-5.54,0.3162,5.8562
-45.93333333,168.5,-5.586,0.3165,5.9025
-45.93333333,168.5333333,-5.611,0.3167,5.9277
-45.93333333,168.5666667,-5.599,0.317,5.916
-45.93333333,168.6,-5.595,0.3173,5.9123
-45.93333333,168.6333333,-5.603,0.3176,5.9206
-45.93333333,168.6666667,-5.619,0.3179,5.9369
-45.93333333,168.7,-5.652,0.3183,5.9703
-45.93333333,168.7333333,-5.696,0.3186,6.0146
-45.93333333,168.7666667,-5.755,0.319,6.074
-45.93333333,168.8,-5.833,0.3194,6.1524
-45.93333333,168.8333333,-5.925,0.3197,6.2447
-45.93333333,168.8666667,-6.017,0.3201,6.3371
-45.93333333,168.9,-6.104,0.3205,6.4245
-45.93333333,168.9333333,-6.174,0.3208,6.4948
-45.93333333,168.9666667,-6.235,0.3211,6.5561
-45.93333333,169,-6.293,0.3214,6.6144
-45.93333333,169.0333333,-6.349,0.3216,6.6706
-45.93333333,169.0666667,-6.396,0.3217,6.7177
-45.93333333,169.1,-6.455,0.3218,6.7768
-45.93333333,169.1333333,-6.484,0.3217,6.8057
-45.93333333,169.1666667,-6.506,0.3215,6.8275
-45.93333333,169.2,-6.535,0.3212,6.8562
-45.93333333,169.2333333,-6.558,0.3207,6.8787
-45.93333333,169.2666667,-6.604,0.3201,6.9241
-45.93333333,169.3,-6.678,0.3192,6.9972
-45.93333333,169.3333333,-6.812,0.318,7.13
-45.93333333,169.3666667,-6.814,0.3166,7.1306
-45.93333333,169.4,-6.768,0.3151,7.0831
-45.93333333,169.4333333,-6.713,0.314,7.027
-45.93333333,169.4666667,-6.646,0.3186,6.9646
-45.93333333,169.5,-6.602,0.309,6.911
-45.93333333,169.5333333,-6.594,0.2983,6.8923
-45.93333333,169.5666667,-6.591,0.2942,6.8852
-45.93333333,169.6,-6.569,0.2918,6.8608
-45.93333333,169.6333333,-6.566,0.2863,6.8523
-45.93333333,169.6666667,-6.582,0.2814,6.8634
-45.93333333,169.7,-6.596,0.2836,6.8796
-45.93333333,169.7333333,-6.601,0.2976,6.8986
-45.93333333,169.7666667,-6.604,0.2886,6.8926
-45.93333333,169.8,-6.611,0.2904,6.9014
-45.93333333,169.8333333,-6.621,0.2934,6.9144
-45.93333333,169.8666667,-6.622,0.2959,6.9179
-45.93333333,169.9,-6.65,0.2977,6.9477
-45.93333333,169.9333333,-6.634,0.299,6.933
-45.93333333,169.9666667,-6.574,0.2998,6.8738
-45.93333333,170,-6.489,0.3,6.789
-45.93333333,170.0333333,-6.388,0.2998,6.6878
-45.93333333,170.0666667,-6.292,0.2995,6.5915
-45.93333333,170.1,-6.183,0.3001,6.4831
-45.93333333,170.1333333,-6.083,0.3021,6.3851
-45.93333333,170.1666667,-5.988,0.3045,6.2925
-45.93333333,170.2,-5.916,0.3056,6.2216
-45.93333333,170.2333333,-5.856,0.3037,6.1597
-45.93333333,170.2666667,-5.8,0.3049,6.1049
-45.93333333,170.3,-5.719,0.3116,6.0306
-45.93333333,170.3333333,-5.644,0.3131,5.9571
-45.93333333,170.3666667,-5.566,0.3149,5.8809
-45.93333333,170.4,-5.483,0.3241,5.8071
-45.93333333,170.4333333,-5.41,0.3403,5.7503
-45.93333333,170.4666667,-5.347,0.355,5.702
-45.93333333,170.5,-5.278,0.3639,5.6419
-45.93333333,170.5333333,-5.209,0.3676,5.5766
-45.93333333,170.5666667,-5.142,0.3699,5.5119
-45.93333333,170.6,-5.067,0.3721,5.4391
-45.93333333,170.6333333,-4.984,0.3738,5.3578
-45.93333333,170.6666667,-4.89,0.374,5.264
-45.93333333,170.7,-4.785,0.3722,5.1572
-45.93333333,170.7333333,-4.672,0.3688,5.0408
-45.93333333,170.7666667,-4.547,0.3649,4.9119
-45.93333333,170.8,-4.419,0.3612,4.7802
-45.93333333,170.8333333,-4.283,0.3577,4.6407
-45.93333333,170.8666667,-4.137,0.3546,4.4916
-45.93333333,170.9,-3.988,0.3519,4.3399
-45.93333333,170.9333333,-3.832,0.3494,4.1814
-45.93333333,170.9666667,-3.668,0.3473,4.0153
-45.93333333,171,-3.499,0.3454,3.8444
-45.93333333,171.0333333,-3.324,0.3437,3.6677
-45.93333333,171.0666667,-3.147,0.3422,3.4892
-45.93333333,171.1,-2.972,0.3408,3.3128
-45.93333333,171.1333333,-2.802,0.3396,3.1416
-45.93333333,171.1666667,-2.639,0.3385,2.9775
-45.93333333,171.2,-2.491,0.3376,2.8286
-45.93333333,171.2333333,-2.351,0.3367,2.6877
-45.93333333,171.2666667,-2.227,0.3359,2.5629
-45.93333333,171.3,-2.11,0.3351,2.4451
-45.93333333,171.3333333,-2.005,0.3345,2.3395
-45.93333333,171.3666667,-1.911,0.3339,2.2449
-45.93333333,171.4,-1.826,0.3333,2.1593
-45.93333333,171.4333333,-1.756,0.3328,2.0888
-45.93333333,171.4666667,-1.688,0.3323,2.0203
-45.93333333,171.5,-1.63,0.3319,1.9619
-45.93333333,171.5333333,-1.578,0.3315,1.9095
-45.93333333,171.5666667,-1.532,0.3312,1.8632
-45.93333333,171.6,-1.49,0.3309,1.8209
-45.93333333,171.6333333,-1.444,0.3305,1.7745
-45.93333333,171.6666667,-1.401,0.3303,1.7313
-45.93333333,171.7,-1.36,0.33,1.69
-45.93333333,171.7333333,-1.324,0.3298,1.6538
-45.93333333,171.7666667,-1.292,0.3295,1.6215
-45.93333333,171.8,-1.264,0.3293,1.5933
-45.93333333,171.8333333,-1.24,0.3291,1.5691
-45.93333333,171.8666667,-1.22,0.329,1.549
-45.93333333,171.9,-1.202,0.3288,1.5308
-45.93333333,171.9333333,-1.187,0.3286,1.5156
-45.93333333,171.9666667,-1.171,0.3285,1.4995
-45.93333333,172,-1.158,0.3283,1.4863
-45.93333333,172.0333333,-1.145,0.3282,1.4732
-45.93333333,172.0666667,-1.132,0.3281,1.4601
-45.93333333,172.1,-1.117,0.328,1.445
-45.93333333,172.1333333,-1.104,0.3278,1.4318
-45.93333333,172.1666667,-1.092,0.3277,1.4197
-45.93333333,172.2,-1.084,0.3276,1.4116
-45.93333333,172.2333333,-1.08,0.3275,1.4075
-45.93333333,172.2666667,-1.08,0.3274,1.4074
-45.93333333,172.3,-1.082,0.3273,1.4093
-45.93333333,172.3333333,-1.083,0.3273,1.4103
-45.93333333,172.3666667,-1.085,0.3272,1.4122
-45.93333333,172.4,-1.086,0.3271,1.4131
-45.93333333,172.4333333,-1.09,0.327,1.417
-45.93333333,172.4666667,-1.095,0.327,1.422
-45.93333333,172.5,-1.102,0.3269,1.4289
-45.93333333,172.5333333,-1.11,0.3269,1.4369
-45.9,167.2333333,-5.618,0.3126,5.9306
-45.9,167.2666667,-5.619,0.3126,5.9316
-45.9,167.3,-5.519,0.3126,5.8316
-45.9,167.3333333,-5.535,0.3126,5.8476
-45.9,167.3666667,-5.329,0.3127,5.6417
-45.9,167.4,-5.203,0.3127,5.5157
-45.9,167.4333333,-5.142,0.3127,5.4547
-45.9,167.4666667,-5.1,0.3128,5.4128
-45.9,167.5,-4.974,0.3128,5.2868
-45.9,167.5333333,-4.925,0.3128,5.2378
-45.9,167.5666667,-4.869,0.3129,5.1819
-45.9,167.6,-4.817,0.3129,5.1299
-45.9,167.6333333,-4.811,0.313,5.124
-45.9,167.6666667,-4.846,0.3131,5.1591
-45.9,167.7,-4.935,0.3131,5.2481
-45.9,167.7333333,-5.046,0.3132,5.3592
-45.9,167.7666667,-5.157,0.3133,5.4703
-45.9,167.8,-5.28,0.3134,5.5934
-45.9,167.8333333,-5.393,0.3134,5.7064
-45.9,167.8666667,-5.487,0.3135,5.8005
-45.9,167.9,-5.561,0.3136,5.8746
-45.9,167.9333333,-5.586,0.3137,5.8997
-45.9,167.9666667,-5.599,0.3138,5.9128
-45.9,168,-5.606,0.3139,5.9199
-45.9,168.0333333,-5.618,0.314,5.932
-45.9,168.0666667,-5.581,0.3142,5.8952
-45.9,168.1,-5.535,0.3143,5.8493
-45.9,168.1333333,-5.515,0.3144,5.8294
-45.9,168.1666667,-5.523,0.3145,5.8375
-45.9,168.2,-5.541,0.3147,5.8557
-45.9,168.2333333,-5.536,0.3148,5.8508
-45.9,168.2666667,-5.48,0.315,5.795
-45.9,168.3,-5.459,0.3151,5.7741
-45.9,168.3333333,-5.467,0.3153,5.7823
-45.9,168.3666667,-5.501,0.3155,5.8165
-45.9,168.4,-5.557,0.3157,5.8727
-45.9,168.4333333,-5.64,0.3159,5.9559
-45.9,168.4666667,-5.66,0.3162,5.9762
-45.9,168.5,-5.686,0.3164,6.0024
-45.9,168.5333333,-5.68,0.3167,5.9967
-45.9,168.5666667,-5.692,0.317,6.009
-45.9,168.6,-5.705,0.3173,6.0223
-45.9,168.6333333,-5.742,0.3176,6.0596
-45.9,168.6666667,-5.773,0.318,6.091
-45.9,168.7,-5.819,0.3184,6.1374
